country,year,age_group,mpr
dza,2002,65,10.9045
dza,2002,total_15,74.6078
dza,2003,15_19,46.0047
dza,2003,20_24,68.3046
dza,2003,25_29,91.0568
dza,2003,30_34,94.2428
dza,2003,35_39,94.9043
dza,2003,40_44,95.0548
dza,2003,45_49,93.5844
dza,2003,50_54,90.1222
dza,2003,55_59,77.0048
dza,2003,60_64,37.582
dza,2003,65,10.6621
dza,2003,total_15,74.1356
dza,2004,15_19,45.3661
dza,2004,20_24,65.9672
dza,2004,25_29,90.705
dza,2004,30_34,93.7205
dza,2004,35_39,94.6263
dza,2004,40_44,94.7179
dza,2004,45_49,93.3158
dza,2004,50_54,89.9907
dza,2004,55_59,76.2352
dza,2004,60_64,36.6422
dza,2004,65,10.4245
dza,2004,total_15,73.6646
dza,2005,15_19,44.729
dza,2005,20_24,63.5495
dza,2005,25_29,90.3407
dza,2005,30_34,93.1542
dza,2005,35_39,94.3341
dza,2005,40_44,94.3594
dza,2005,45_49,93.0368
dza,2005,50_54,89.8577
dza,2005,55_59,75.4673
dza,2005,60_64,35.7125
dza,2005,65,10.1915
dza,2005,total_15,73.1791
dza,2006,15_19,44.0936
dza,2006,20_24,61.0614
dza,2006,25_29,89.9638
dza,2006,30_34,92.5409
dza,2006,35_39,94.027
dza,2006,40_44,93.978
dza,2006,45_49,92.747
dza,2006,50_54,89.7231
dza,2006,55_59,75.3599
dza,2006,60_64,34.7935
dza,2006,65,9.96325
dza,2006,total_15,72.7087
dza,2007,15_19,43.4602
dza,2007,20_24,58.5144
dza,2007,25_29,89.5739
dza,2007,30_34,91.8774
dza,2007,35_39,93.7044
dza,2007,40_44,93.5727
dza,2007,45_49,92.4462
dza,2007,50_54,89.587
dza,2007,55_59,75.0334
dza,2007,60_64,33.8856
dza,2007,65,9.7395
dza,2007,total_15,72.2265
dza,2008,15_19,42.8289
dza,2008,20_24,55.921
dza,2008,25_29,89.1706
dza,2008,30_34,91.1605
dza,2008,35_39,93.3656
dza,2008,40_44,93.1421
dza,2008,45_49,92.1339
dza,2008,50_54,89.4492
dza,2008,55_59,74.8376
dza,2008,60_64,32.9894
dza,2008,65,9.52025
dza,2008,total_15,71.7477
dza,2009,15_19,42.1999
dza,2009,20_24,53.2949
dza,2009,25_29,88.7537
dza,2009,30_34,90.387
dza,2009,35_39,93.0099
dza,2009,40_44,92.6849
dza,2009,45_49,91.8099
dza,2009,50_54,89.3099
dza,2009,55_59,74.7072
dza,2009,60_64,32.1054
dza,2009,65,9.30542
dza,2009,total_15,71.2713
dza,2010,15_19,40.8528
dza,2010,20_24,51.9478
dza,2010,25_29,90.0482
dza,2010,30_34,91.6816
dza,2010,35_39,93.4145
dza,2010,40_44,93.0895
dza,2010,45_49,92.2145
dza,2010,50_54,89.7145
dza,2010,55_59,74.2849
dza,2010,60_64,32.6437
dza,2010,65,9.84366
dza,2010,total_15,71.6935
dza,2011,15_19,40.5575
dza,2011,20_24,51.5831
dza,2011,25_29,89.9434
dza,2011,30_34,91.7134
dza,2011,35_39,93.413
dza,2011,40_44,93.0505
dza,2011,45_49,92.213
dza,2011,50_54,89.633
dza,2011,55_59,74.3064
dza,2011,60_64,32.5793
dza,2011,65,9.9
dza,2011,total_15,71.9047
dza,2012,15_19,40.2623
dza,2012,20_24,51.2183
dza,2012,25_29,89.8386
dza,2012,30_34,91.7452
dza,2012,35_39,93.4116
dza,2012,40_44,93.0116
dza,2012,45_49,92.2116
dza,2012,50_54,89.5516
dza,2012,55_59,74.3279
dza,2012,60_64,32.5149
dza,2012,65,9.97493
dza,2012,total_15,72.1176
dza,2013,15_19,39.967
dza,2013,20_24,50.8535
dza,2013,25_29,89.7338
dza,2013,30_34,91.7771
dza,2013,35_39,93.4101
dza,2013,40_44,92.9726
dza,2013,45_49,92.2101
dza,2013,50_54,89.4702
dza,2013,55_59,74.3494
dza,2013,60_64,32.4506
dza,2013,65,10.0406
dza,2013,total_15,72.313
dza,2014,15_19,39.6717
dza,2014,20_24,50.4887
dza,2014,25_29,89.6289
dza,2014,30_34,91.8089
dza,2014,35_39,93.4087
dza,2014,40_44,92.9337
dza,2014,45_49,92.2087
dza,2014,50_54,89.3887
dza,2014,55_59,74.3709
dza,2014,60_64,32.3862
dza,2014,65,10.1062
dza,2014,total_15,72.4671
dza,2015,15_19,39.3764
dza,2015,20_24,50.1239
dza,2015,25_29,89.5241
dza,2015,30_34,91.8408
dza,2015,35_39,93.4072
dza,2015,40_44,92.8947
dza,2015,45_49,92.2072
dza,2015,50_54,89.3072
dza,2015,55_59,74.3924
dza,2015,60_64,32.3218
dza,2015,65,10.1718
dza,2015,total_15,72.5622
dza,2016,15_19,39.0811
dza,2016,20_24,49.7591
dza,2016,25_29,89.4193
dza,2016,30_34,91.8726
dza,2016,35_39,93.4058
dza,2016,40_44,92.8558
dza,2016,45_49,92.2058
dza,2016,50_54,89.2258
dza,2016,55_59,74.414
dza,2016,60_64,32.2575
dza,2016,65,10.2375
dza,2016,total_15,72.6029
dza,2017,15_19,38.7859
dza,2017,20_24,49.3944
dza,2017,25_29,89.3145
dza,2017,30_34,91.9045
dza,2017,35_39,93.4043
dza,2017,40_44,92.8169
dza,2017,45_49,92.2044
dza,2017,50_54,89.1444
dza,2017,55_59,74.4355
dza,2017,60_64,32.1931
dza,2017,65,10.3031
dza,2017,total_15,72.5931
dza,2018,15_19,38.4906
dza,2018,20_24,49.0296
dza,2018,25_29,89.2096
dza,2018,30_34,91.9363
dza,2018,35_39,93.4029
dza,2018,40_44,92.7779
dza,2018,45_49,92.2029
dza,2018,50_54,89.0629
dza,2018,55_59,74.457
dza,2018,60_64,32.1287
dza,2018,65,10.3687
dza,2018,total_15,72.521
dza,2019,15_19,38.1953
dza,2019,20_24,48.6648
dza,2019,25_29,89.1048
dza,2019,30_34,91.9681
dza,2019,35_39,93.4014
dza,2019,40_44,92.739
dza,2019,45_49,92.2014
dza,2019,50_54,88.9814
dza,2019,55_59,74.4785
dza,2019,60_64,32.0644
dza,2019,65,10.4344
dza,2019,total_15,72.3728
dza,2020,15_19,37.9
dza,2020,20_24,48.3
dza,2020,25_29,89
dza,2020,30_34,92
dza,2020,35_39,93.4
dza,2020,40_44,92.7
dza,2020,45_49,92.2
dza,2020,50_54,88.9
dza,2020,55_59,74.5
dza,2020,60_64,32
dza,2020,65,10.5
dza,2020,total_15,72.1415
ago,1990,15_19,41.7665
ago,1990,20_24,71.7946
ago,1990,25_29,88.6952
ago,1990,30_34,93.1646
ago,1990,35_39,94.1198
ago,1990,40_44,93.7353
ago,1990,45_49,93.099
ago,1990,50_54,90.9026
ago,1990,55_59,85.6478
ago,1990,60_64,72.7279
ago,1990,65,55.4183
ago,1990,total_15,76.2261
ago,1991,15_19,41.7104
ago,1991,20_24,71.6982
ago,1991,25_29,88.5761
ago,1991,30_34,93.0395
ago,1991,35_39,93.9934
ago,1991,40_44,93.609
ago,1991,45_49,92.9726
ago,1991,50_54,90.7792
ago,1991,55_59,85.5316
ago,1991,60_64,72.6291
ago,1991,65,55.3431
ago,1991,total_15,76.1035
ago,1992,15_19,41.5517
ago,1992,20_24,71.4254
ago,1992,25_29,88.2391
ago,1992,30_34,92.6855
ago,1992,35_39,93.6358
ago,1992,40_44,93.2513
ago,1992,45_49,92.6149
ago,1992,50_54,90.43
ago,1992,55_59,85.2025
ago,1992,60_64,72.3498
ago,1992,65,55.1302
ago,1992,total_15,75.7798
ago,1993,15_19,40.9942
ago,1993,20_24,70.4671
ago,1993,25_29,87.0552
ago,1993,30_34,91.4419
ago,1993,35_39,92.3795
ago,1993,40_44,91.995
ago,1993,45_49,91.3586
ago,1993,50_54,89.2033
ago,1993,55_59,84.0468
ago,1993,60_64,71.3683
ago,1993,65,54.3824
ago,1993,total_15,74.7205
ago,1994,15_19,41.0025
ago,1994,20_24,70.4814
ago,1994,25_29,87.0729
ago,1994,30_34,91.4606
ago,1994,35_39,92.3983
ago,1994,40_44,92.0138
ago,1994,45_49,91.3774
ago,1994,50_54,89.2217
ago,1994,55_59,84.0641
ago,1994,60_64,71.383
ago,1994,65,54.3935
ago,1994,total_15,74.6997
ago,1995,15_19,41.135
ago,1995,20_24,70.7092
ago,1995,25_29,87.3543
ago,1995,30_34,91.7561
ago,1995,35_39,92.6968
ago,1995,40_44,92.3124
ago,1995,45_49,91.676
ago,1995,50_54,89.5132
ago,1995,55_59,84.3388
ago,1995,60_64,71.6163
ago,1995,65,54.5713
ago,1995,total_15,74.9162
ago,1996,15_19,41.2782
ago,1996,20_24,70.9553
ago,1996,25_29,87.6582
ago,1996,30_34,92.0754
ago,1996,35_39,93.0194
ago,1996,40_44,92.635
ago,1996,45_49,91.9986
ago,1996,50_54,89.8281
ago,1996,55_59,84.6355
ago,1996,60_64,71.8683
ago,1996,65,54.7633
ago,1996,total_15,75.1449
ago,1997,15_19,41.3648
ago,1997,20_24,71.1042
ago,1997,25_29,87.8423
ago,1997,30_34,92.2687
ago,1997,35_39,93.2147
ago,1997,40_44,92.8303
ago,1997,45_49,92.1939
ago,1997,50_54,90.0188
ago,1997,55_59,84.8152
ago,1997,60_64,72.0208
ago,1997,65,54.8796
ago,1997,total_15,75.2745
ago,1998,15_19,41.4327
ago,1998,20_24,71.2209
ago,1998,25_29,87.9864
ago,1998,30_34,92.42
ago,1998,35_39,93.3676
ago,1998,40_44,92.9831
ago,1998,45_49,92.3468
ago,1998,50_54,90.1681
ago,1998,55_59,84.9558
ago,1998,60_64,72.1403
ago,1998,65,54.9706
ago,1998,total_15,75.3744
ago,1999,15_19,41.4421
ago,1999,20_24,71.237
ago,1999,25_29,88.0063
ago,1999,30_34,92.441
ago,1999,35_39,93.3888
ago,1999,40_44,93.0044
ago,1999,45_49,92.3679
ago,1999,50_54,90.1888
ago,1999,55_59,84.9753
ago,1999,60_64,72.1568
ago,1999,65,54.9832
ago,1999,total_15,75.375
ago,2000,15_19,41.447
ago,2000,20_24,71.2455
ago,2000,25_29,88.0168
ago,2000,30_34,92.452
ago,2000,35_39,93.3999
ago,2000,40_44,93.0155
ago,2000,45_49,92.3791
ago,2000,50_54,90.1997
ago,2000,55_59,84.9855
ago,2000,60_64,72.1655
ago,2000,65,54.9898
ago,2000,total_15,75.3767
ago,2001,15_19,41.4531
ago,2001,20_24,71.256
ago,2001,25_29,88.0297
ago,2001,30_34,92.4656
ago,2001,35_39,93.4136
ago,2001,40_44,93.0292
ago,2001,45_49,92.3928
ago,2001,50_54,90.2131
ago,2001,55_59,84.9982
ago,2001,60_64,72.1762
ago,2001,65,54.998
ago,2001,total_15,75.3769
ago,2002,15_19,41.6289
ago,2002,20_24,71.5582
ago,2002,25_29,88.4031
ago,2002,30_34,92.8578
ago,2002,35_39,93.8098
ago,2002,40_44,93.4254
ago,2002,45_49,92.789
ago,2002,50_54,90.5999
ago,2002,55_59,85.3626
ago,2002,60_64,72.4857
ago,2002,65,55.2338
ago,2002,total_15,75.6903
ago,2003,15_19,41.6328
ago,2003,20_24,71.5649
ago,2003,25_29,88.4114
ago,2003,30_34,92.8665
ago,2003,35_39,93.8187
ago,2003,40_44,93.4342
ago,2003,45_49,92.7978
ago,2003,50_54,90.6085
ago,2003,55_59,85.3708
ago,2003,60_64,72.4926
ago,2003,65,55.2391
ago,2003,total_15,75.694
ago,2004,15_19,41.7473
ago,2004,20_24,71.7617
ago,2004,25_29,88.6545
ago,2004,30_34,93.1218
ago,2004,35_39,94.0766
ago,2004,40_44,93.6921
ago,2004,45_49,93.0558
ago,2004,50_54,90.8604
ago,2004,55_59,85.6081
ago,2004,60_64,72.6941
ago,2004,65,55.3926
ago,2004,total_15,75.9051
ago,2005,15_19,41.9704
ago,2005,20_24,72.1453
ago,2005,25_29,89.1284
ago,2005,30_34,93.6196
ago,2005,35_39,94.5794
ago,2005,40_44,94.195
ago,2005,45_49,93.5586
ago,2005,50_54,91.3514
ago,2005,55_59,86.0707
ago,2005,60_64,73.087
ago,2005,65,55.6919
ago,2005,total_15,76.3215
ago,2006,15_19,42.1493
ago,2006,20_24,72.4527
ago,2006,25_29,89.5082
ago,2006,30_34,94.0186
ago,2006,35_39,94.9826
ago,2006,40_44,94.5981
ago,2006,45_49,93.9617
ago,2006,50_54,91.745
ago,2006,55_59,86.4415
ago,2006,60_64,73.4018
ago,2006,65,55.9319
ago,2006,total_15,76.661
ago,2007,15_19,42.3298
ago,2007,20_24,72.7629
ago,2007,25_29,89.8914
ago,2007,30_34,94.4211
ago,2007,35_39,95.3892
ago,2007,40_44,95.0048
ago,2007,45_49,94.3684
ago,2007,50_54,92.142
ago,2007,55_59,86.8156
ago,2007,60_64,73.7195
ago,2007,65,56.1739
ago,2007,total_15,77.0067
ago,2008,15_19,42.4241
ago,2008,20_24,72.925
ago,2008,25_29,90.0916
ago,2008,30_34,94.6314
ago,2008,35_39,95.6016
ago,2008,40_44,95.2172
ago,2008,45_49,94.5808
ago,2008,50_54,92.3495
ago,2008,55_59,87.0111
ago,2008,60_64,73.8855
ago,2008,65,56.3004
ago,2008,total_15,77.1939
ago,2009,15_19,42.3721
ago,2009,20_24,72.8356
ago,2009,25_29,89.9813
ago,2009,30_34,94.5155
ago,2009,35_39,95.4845
ago,2009,40_44,95.1001
ago,2009,45_49,94.4637
ago,2009,50_54,92.2351
ago,2009,55_59,86.9033
ago,2009,60_64,73.794
ago,2009,65,56.2307
ago,2009,total_15,77.1076
ago,2010,15_19,42.3241
ago,2010,20_24,72.7531
ago,2010,25_29,89.8793
ago,2010,30_34,94.4084
ago,2010,35_39,95.3763
ago,2010,40_44,94.9919
ago,2010,45_49,94.3555
ago,2010,50_54,92.1295
ago,2010,55_59,86.8038
ago,2010,60_64,73.7095
ago,2010,65,56.1663
ago,2010,total_15,77.0209
ago,2011,15_19,42.3469
ago,2011,20_24,72.7925
ago,2011,25_29,89.9279
ago,2011,30_34,94.4594
ago,2011,35_39,95.4279
ago,2011,40_44,95.0435
ago,2011,45_49,94.407
ago,2011,50_54,92.1798
ago,2011,55_59,86.8512
ago,2011,60_64,73.7497
ago,2011,65,56.197
ago,2011,total_15,77.0573
ago,2012,15_19,42.3979
ago,2012,20_24,72.8801
ago,2012,25_29,90.0362
ago,2012,30_34,94.5731
ago,2012,35_39,95.5428
ago,2012,40_44,95.1583
ago,2012,45_49,94.5219
ago,2012,50_54,92.292
ago,2012,55_59,86.9569
ago,2012,60_64,73.8395
ago,2012,65,56.2653
ago,2012,total_15,77.142
ago,2013,15_19,42.4004
ago,2013,20_24,72.8843
ago,2013,25_29,90.0414
ago,2013,30_34,94.5786
ago,2013,35_39,95.5483
ago,2013,40_44,95.1638
ago,2013,45_49,94.5274
ago,2013,50_54,92.2974
ago,2013,55_59,86.962
ago,2013,60_64,73.8438
ago,2013,65,56.2686
ago,2013,total_15,77.1329
ago,2014,15_19,42.3976
ago,2014,20_24,72.8795
ago,2014,25_29,90.0354
ago,2014,30_34,94.5724
ago,2014,35_39,95.542
ago,2014,40_44,95.1576
ago,2014,45_49,94.5212
ago,2014,50_54,92.2912
ago,2014,55_59,86.9562
ago,2014,60_64,73.8389
ago,2014,65,56.2649
ago,2014,total_15,77.107
ago,2015,15_19,42.3907
ago,2015,20_24,72.8676
ago,2015,25_29,90.0208
ago,2015,30_34,94.557
ago,2015,35_39,95.5264
ago,2015,40_44,95.142
ago,2015,45_49,94.5056
ago,2015,50_54,92.276
ago,2015,55_59,86.9419
ago,2015,60_64,73.8267
ago,2015,65,56.2556
ago,2015,total_15,77.0694
ago,2016,15_19,42.3791
ago,2016,20_24,72.8478
ago,2016,25_29,89.9962
ago,2016,30_34,94.5312
ago,2016,35_39,95.5004
ago,2016,40_44,95.116
ago,2016,45_49,94.4796
ago,2016,50_54,92.2506
ago,2016,55_59,86.9179
ago,2016,60_64,73.8064
ago,2016,65,56.2401
ago,2016,total_15,77.0187
ago,2017,15_19,42.3639
ago,2017,20_24,72.8215
ago,2017,25_29,89.9638
ago,2017,30_34,94.4972
ago,2017,35_39,95.466
ago,2017,40_44,95.0816
ago,2017,45_49,94.4452
ago,2017,50_54,92.217
ago,2017,55_59,86.8863
ago,2017,60_64,73.7795
ago,2017,65,56.2197
ago,2017,total_15,76.956
ago,2018,15_19,42.347
ago,2018,20_24,72.7926
ago,2018,25_29,89.9281
ago,2018,30_34,94.4596
ago,2018,35_39,95.4281
ago,2018,40_44,95.0436
ago,2018,45_49,94.4072
ago,2018,50_54,92.18
ago,2018,55_59,86.8514
ago,2018,60_64,73.7499
ago,2018,65,56.1971
ago,2018,total_15,76.9036
ago,2019,15_19,42.3313
ago,2019,20_24,72.7656
ago,2019,25_29,89.8947
ago,2019,30_34,94.4245
ago,2019,35_39,95.3926
ago,2019,40_44,95.0082
ago,2019,45_49,94.3718
ago,2019,50_54,92.1454
ago,2019,55_59,86.8188
ago,2019,60_64,73.7222
ago,2019,65,56.176
ago,2019,total_15,76.8919
ago,2020,15_19,42.3185
ago,2020,20_24,72.7436
ago,2020,25_29,89.8675
ago,2020,30_34,94.396
ago,2020,35_39,95.3638
ago,2020,40_44,94.9794
ago,2020,45_49,94.343
ago,2020,50_54,92.1172
ago,2020,55_59,86.7923
ago,2020,60_64,73.6997
ago,2020,65,56.1588
ago,2020,total_15,76.9371
arg,1990,15_19,52.8605
arg,1990,20_24,85.5695
arg,1990,25_29,94.2171
arg,1990,30_34,95.314
arg,1990,35_39,95.7423
arg,1990,40_44,94.429
arg,1990,45_49,92.7687
arg,1990,50_54,90.5743
arg,1990,55_59,83.0394
arg,1990,60_64,60.4767
arg,1990,65,26.934
arg,1990,total_15,77.7425
arg,1991,15_19,51.2008
arg,1991,20_24,84.5302
arg,1991,25_29,93.9016
arg,1991,30_34,95.2481
arg,1991,35_39,95.7484
arg,1991,40_44,94.5541
arg,1991,45_49,93.1244
arg,1991,50_54,90.4731
arg,1991,55_59,83.079
arg,1991,60_64,61.6517
arg,1991,65,27.2051
arg,1991,total_15,77.3433
arg,1992,15_19,49.5163
arg,1992,20_24,83.3127
arg,1992,25_29,93.4363
arg,1992,30_34,95.0936
arg,1992,35_39,95.6836
arg,1992,40_44,94.6686
arg,1992,45_49,93.4407
arg,1992,50_54,90.3389
arg,1992,55_59,83.0313
arg,1992,60_64,62.7328
arg,1992,65,27.4618
arg,1992,total_15,76.8601
arg,1993,15_19,48.2998
arg,1993,20_24,82.6922
arg,1993,25_29,93.1698
arg,1993,30_34,94.9938
arg,1993,35_39,95.632
arg,1993,40_44,94.7183
arg,1993,45_49,93.5755
arg,1993,50_54,90.1926
arg,1993,55_59,82.9373
arg,1993,60_64,63.204
arg,1993,65,27.5761
arg,1993,total_15,76.4747
arg,1994,15_19,47.1386
arg,1994,20_24,82.0252
arg,1994,25_29,92.8648
arg,1994,30_34,94.8741
arg,1994,35_39,95.5662
arg,1994,40_44,94.7669
arg,1994,45_49,93.7056
arg,1994,50_54,90.0625
arg,1994,55_59,82.851
arg,1994,60_64,63.6656
arg,1994,65,27.6895
arg,1994,total_15,76.1321
arg,1995,15_19,46.82
arg,1995,20_24,82.67
arg,1995,25_29,93.16
arg,1995,30_34,94.99
arg,1995,35_39,95.63
arg,1995,40_44,94.72
arg,1995,45_49,93.58
arg,1995,50_54,89.97
arg,1995,55_59,82.81
arg,1995,60_64,63.22
arg,1995,65,27.58
arg,1995,total_15,76.1321
arg,1996,15_19,43.4592
arg,1996,20_24,81.5059
arg,1996,25_29,93.0381
arg,1996,30_34,95.1768
arg,1996,35_39,95.8928
arg,1996,40_44,95.1812
arg,1996,45_49,94.0566
arg,1996,50_54,90.4049
arg,1996,55_59,82.7188
arg,1996,60_64,64.8579
arg,1996,65,27.051
arg,1996,total_15,75.6696
arg,1997,15_19,40.1576
arg,1997,20_24,80.2822
arg,1997,25_29,92.9141
arg,1997,30_34,95.3571
arg,1997,35_39,96.1403
arg,1997,40_44,95.6041
arg,1997,45_49,94.5
arg,1997,50_54,90.8228
arg,1997,55_59,82.6271
arg,1997,60_64,66.4616
arg,1997,65,26.5285
arg,1997,total_15,75.274
arg,1998,15_19,36.9428
arg,1998,20_24,78.9984
arg,1998,25_29,92.7882
arg,1998,30_34,95.5309
arg,1998,35_39,96.3736
arg,1998,40_44,95.9913
arg,1998,45_49,94.912
arg,1998,50_54,91.2243
arg,1998,55_59,82.5352
arg,1998,60_64,68.0281
arg,1998,65,26.0124
arg,1998,total_15,74.933
arg,1999,15_19,33.8399
arg,1999,20_24,77.6543
arg,1999,25_29,92.6601
arg,1999,30_34,95.6984
arg,1999,35_39,96.5932
arg,1999,40_44,96.3458
arg,1999,45_49,95.2947
arg,1999,50_54,91.6099
arg,1999,55_59,82.4428
arg,1999,60_64,69.555
arg,1999,65,25.5029
arg,1999,total_15,74.6139
arg,2000,15_19,30.87
arg,2000,20_24,76.25
arg,2000,25_29,92.53
arg,2000,30_34,95.86
arg,2000,35_39,96.8
arg,2000,40_44,96.67
arg,2000,45_49,95.65
arg,2000,50_54,91.98
arg,2000,55_59,82.35
arg,2000,60_64,71.04
arg,2000,65,25
arg,2000,total_15,74.2927
arg,2001,15_19,29.7632
arg,2001,20_24,74.8034
arg,2001,25_29,92.2063
arg,2001,30_34,95.5785
arg,2001,35_39,96.6966
arg,2001,40_44,96.5199
arg,2001,45_49,95.8632
arg,2001,50_54,91.6553
arg,2001,55_59,81.5823
arg,2001,60_64,70.6727
arg,2001,65,25.3403
arg,2001,total_15,73.9461
arg,2002,15_19,28.6796
arg,2002,20_24,73.2996
arg,2002,25_29,91.8697
arg,2002,30_34,95.2789
arg,2002,35_39,96.59
arg,2002,40_44,96.3633
arg,2002,45_49,96.0664
arg,2002,50_54,91.3188
arg,2002,55_59,80.7891
arg,2002,60_64,70.3027
arg,2002,65,25.6836
arg,2002,total_15,73.5894
arg,2003,15_19,27.62
arg,2003,20_24,71.74
arg,2003,25_29,91.52
arg,2003,30_34,94.96
arg,2003,35_39,96.48
arg,2003,40_44,96.2
arg,2003,45_49,96.26
arg,2003,50_54,90.97
arg,2003,55_59,79.97
arg,2003,60_64,69.93
arg,2003,65,26.03
arg,2003,total_15,73.2233
arg,2004,15_19,35.64
arg,2004,20_24,77.24
arg,2004,25_29,92.14
arg,2004,30_34,96.23
arg,2004,35_39,97.07
arg,2004,40_44,96.71
arg,2004,45_49,94.81
arg,2004,50_54,92.47
arg,2004,55_59,88.32
arg,2004,60_64,77.77
arg,2004,65,27.99
arg,2004,total_15,76.3762
arg,2005,15_19,34.02
arg,2005,20_24,79.01
arg,2005,25_29,91.82
arg,2005,30_34,96.38
arg,2005,35_39,97.12
arg,2005,40_44,95.91
arg,2005,45_49,95.91
arg,2005,50_54,93.89
arg,2005,55_59,87.27
arg,2005,60_64,74.75
arg,2005,65,29.71
arg,2005,total_15,76.5515
arg,2006,15_19,34.15
arg,2006,20_24,78.51
arg,2006,25_29,91.3
arg,2006,30_34,96.52
arg,2006,35_39,97.58
arg,2006,40_44,96.21
arg,2006,45_49,95.24
arg,2006,50_54,92.67
arg,2006,55_59,87.68
arg,2006,60_64,77.5
arg,2006,65,29.93
arg,2006,total_15,76.6235
arg,2007,15_19,32.2412
arg,2007,20_24,77.3812
arg,2007,25_29,90.9463
arg,2007,30_34,96.1794
arg,2007,35_39,97.1853
arg,2007,40_44,96.3806
arg,2007,45_49,95.0351
arg,2007,50_54,92.68
arg,2007,55_59,87.5544
arg,2007,60_64,77.0075
arg,2007,65,27.8987
arg,2007,total_15,75.9285
arg,2008,15_19,30.3899
arg,2008,20_24,76.2111
arg,2008,25_29,90.5798
arg,2008,30_34,95.807
arg,2008,35_39,96.7283
arg,2008,40_44,96.5439
arg,2008,45_49,94.8219
arg,2008,50_54,92.69
arg,2008,55_59,87.4278
arg,2008,60_64,76.5075
arg,2008,65,25.9542
arg,2008,total_15,75.2394
arg,2009,15_19,28.6
arg,2009,20_24,75
arg,2009,25_29,90.2
arg,2009,30_34,95.4
arg,2009,35_39,96.2
arg,2009,40_44,96.7
arg,2009,45_49,94.6
arg,2009,50_54,92.7
arg,2009,55_59,87.3
arg,2009,60_64,76
arg,2009,65,24.1
arg,2009,total_15,74.5571
arg,2010,15_19,27.9
arg,2010,20_24,75.3
arg,2010,25_29,91.8
arg,2010,30_34,95.7
arg,2010,35_39,96.6
arg,2010,40_44,96.1
arg,2010,45_49,94.8
arg,2010,50_54,92.8
arg,2010,55_59,86.8
arg,2010,60_64,76
arg,2010,65,25.2
arg,2010,total_15,74.8947
arg,2011,15_19,27.5
arg,2011,20_24,74.87
arg,2011,25_29,91.7
arg,2011,30_34,95.78
arg,2011,35_39,96.64
arg,2011,40_44,96.19
arg,2011,45_49,94.9
arg,2011,50_54,92.93
arg,2011,55_59,87.15
arg,2011,60_64,76.4
arg,2011,65,25.48
arg,2011,total_15,74.9401
arg,2012,15_19,27.1
arg,2012,20_24,74.44
arg,2012,25_29,91.6
arg,2012,30_34,95.86
arg,2012,35_39,96.68
arg,2012,40_44,96.28
arg,2012,45_49,95
arg,2012,50_54,93.06
arg,2012,55_59,87.5
arg,2012,60_64,76.8
arg,2012,65,25.76
arg,2012,total_15,74.9988
arg,2013,15_19,26.7
arg,2013,20_24,74.01
arg,2013,25_29,91.5
arg,2013,30_34,95.94
arg,2013,35_39,96.72
arg,2013,40_44,96.37
arg,2013,45_49,95.1
arg,2013,50_54,93.19
arg,2013,55_59,87.85
arg,2013,60_64,77.2
arg,2013,65,26.04
arg,2013,total_15,75.0677
arg,2014,15_19,26.3
arg,2014,20_24,73.58
arg,2014,25_29,91.4
arg,2014,30_34,96.02
arg,2014,35_39,96.76
arg,2014,40_44,96.46
arg,2014,45_49,95.2
arg,2014,50_54,93.32
arg,2014,55_59,88.2
arg,2014,60_64,77.6
arg,2014,65,26.32
arg,2014,total_15,75.144
arg,2015,15_19,25.9
arg,2015,20_24,73.15
arg,2015,25_29,91.3
arg,2015,30_34,96.1
arg,2015,35_39,96.8
arg,2015,40_44,96.55
arg,2015,45_49,95.3
arg,2015,50_54,93.45
arg,2015,55_59,88.55
arg,2015,60_64,78
arg,2015,65,26.6
arg,2015,total_15,75.2258
arg,2016,15_19,25.5
arg,2016,20_24,72.72
arg,2016,25_29,91.2
arg,2016,30_34,96.18
arg,2016,35_39,96.84
arg,2016,40_44,96.64
arg,2016,45_49,95.4
arg,2016,50_54,93.58
arg,2016,55_59,88.9
arg,2016,60_64,78.4
arg,2016,65,26.88
arg,2016,total_15,75.2833
arg,2017,15_19,25.1
arg,2017,20_24,72.29
arg,2017,25_29,91.1
arg,2017,30_34,96.26
arg,2017,35_39,96.88
arg,2017,40_44,96.73
arg,2017,45_49,95.5
arg,2017,50_54,93.71
arg,2017,55_59,89.25
arg,2017,60_64,78.8
arg,2017,65,27.16
arg,2017,total_15,75.3523
arg,2018,15_19,24.7
arg,2018,20_24,71.86
arg,2018,25_29,91
arg,2018,30_34,96.34
arg,2018,35_39,96.92
arg,2018,40_44,96.82
arg,2018,45_49,95.6
arg,2018,50_54,93.84
arg,2018,55_59,89.6
arg,2018,60_64,79.2
arg,2018,65,27.44
arg,2018,total_15,75.4251
arg,2019,15_19,24.3
arg,2019,20_24,71.43
arg,2019,25_29,90.9
arg,2019,30_34,96.42
arg,2019,35_39,96.96
arg,2019,40_44,96.91
arg,2019,45_49,95.7
arg,2019,50_54,93.97
arg,2019,55_59,89.95
arg,2019,60_64,79.6
arg,2019,65,27.72
arg,2019,total_15,75.4912
arg,2020,15_19,23.9
arg,2020,20_24,71
arg,2020,25_29,90.8
arg,2020,30_34,96.5
arg,2020,35_39,97
arg,2020,40_44,97
arg,2020,45_49,95.8
arg,2020,50_54,94.1
arg,2020,55_59,90.3
arg,2020,60_64,80
arg,2020,65,28
arg,2020,total_15,75.5441
arm,1990,15_19,46
arm,1990,20_24,80.6073
arm,1990,25_29,89
