country,year,age_group,mpop
sau,1993,00_04,1340.760000
sau,1993,05_09,1350.720000
sau,1993,10_14,1141.640000
sau,1993,15_19,722.904000
sau,1993,20_24,768.712000
sau,1993,25_29,1103.132000
sau,1993,30_34,1029.381000
sau,1993,35_39,795.271000
sau,1993,40_44,536.832000
sau,1993,45_49,331.701000
sau,1993,50_54,252.648000
sau,1993,55_59,164.550000
sau,1993,60_64,150.676000
sau,1993,65,259.659000
sau,1993,total_0,9948.586000
sau,1993,total_15,6115.466000
sau,1994,00_04,1338.770000
sau,1994,05_09,1317.090000
sau,1994,10_14,1229.625000
sau,1994,15_19,782.325000
sau,1994,20_24,686.594000
sau,1994,25_29,1101.819000
sau,1994,30_34,1092.114000
sau,1994,35_39,840.594000
sau,1994,40_44,591.144000
sau,1994,45_49,331.796000
sau,1994,50_54,275.949000
sau,1994,55_59,160.460000
sau,1994,60_64,159.945000
sau,1994,65,268.337000
sau,1994,total_0,10176.560000
sau,1994,total_15,6291.077000
sau,1995,00_04,1329.420000
sau,1995,05_09,1271.138000
sau,1995,10_14,1286.527000
sau,1995,15_19,849.351000
sau,1995,20_24,626.886000
sau,1995,25_29,1065.896000
sau,1995,30_34,1140.955000
sau,1995,35_39,892.431000
sau,1995,40_44,640.570000
sau,1995,45_49,343.112000
sau,1995,50_54,288.633000
sau,1995,55_59,162.898000
sau,1995,60_64,163.542000
sau,1995,65,277.679000
sau,1995,total_0,10339.040000
sau,1995,total_15,6451.953000
sau,1996,00_04,1370.347000
sau,1996,05_09,1247.158000
sau,1996,10_14,1253.478000
sau,1996,15_19,930.863000
sau,1996,20_24,722.296000
sau,1996,25_29,997.369000
sau,1996,30_34,1088.319000
sau,1996,35_39,901.307000
sau,1996,40_44,640.939000
sau,1996,45_49,361.302000
sau,1996,50_54,280.999000
sau,1996,55_59,163.746000
sau,1996,60_64,164.518000
sau,1996,65,297.124000
sau,1996,total_0,10419.770000
sau,1996,total_15,6548.782000
sau,1997,00_04,1385.344000
sau,1997,05_09,1238.853000
sau,1997,10_14,1201.557000
sau,1997,15_19,977.711000
sau,1997,20_24,818.646000
sau,1997,25_29,963.777000
sau,1997,30_34,1032.769000
sau,1997,35_39,892.698000
sau,1997,40_44,639.162000
sau,1997,45_49,375.662000
sau,1997,50_54,267.346000
sau,1997,55_59,169.939000
sau,1997,60_64,152.953000
sau,1997,65,319.895000
sau,1997,total_0,10436.310000
sau,1997,total_15,6610.558000
sau,1998,00_04,1388.778000
sau,1998,05_09,1247.428000
sau,1998,10_14,1158.477000
sau,1998,15_19,993.597000
sau,1998,20_24,884.287000
sau,1998,25_29,988.645000
sau,1998,30_34,988.368000
sau,1998,35_39,862.158000
sau,1998,40_44,647.269000
sau,1998,45_49,378.520000
sau,1998,50_54,256.058000
sau,1998,55_59,178.693000
sau,1998,60_64,131.860000
sau,1998,65,346.217000
sau,1998,total_0,10450.350000
sau,1998,total_15,6655.672000
sau,1999,00_04,1397.348000
sau,1999,05_09,1275.366000
sau,1999,10_14,1145.801000
sau,1999,15_19,987.000000
sau,1999,20_24,914.851000
sau,1999,25_29,1073.030000
sau,1999,30_34,971.767000
sau,1999,35_39,820.349000
sau,1999,40_44,666.049000
sau,1999,45_49,372.420000
sau,1999,50_54,252.774000
sau,1999,55_59,185.141000
sau,1999,60_64,109.986000
sau,1999,65,374.012000
sau,1999,total_0,10545.890000
sau,1999,total_15,6727.379000
sau,2000,00_04,1419.396000
sau,2000,05_09,1321.031000
sau,2000,10_14,1170.545000
sau,2000,15_19,972.826000
sau,2000,20_24,925.035000
sau,2000,25_29,1191.418000
sau,2000,30_34,1001.283000
sau,2000,35_39,786.121000
sau,2000,40_44,685.312000
sau,2000,45_49,368.692000
sau,2000,50_54,254.805000
sau,2000,55_59,187.770000
sau,2000,60_64,94.461000
sau,2000,65,401.325000
sau,2000,total_0,10780.020000
sau,2000,total_15,6869.048000
sau,2001,00_04,1402.197000
sau,2001,05_09,1327.269000
sau,2001,10_14,1189.304000
sau,2001,15_19,1005.310000
sau,2001,20_24,977.467000
sau,2001,25_29,1186.777000
sau,2001,30_34,1079.263000
sau,2001,35_39,870.471000
sau,2001,40_44,718.254000
sau,2001,45_49,445.983000
sau,2001,50_54,270.170000
sau,2001,55_59,203.859000
sau,2001,60_64,108.194000
sau,2001,65,394.995000
sau,2001,total_0,11179.510000
sau,2001,total_15,7260.743000
sau,2002,00_04,1385.117000
sau,2002,05_09,1351.269000
sau,2002,10_14,1220.288000
sau,2002,15_19,1045.139000
sau,2002,20_24,1037.713000
sau,2002,25_29,1202.361000
sau,2002,30_34,1161.939000
sau,2002,35_39,971.615000
sau,2002,40_44,770.737000
sau,2002,45_49,525.393000
sau,2002,50_54,306.360000
sau,2002,55_59,214.166000
sau,2002,60_64,134.576000
sau,2002,65,391.774000
sau,2002,total_0,11718.450000
sau,2002,total_15,7761.773000
sau,2003,00_04,1366.462000
sau,2003,05_09,1382.597000
sau,2003,10_14,1257.676000
sau,2003,15_19,1092.629000
sau,2003,20_24,1079.317000
sau,2003,25_29,1250.692000
sau,2003,30_34,1236.674000
sau,2003,35_39,1073.656000
sau,2003,40_44,856.747000
sau,2003,45_49,590.680000
sau,2003,50_54,369.532000
sau,2003,55_59,219.960000
sau,2003,60_64,166.120000
sau,2003,65,393.561000
sau,2003,total_0,12336.300000
sau,2003,total_15,8329.568000
sau,2004,00_04,1352.094000
sau,2004,05_09,1407.256000
sau,2004,10_14,1292.603000
sau,2004,15_19,1137.049000
sau,2004,20_24,1091.999000
sau,2004,25_29,1322.107000
sau,2004,30_34,1293.355000
sau,2004,35_39,1163.422000
sau,2004,40_44,970.035000
sau,2004,45_49,639.989000
sau,2004,50_54,450.908000
sau,2004,55_59,228.949000
sau,2004,60_64,192.925000
sau,2004,65,402.007000
sau,2004,total_0,12944.700000
sau,2004,total_15,8892.745000
sau,2005,00_04,1353.115000
sau,2005,05_09,1414.783000
sau,2005,10_14,1318.244000
sau,2005,15_19,1167.232000
sau,2005,20_24,1085.185000
sau,2005,25_29,1386.386000
sau,2005,30_34,1336.510000
sau,2005,35_39,1234.650000
sau,2005,40_44,1087.421000
sau,2005,45_49,689.094000
sau,2005,50_54,530.100000
sau,2005,55_59,251.637000
sau,2005,60_64,209.169000
sau,2005,65,415.902000
sau,2005,total_0,13479.430000
sau,2005,total_15,9393.286000
sau,2006,00_04,1363.947000
sau,2006,05_09,1400.871000
sau,2006,10_14,1342.357000
sau,2006,15_19,1220.322000
sau,2006,20_24,1129.346000
sau,2006,25_29,1421.512000
sau,2006,30_34,1432.151000
sau,2006,35_39,1271.333000
sau,2006,40_44,1103.305000
sau,2006,45_49,753.086000
sau,2006,50_54,563.646000
sau,2006,55_59,291.058000
sau,2006,60_64,209.651000
sau,2006,65,418.354000
sau,2006,total_0,13920.940000
sau,2006,total_15,9813.764000
sau,2007,00_04,1413.348000
sau,2007,05_09,1379.199000
sau,2007,10_14,1337.930000
sau,2007,15_19,1252.319000
sau,2007,20_24,1173.506000
sau,2007,25_29,1418.802000
sau,2007,30_34,1527.587000
sau,2007,35_39,1324.614000
sau,2007,40_44,1102.376000
sau,2007,45_49,808.173000
sau,2007,50_54,585.908000
sau,2007,55_59,340.996000
sau,2007,60_64,205.256000
sau,2007,65,417.992000
sau,2007,total_0,14288.010000
sau,2007,total_15,10157.530000
sau,2008,00_04,1489.463000
sau,2008,05_09,1362.682000
sau,2008,10_14,1309.298000
sau,2008,15_19,1267.583000
sau,2008,20_24,1209.885000
sau,2008,25_29,1394.070000
sau,2008,30_34,1609.047000
sau,2008,35_39,1397.543000
sau,2008,40_44,1104.051000
sau,2008,45_49,840.371000
sau,2008,50_54,608.062000
sau,2008,55_59,391.807000
sau,2008,60_64,202.597000
sau,2008,65,414.623000
sau,2008,total_0,14601.080000
sau,2008,total_15,10439.640000
sau,2009,00_04,1562.527000
sau,2009,05_09,1364.075000
sau,2009,10_14,1270.560000
sau,2009,15_19,1270.059000
sau,2009,20_24,1233.008000
sau,2009,25_29,1371.217000
sau,2009,30_34,1668.187000
sau,2009,35_39,1489.276000
sau,2009,40_44,1126.684000
sau,2009,45_49,848.878000
sau,2009,50_54,637.279000
sau,2009,55_59,435.136000
sau,2009,60_64,210.156000
sau,2009,65,408.144000
sau,2009,total_0,14895.190000
sau,2009,total_15,10698.020000
sau,2010,00_04,1604.078000
sau,2010,05_09,1392.860000
sau,2010,10_14,1237.439000
sau,2010,15_19,1260.146000
sau,2010,20_24,1243.706000
sau,2010,25_29,1362.051000
sau,2010,30_34,1705.102000
sau,2010,35_39,1594.053000
sau,2010,40_44,1179.228000
sau,2010,45_49,847.506000
sau,2010,50_54,668.626000
sau,2010,55_59,470.795000
sau,2010,60_64,230.968000
sau,2010,65,399.574000
sau,2010,total_0,15196.130000
sau,2010,total_15,10961.760000
sau,2011,00_04,1627.141000
sau,2011,05_09,1430.782000
sau,2011,10_14,1241.926000
sau,2011,15_19,1259.486000
sau,2011,20_24,1302.466000
sau,2011,25_29,1385.487000
sau,2011,30_34,1676.880000
sau,2011,35_39,1625.137000
sau,2011,40_44,1231.312000
sau,2011,45_49,866.968000
sau,2011,50_54,674.904000
sau,2011,55_59,504.255000
sau,2011,60_64,264.905000
sau,2011,65,414.966000
sau,2011,total_0,15506.610000
sau,2011,total_15,11206.770000
sau,2012,00_04,1620.303000
sau,2012,05_09,1474.357000
sau,2012,10_14,1260.115000
sau,2012,15_19,1242.332000
sau,2012,20_24,1346.228000
sau,2012,25_29,1435.438000
sau,2012,30_34,1652.316000
sau,2012,35_39,1656.739000
sau,2012,40_44,1290.441000
sau,2012,45_49,894.409000
sau,2012,50_54,676.182000
sau,2012,55_59,528.710000
sau,2012,60_64,308.114000
sau,2012,65,431.525000
sau,2012,total_0,15817.210000
sau,2012,total_15,11462.430000
sau,2013,00_04,1589.677000
sau,2013,05_09,1519.717000
sau,2013,10_14,1292.045000
sau,2013,15_19,1218.987000
sau,2013,20_24,1365.767000
sau,2013,25_29,1499.776000
sau,2013,30_34,1643.505000
sau,2013,35_39,1687.722000
sau,2013,40_44,1352.091000
sau,2013,45_49,930.621000
sau,2013,50_54,676.417000
sau,2013,55_59,543.731000
sau,2013,60_64,355.073000
sau,2013,65,452.703000
sau,2013,total_0,16127.830000
sau,2013,total_15,11726.390000
sau,2014,00_04,1557.281000
sau,2014,05_09,1560.374000
sau,2014,10_14,1332.565000
sau,2014,15_19,1199.159000
sau,2014,20_24,1358.182000
sau,2014,25_29,1560.387000
sau,2014,30_34,1659.696000
sau,2014,35_39,1715.417000
sau,2014,40_44,1410.332000
sau,2014,45_49,974.195000
sau,2014,50_54,680.055000
sau,2014,55_59,550.278000
sau,2014,60_64,397.099000
sau,2014,65,481.440000
sau,2014,total_0,16436.460000
sau,2014,total_15,11986.240000
sau,2015,00_04,1539.983000
sau,2015,05_09,1589.491000
sau,2015,10_14,1376.501000
sau,2015,15_19,1188.979000
sau,2015,20_24,1329.030000
sau,2015,25_29,1601.998000
sau,2015,30_34,1700.120000
sau,2015,35_39,1741.427000
sau,2015,40_44,1463.247000
sau,2015,45_49,1022.931000
sau,2015,50_54,690.117000
sau,2015,55_59,550.337000
sau,2015,60_64,428.120000
sau,2015,65,519.255000
sau,2015,total_0,16741.540000
sau,2015,total_15,12235.560000
sau,2016,00_04,1505.380000
sau,2016,05_09,1608.873000
sau,2016,10_14,1422.122000
sau,2016,15_19,1209.984000
sau,2016,20_24,1331.920000
sau,2016,25_29,1615.601000
sau,2016,30_34,1702.203000
sau,2016,35_39,1741.653000
sau,2016,40_44,1517.754000
sau,2016,45_49,1085.746000
sau,2016,50_54,721.315000
sau,2016,55_59,563.039000
sau,2016,60_64,455.472000
sau,2016,65,563.228000
sau,2016,total_0,17044.290000
sau,2016,total_15,12507.910000
sau,2017,00_04,1510.878000
sau,2017,05_09,1606.543000
sau,2017,10_14,1466.852000
sau,2017,15_19,1235.321000
sau,2017,20_24,1319.970000
sau,2017,25_29,1622.001000
sau,2017,30_34,1723.828000
sau,2017,35_39,1728.724000
sau,2017,40_44,1562.643000
sau,2017,45_49,1151.099000
sau,2017,50_54,757.126000
sau,2017,55_59,570.336000
sau,2017,60_64,475.793000
sau,2017,65,614.905000
sau,2017,total_0,17346.020000
sau,2017,total_15,12761.750000
sau,2018,00_04,1542.500000
sau,2018,05_09,1583.798000
sau,2018,10_14,1511.564000
sau,2018,15_19,1266.699000
sau,2018,20_24,1294.114000
sau,2018,25_29,1620.449000
sau,2018,30_34,1763.193000
sau,2018,35_39,1712.521000
sau,2018,40_44,1597.088000
sau,2018,45_49,1217.235000
sau,2018,50_54,798.290000
sau,2018,55_59,574.935000
sau,2018,60_64,490.305000
sau,2018,65,672.285000
sau,2018,total_0,17644.980000
sau,2018,total_15,13007.110000
sau,2019,00_04,1574.209000
sau,2019,05_09,1552.166000
sau,2019,10_14,1551.104000
sau,2019,15_19,1302.191000
sau,2019,20_24,1263.988000
sau,2019,25_29,1612.489000
sau,2019,30_34,1810.235000
sau,2019,35_39,1708.063000
sau,2019,40_44,1622.014000
sau,2019,45_49,1281.036000
sau,2019,50_54,845.230000
sau,2019,55_59,582.172000
sau,2019,60_64,501.018000
sau,2019,65,732.667000
sau,2019,total_0,17938.580000
sau,2019,total_15,13261.100000
sau,2020,00_04,1587.985000
sau,2020,05_09,1528.682000
sau,2020,10_14,1576.612000
sau,2020,15_19,1339.472000
sau,2020,20_24,1240.131000
sau,2020,25_29,1596.531000
sau,2020,30_34,1853.450000
sau,2020,35_39,1725.817000
sau,2020,40_44,1639.765000
sau,2020,45_49,1339.424000
sau,2020,50_54,897.760000
sau,2020,55_59,596.102000
sau,2020,60_64,508.668000
sau,2020,65,794.444000
sau,2020,total_0,18224.840000
sau,2020,total_15,13531.560000
sen,1980,00_04,529.997000
sen,1980,05_09,416.631000
sen,1980,10_14,339.470000
sen,1980,15_19,271.284000
sen,1980,20_24,211.513000
sen,1980,25_29,169.301000
sen,1980,30_34,155.475000
sen,1980,35_39,142.309000
sen,1980,40_44,125.431000
sen,1980,45_49,106.269000
sen,1980,50_54,86.140000
sen,1980,55_59,65.233000
sen,1980,60_64,46.331000
sen,1980,65,57.959000
sen,1980,total_0,2723.343000
sen,1980,total_15,1437.245000
sen,1981,00_04,545.534000
sen,1981,05_09,431.719000
sen,1981,10_14,350.857000
sen,1981,15_19,280.554000
sen,1981,20_24,218.173000
sen,1981,25_29,171.672000
sen,1981,30_34,154.442000
sen,1981,35_39,142.480000
sen,1981,40_44,126.526000
sen,1981,45_49,107.787000
sen,1981,50_54,87.854000
sen,1981,55_59,66.926000
sen,1981,60_64,47.588000
sen,1981,65,60.181000
sen,1981,total_0,2792.293000
sen,1981,total_15,1464.183000
sen,1982,00_04,558.395000
sen,1982,05_09,447.586000
sen,1982,10_14,363.889000
sen,1982,15_19,291.363000
sen,1982,20_24,226.101000
sen,1982,25_29,175.725000
sen,1982,30_34,153.469000
sen,1982,35_39,142.870000
sen,1982,40_44,127.845000
sen,1982,45_49,109.557000
sen,1982,50_54,89.763000
sen,1982,55_59,68.901000
sen,1982,60_64,49.052000
sen,1982,65,62.376000
sen,1982,total_0,2866.892000
sen,1982,total_15,1497.022000
sen,1983,00_04,570.139000
sen,1983,05_09,463.298000
sen,1983,10_14,378.400000
sen,1983,15_19,303.544000
sen,1983,20_24,235.204000
sen,1983,25_29,181.165000
sen,1983,30_34,152.901000
sen,1983,35_39,143.302000
sen,1983,40_44,129.251000
sen,1983,45_49,111.489000
sen,1983,50_54,91.828000
sen,1983,55_59,71.087000
sen,1983,60_64,50.712000
sen,1983,65,64.535000
sen,1983,total_0,2946.855000
sen,1983,total_15,1535.018000
sen,1984,00_04,582.469000
sen,1984,05_09,477.924000
sen,1984,10_14,393.838000
sen,1984,15_19,316.830000
sen,1984,20_24,245.359000
sen,1984,25_29,187.571000
sen,1984,30_34,153.289000
sen,1984,35_39,143.532000
sen,1984,40_44,130.565000
sen,1984,45_49,113.469000
sen,1984,50_54,94.006000
sen,1984,55_59,73.385000
sen,1984,60_64,52.549000
sen,1984,65,66.635000
sen,1984,total_0,3031.421000
sen,1984,total_15,1577.190000
sen,1985,00_04,597.058000
sen,1985,05_09,490.636000
sen,1985,10_14,409.335000
sen,1985,15_19,331.038000
sen,1985,20_24,256.512000
sen,1985,25_29,194.734000
sen,1985,30_34,154.974000
sen,1985,35_39,143.431000
sen,1985,40_44,131.666000
sen,1985,45_49,115.405000
sen,1985,50_54,96.250000
sen,1985,55_59,75.723000
sen,1985,60_64,54.545000
sen,1985,65,68.665000
sen,1985,total_0,3119.972000
sen,1985,total_15,1622.943000
sen,1986,00_04,613.388000
sen,1986,05_09,506.346000
sen,1986,10_14,423.045000
sen,1986,15_19,343.878000
sen,1986,20_24,267.769000
sen,1986,25_29,203.099000
sen,1986,30_34,158.421000
sen,1986,35_39,143.276000
sen,1986,40_44,132.519000
sen,1986,45_49,117.010000
sen,1986,50_54,98.121000
sen,1986,55_59,77.637000
sen,1986,60_64,56.295000
sen,1986,65,71.673000
sen,1986,total_0,3212.477000
sen,1986,total_15,1669.698000
sen,1987,00_04,629.050000
sen,1987,05_09,521.820000
sen,1987,10_14,437.579000
sen,1987,15_19,357.512000
sen,1987,20_24,279.750000
sen,1987,25_29,212.285000
sen,1987,30_34,163.336000
sen,1987,35_39,143.030000
sen,1987,40_44,133.435000
sen,1987,45_49,118.692000
sen,1987,50_54,100.115000
sen,1987,55_59,79.642000
sen,1987,60_64,58.221000
sen,1987,65,74.596000
sen,1987,total_0,3309.063000
sen,1987,total_15,1720.614000
sen,1988,00_04,644.648000
sen,1988,05_09,536.446000
sen,1988,10_14,452.872000
sen,1988,15_19,371.840000
sen,1988,20_24,292.399000
sen,1988,25_29,222.195000
sen,1988,30_34,169.511000
sen,1988,35_39,143.105000
sen,1988,40_44,134.309000
sen,1988,45_49,120.375000
sen,1988,50_54,102.193000
sen,1988,55_59,81.742000
sen,1988,60_64,60.287000
sen,1988,65,77.458000
sen,1988,total_0,3409.380000
sen,1988,total_15,1775.414000
sen,1989,00_04,660.449000
sen,1989,05_09,550.021000
sen,1989,10_14,468.500000
sen,1989,15_19,386.777000
sen,1989,20_24,305.694000
sen,1989,25_29,232.793000
sen,1989,30_34,176.610000
sen,1989,35_39,144.142000
sen,1989,40_44,135.000000
sen,1989,45_49,121.978000
sen,1989,50_54,104.322000
sen,1989,55_59,83.951000
sen,1989,60_64,62.453000
sen,1989,65,80.291000
sen,1989,total_0,3512.981000
sen,1989,total_15,1834.011000
sen,1990,00_04,676.924000
sen,1990,05_09,562.525000
sen,1990,10_14,483.673000
sen,1990,15_19,402.238000
sen,1990,20_24,319.627000
sen,1990,25_29,244.073000
sen,1990,30_34,184.395000
sen,1990,35_39,146.521000
sen,1990,40_44,135.455000
sen,1990,45_49,123.438000
sen,1990,50_54,106.466000
sen,1990,55_59,86.264000
sen,1990,60_64,64.691000
sen,1990,65,83.116000
sen,1990,total_0,3619.406000
sen,1990,total_15,1896.284000
sen,1991,00_04,696.479000
sen,1991,05_09,579.011000
sen,1991,10_14,497.314000
sen,1991,15_19,416.167000
sen,1991,20_24,332.789000
sen,1991,25_29,255.499000
sen,1991,30_34,192.651000
sen,1991,35_39,149.941000
sen,1991,40_44,135.389000
sen,1991,45_49,124.347000
sen,1991,50_54,108.052000
sen,1991,55_59,88.034000
sen,1991,60_64,66.408000
sen,1991,65,86.775000
sen,1991,total_0,3728.856000
sen,1991,total_15,1956.052000
sen,1992,00_04,713.298000
sen,1992,05_09,596.066000
sen,1992,10_14,511.492000
sen,1992,15_19,430.893000
sen,1992,20_24,346.503000
sen,1992,25_29,267.506000
sen,1992,30_34,201.707000
sen,1992,35_39,154.792000
sen,1992,40_44,135.237000
sen,1992,45_49,125.329000
sen,1992,50_54,109.730000
sen,1992,55_59,89.938000
sen,1992,60_64,68.221000
sen,1992,65,90.323000
sen,1992,total_0,3841.035000
sen,1992,total_15,2020.179000
sen,1993,00_04,728.135000
sen,1993,05_09,612.768000
sen,1993,10_14,526.079000
sen,1993,15_19,446.042000
sen,1993,20_24,360.595000
sen,1993,25_29,279.891000
sen,1993,30_34,211.404000
sen,1993,35_39,160.808000
sen,1993,40_44,135.341000
sen,1993,45_49,126.231000
sen,1993,50_54,111.387000
sen,1993,55_59,91.909000
sen,1993,60_64,70.111000
sen,1993,65,93.721000
sen,1993,total_0,3954.422000
sen,1993,total_15,2087.440000
sen,1994,00_04,741.893000
sen,1994,05_09,628.078000
sen,1994,10_14,540.771000
sen,1994,15_19,461.094000
sen,1994,20_24,374.848000
sen,1994,25_29,292.462000
sen,1994,30_34,221.545000
sen,1994,35_39,167.560000
sen,1994,40_44,136.248000
sen,1994,45_49,126.844000
sen,1994,50_54,112.885000
sen,1994,55_59,93.868000
sen,1994,60_64,72.053000
sen,1994,65,96.910000
sen,1994,total_0,4067.059000
sen,1994,total_15,2156.317000
sen,1995,00_04,755.612000
sen,1995,05_09,641.046000
sen,1995,10_14,555.064000
sen,1995,15_19,475.748000
sen,1995,20_24,389.165000
sen,1995,25_29,305.143000
sen,1995,30_34,231.980000
sen,1995,35_39,174.761000
sen,1995,40_44,138.303000
sen,1995,45_49,127.091000
sen,1995,50_54,114.139000
sen,1995,55_59,95.759000
sen,1995,60_64,74.032000
sen,1995,65,99.869000
sen,1995,total_0,4177.712000
sen,1995,total_15,2225.990000
sen,1996,00_04,773.162000
sen,1996,05_09,658.459000
sen,1996,10_14,568.929000
sen,1996,15_19,487.426000
sen,1996,20_24,400.651000
sen,1996,25_29,315.966000
sen,1996,30_34,241.344000
sen,1996,35_39,181.531000
sen,1996,40_44,140.790000
sen,1996,45_49,126.493000
sen,1996,50_54,114.652000
sen,1996,55_59,96.994000
sen,1996,60_64,75.457000
sen,1996,65,103.772000
sen,1996,total_0,4285.626000
sen,1996,total_15,2285.076000
sen,1997,00_04,787.555000
sen,1997,05_09,675.012000
sen,1997,10_14,583.733000
sen,1997,15_19,499.503000
sen,1997,20_24,412.355000
sen,1997,25_29,326.609000
sen,1997,30_34,250.752000
sen,1997,35_39,188.698000
sen,1997,40_44,144.366000
sen,1997,45_49,125.595000
sen,1997,50_54,115.074000
sen,1997,55_59,98.192000
sen,1997,60_64,76.905000
sen,1997,65,107.289000
sen,1997,total_0,4391.638000
sen,1997,total_15,2345.338000
sen,1998,00_04,800.470000
sen,1998,05_09,690.248000
sen,1998,10_14,599.485000
sen,1998,15_19,512.403000
sen,1998,20_24,424.463000
sen,1998,25_29,337.208000
sen,1998,30_34,260.244000
sen,1998,35_39,196.252000
sen,1998,40_44,148.890000
sen,1998,45_49,124.840000
sen,1998,50_54,115.364000
sen,1998,55_59,99.345000
sen,1998,60_64,78.391000
sen,1998,65,110.483000
sen,1998,total_0,4498.086000
sen,1998,total_15,2407.883000
sen,1999,00_04,814.172000
sen,1999,05_09,704.125000
sen,1999,10_14,615.838000
sen,1999,15_19,526.571000
sen,1999,20_24,437.168000
sen,1999,25_29,348.061000
sen,1999,30_34,269.915000
sen,1999,35_39,204.196000
sen,1999,40_44,154.102000
sen,1999,45_49,124.883000
sen,1999,50_54,115.442000
sen,1999,55_59,100.429000
sen,1999,60_64,79.939000
sen,1999,65,113.426000
sen,1999,total_0,4608.267000
sen,1999,total_15,2474.132000
sen,2000,00_04,830.829000
sen,2000,05_09,716.661000
sen,2000,10_14,632.049000
sen,2000,15_19,542.187000
sen,2000,20_24,450.688000
sen,2000,25_29,359.485000
sen,2000,30_34,279.820000
sen,2000,35_39,212.502000
sen,2000,40_44,159.823000
sen,2000,45_49,126.110000
sen,2000,50_54,115.289000
sen,2000,55_59,101.423000
sen,2000,60_64,81.556000
sen,2000,65,116.171000
sen,2000,total_0,4724.593000
sen,2000,total_15,2545.054000
sen,2001,00_04,850.431000
sen,2001,05_09,732.783000
sen,2001,10_14,646.067000
sen,2001,15_19,555.942000
sen,2001,20_24,463.714000
sen,2001,25_29,372.220000
sen,2001,30_34,290.957000
sen,2001,35_39,221.854000
sen,2001,40_44,166.480000
sen,2001,45_49,128.544000
sen,2001,50_54,114.690000
sen,2001,55_59,101.808000
sen,2001,60_64,82.528000
sen,2001,65,119.868000
sen,2001,total_0,4847.886000
sen,2001,total_15,2618.605000
sen,2002,00_04,870.413000
sen,2002,05_09,749.225000
sen,2002,10_14,660.883000
sen,2002,15_19,571.033000
sen,2002,20_24,477.162000
sen,2002,25_29,385.429000
sen,2002,30_34,302.416000
sen,2002,35_39,231.697000
sen,2002,40_44,173.858000
sen,2002,45_49,132.264000
sen,2002,50_54,114.032000
sen,2002,55_59,102.320000
sen,2002,60_64,83.629000
sen,2002,65,123.210000
sen,2002,total_0,4977.571000
sen,2002,total_15,2697.050000
sen,2003,00_04,891.152000
sen,2003,05_09,765.416000
sen,2003,10_14,676.445000
sen,2003,15_19,587.216000
sen,2003,20_24,491.165000
sen,2003,25_29,398.946000
sen,2003,30_34,314.186000
sen,2003,35_39,241.952000
sen,2003,40_44,181.860000
sen,2003,45_49,137.068000
sen,2003,50_54,113.673000
sen,2003,55_59,102.858000
sen,2003,60_64,84.810000
sen,2003,65,126.205000
sen,2003,total_0,5112.952000
sen,2003,total_15,2779.939000
sen,2004,00_04,912.812000
sen,2004,05_09,781.068000
sen,2004,10_14,692.400000
sen,2004,15_19,603.974000
sen,2004,20_24,505.896000
sen,2004,25_29,412.602000
sen,2004,30_34,326.267000
sen,2004,35_39,252.516000
sen,2004,40_44,190.364000
sen,2004,45_49,142.624000
sen,2004,50_54,114.154000
sen,2004,55_59,103.266000
sen,2004,60_64,85.989000
sen,2004,65,128.847000
sen,2004,total_0,5252.779000
sen,2004,total_15,2866.499000
sen,2005,00_04,935.940000
sen,2005,05_09,796.111000
sen,2005,10_14,708.037000
sen,2005,15_19,620.861000
sen,2005,20_24,521.464000
sen,2005,25_29,426.366000
sen,2005,30_34,338.606000
sen,2005,35_39,263.275000
sen,2005,40_44,199.249000
sen,2005,45_49,148.711000
sen,2005,50_54,115.784000
sen,2005,55_59,103.473000
sen,2005,60_64,87.114000
sen,2005,65,131.127000
sen,2005,total_0,5396.118000
sen,2005,total_15,2956.030000
sen,2006,00_04,963.781000
sen,2006,05_09,815.694000
sen,2006,10_14,721.873000
sen,2006,15_19,634.733000
sen,2006,20_24,535.751000
sen,2006,25_29,439.796000
sen,2006,30_34,351.139000
sen,2006,35_39,274.110000
sen,2006,40_44,208.287000
sen,2006,45_49,155.061000
sen,2006,50_54,118.057000
sen,2006,55_59,102.848000
sen,2006,60_64,87.353000
sen,2006,65,134.338000
sen,2006,total_0,5542.821000
sen,2006,total_15,3041.473000
sen,2007,00_04,988.840000
sen,2007,05_09,837.181000
sen,2007,10_14,736.487000
sen,2007,15_19,649.197000
sen,2007,20_24,550.777000
sen,2007,25_29,453.218000
sen,2007,30_34,363.998000
sen,2007,35_39,285.205000
sen,2007,40_44,217.766000
sen,2007,45_49,162.089000
sen,2007,50_54,121.530000
sen,2007,55_59,102.182000
sen,2007,60_64,87.735000
sen,2007,65,136.994000
sen,2007,total_0,5693.199000
sen,2007,total_15,3130.691000
sen,2008,00_04,1011.804000
sen,2008,05_09,859.996000
sen,2008,10_14,752.008000
sen,2008,15_19,664.290000
sen,2008,20_24,566.383000
sen,2008,25_29,466.711000
sen,2008,30_34,377.068000
sen,2008,35_39,296.562000
sen,2008,40_44,227.619000
sen,2008,45_49,169.712000
sen,2008,50_54,126.021000
sen,2008,55_59,101.828000
sen,2008,60_64,88.177000
sen,2008,65,139.100000
sen,2008,total_0,5847.279000
sen,2008,total_15,3223.471000
sen,2009,00_04,1033.210000
sen,2009,05_09,883.181000
sen,2009,10_14,768.896000
sen,2009,15_19,680.013000
sen,2009,20_24,582.350000
sen,2009,25_29,480.580000
