country,year,age_group,fpop
alb,2000,65,121.721
alb,2000,total_0,1539
alb,2000,total_15,1091.63
alb,2001,00_04,133.548
alb,2001,05_09,147.315
alb,2001,10_14,157.194
alb,2001,15_19,154.782
alb,2001,20_24,118.491
alb,2001,25_29,107.754
alb,2001,30_34,118.17
alb,2001,35_39,106.013
alb,2001,40_44,107.573
alb,2001,45_49,87.588
alb,2001,50_54,66.132
alb,2001,55_59,60.227
alb,2001,60_64,52.765
alb,2001,65,125.054
alb,2001,total_0,1542.61
alb,2001,total_15,1104.55
alb,2002,00_04,127.772
alb,2002,05_09,145.031
alb,2002,10_14,155.195
alb,2002,15_19,155.832
alb,2002,20_24,124.788
alb,2002,25_29,105.531
alb,2002,30_34,115.815
alb,2002,35_39,108.775
alb,2002,40_44,106.059
alb,2002,45_49,93.052
alb,2002,50_54,68.685
alb,2002,55_59,59.801
alb,2002,60_64,53.883
alb,2002,65,128.731
alb,2002,total_0,1548.95
alb,2002,total_15,1120.95
alb,2003,00_04,120.981
alb,2003,05_09,143.232
alb,2003,10_14,153.477
alb,2003,15_19,155.814
alb,2003,20_24,132.475
alb,2003,25_29,104.167
alb,2003,30_34,112.503
alb,2003,35_39,112.689
alb,2003,40_44,103.594
alb,2003,45_49,98.565
alb,2003,50_54,72.26
alb,2003,55_59,59.442
alb,2003,60_64,55.127
alb,2003,65,132.668
alb,2003,total_0,1556.99
alb,2003,total_15,1139.3
alb,2004,00_04,114.681
alb,2004,05_09,141.274
alb,2004,10_14,151.862
alb,2004,15_19,155.264
alb,2004,20_24,139.556
alb,2004,25_29,104.283
alb,2004,30_34,108.946
alb,2004,35_39,115.877
alb,2004,40_44,101.667
alb,2004,45_49,102.858
alb,2004,50_54,76.577
alb,2004,55_59,59.651
alb,2004,60_64,56.056
alb,2004,65,136.735
alb,2004,total_0,1565.29
alb,2004,total_15,1157.47
alb,2005,00_04,109.899
alb,2005,05_09,138.444
alb,2005,10_14,150.288
alb,2005,15_19,154.599
alb,2005,20_24,144.692
alb,2005,25_29,106.292
alb,2005,30_34,105.71
alb,2005,35_39,117.023
alb,2005,40_44,101.321
alb,2005,45_49,105.146
alb,2005,50_54,81.301
alb,2005,55_59,60.799
alb,2005,60_64,56.444
alb,2005,65,140.813
alb,2005,total_0,1572.77
alb,2005,total_15,1174.14
alb,2006,00_04,104.398
alb,2006,05_09,133.704
alb,2006,10_14,146.595
alb,2006,15_19,154.281
alb,2006,20_24,149.035
alb,2006,25_29,112.548
alb,2006,30_34,104.339
alb,2006,35_39,114.655
alb,2006,40_44,103.377
alb,2006,45_49,106.157
alb,2006,50_54,84.812
alb,2006,55_59,62.597
alb,2006,60_64,57.19
alb,2006,65,145.329
alb,2006,total_0,1579.02
alb,2006,total_15,1194.32
alb,2007,00_04,101.192
alb,2007,05_09,128.73
alb,2007,10_14,142.744
alb,2007,15_19,152.324
alb,2007,20_24,151.535
alb,2007,25_29,120.424
alb,2007,30_34,103.589
alb,2007,35_39,111.291
alb,2007,40_44,105.744
alb,2007,45_49,105.541
alb,2007,50_54,89.375
alb,2007,55_59,64.326
alb,2007,60_64,57.297
alb,2007,65,150.165
alb,2007,total_0,1584.28
alb,2007,total_15,1211.61
alb,2008,00_04,99.991
alb,2008,05_09,123.753
alb,2008,10_14,139.128
alb,2008,15_19,148.648
alb,2008,20_24,152.847
alb,2008,25_29,128.604
alb,2008,30_34,103.707
alb,2008,35_39,108.298
alb,2008,40_44,107.127
alb,2008,45_49,104.113
alb,2008,50_54,94.709
alb,2008,55_59,65.905
alb,2008,60_64,57.04
alb,2008,65,155.139
alb,2008,total_0,1589.01
alb,2008,total_15,1226.14
alb,2009,00_04,99.773
alb,2009,05_09,119.332
alb,2009,10_14,135.717
alb,2009,15_19,143.951
alb,2009,20_24,153.452
alb,2009,25_29,135.62
alb,2009,30_34,105.371
alb,2009,35_39,106.563
alb,2009,40_44,106.699
alb,2009,45_49,103.088
alb,2009,50_54,99.758
alb,2009,55_59,67.716
alb,2009,60_64,56.86
alb,2009,65,160.071
alb,2009,total_0,1593.97
alb,2009,total_15,1239.15
alb,2010,00_04,99.359
alb,2010,05_09,116.175
alb,2010,10_14,132.288
alb,2010,15_19,139.212
alb,2010,20_24,153.17
alb,2010,25_29,140.911
alb,2010,30_34,108.933
alb,2010,35_39,106.055
alb,2010,40_44,104.891
alb,2010,45_49,102.844
alb,2010,50_54,103.592
alb,2010,55_59,70.394
alb,2010,60_64,56.956
alb,2010,65,164.908
alb,2010,total_0,1599.69
alb,2010,total_15,1251.87
alb,2011,00_04,97.393
alb,2011,05_09,112.413
alb,2011,10_14,129.565
alb,2011,15_19,136.487
alb,2011,20_24,150.887
alb,2011,25_29,144.896
alb,2011,30_34,113.024
alb,2011,35_39,105.358
alb,2011,40_44,104.874
alb,2011,45_49,102.324
alb,2011,50_54,105.738
alb,2011,55_59,76.217
alb,2011,60_64,57.732
alb,2011,65,169.329
alb,2011,total_0,1606.24
alb,2011,total_15,1266.87
alb,2012,00_04,97.102
alb,2012,05_09,108.549
alb,2012,10_14,126.376
alb,2012,15_19,134.736
alb,2012,20_24,147.152
alb,2012,25_29,147.645
alb,2012,30_34,118.832
alb,2012,35_39,104.228
alb,2012,40_44,104.842
alb,2012,45_49,102.34
alb,2012,50_54,105.603
alb,2012,55_59,83.491
alb,2012,60_64,58.986
alb,2012,65,173.439
alb,2012,total_0,1613.32
alb,2012,total_15,1281.29
alb,2013,00_04,97.51
alb,2013,05_09,104.701
alb,2013,10_14,122.874
alb,2013,15_19,133.617
alb,2013,20_24,142.695
alb,2013,25_29,149.122
alb,2013,30_34,125.554
alb,2013,35_39,103.358
alb,2013,40_44,104.745
alb,2013,45_49,102.732
alb,2013,50_54,104.008
alb,2013,55_59,91.18
alb,2013,60_64,61.013
alb,2013,65,177.544
alb,2013,total_0,1620.65
alb,2013,total_15,1295.57
alb,2014,00_04,97.811
alb,2014,05_09,101.102
alb,2014,10_14,119.23
alb,2014,15_19,132.405
alb,2014,20_24,138.554
alb,2014,25_29,149.358
alb,2014,30_34,131.872
alb,2014,35_39,103.776
alb,2014,40_44,104.465
alb,2014,45_49,103.106
alb,2014,50_54,102.298
alb,2014,55_59,97.665
alb,2014,60_64,64.232
alb,2014,65,181.942
alb,2014,total_0,1627.82
alb,2014,total_15,1309.67
alb,2015,00_04,97.676
alb,2015,05_09,98.064
alb,2015,10_14,115.498
alb,2015,15_19,130.585
alb,2015,20_24,135.364
alb,2015,25_29,148.414
alb,2015,30_34,136.892
alb,2015,35_39,106.039
alb,2015,40_44,103.948
alb,2015,45_49,103.204
alb,2015,50_54,101.303
alb,2015,55_59,101.942
alb,2015,60_64,68.808
alb,2015,65,186.757
alb,2015,total_0,1634.49
alb,2015,total_15,1323.26
alb,2016,00_04,99.266
alb,2016,05_09,95.97
alb,2016,10_14,111.389
alb,2016,15_19,127.746
alb,2016,20_24,132.728
alb,2016,25_29,146.211
alb,2016,30_34,140.821
alb,2016,35_39,110.052
alb,2016,40_44,103.188
alb,2016,45_49,103.134
alb,2016,50_54,100.746
alb,2016,55_59,103.988
alb,2016,60_64,74.465
alb,2016,65,190.884
alb,2016,total_0,1640.59
alb,2016,total_15,1333.96
alb,2017,00_04,98.831
alb,2017,05_09,95.084
alb,2017,10_14,107.305
alb,2017,15_19,124.579
alb,2017,20_24,131.11
alb,2017,25_29,142.638
alb,2017,30_34,143.645
alb,2017,35_39,115.892
alb,2017,40_44,102.103
alb,2017,45_49,103.147
alb,2017,50_54,100.818
alb,2017,55_59,103.898
alb,2017,60_64,81.648
alb,2017,65,195.446
alb,2017,total_0,1646.14
alb,2017,total_15,1344.92
alb,2018,00_04,97.072
alb,2018,05_09,95.299
alb,2018,10_14,103.343
alb,2018,15_19,121.139
alb,2018,20_24,130.052
alb,2018,25_29,138.276
alb,2018,30_34,145.22
alb,2018,35_39,122.674
alb,2018,40_44,101.299
alb,2018,45_49,103.118
alb,2018,50_54,101.273
alb,2018,55_59,102.399
alb,2018,60_64,89.279
alb,2018,65,200.724
alb,2018,total_0,1651.17
alb,2018,total_15,1355.45
alb,2019,00_04,95.055
alb,2019,05_09,96.039
alb,2019,10_14,99.894
alb,2019,15_19,117.523
alb,2019,20_24,128.758
alb,2019,25_29,134.071
alb,2019,30_34,145.466
alb,2019,35_39,129
alb,2019,40_44,101.734
alb,2019,45_49,102.856
alb,2019,50_54,101.659
alb,2019,55_59,100.748
alb,2019,60_64,95.693
alb,2019,65,207.211
alb,2019,total_0,1655.71
alb,2019,total_15,1364.72
alb,2020,00_04,93.517
alb,2020,05_09,96.407
alb,2020,10_14,97.413
alb,2020,15_19,113.818
alb,2020,20_24,126.763
alb,2020,25_29,130.663
alb,2020,30_34,144.401
alb,2020,35_39,133.946
alb,2020,40_44,103.958
alb,2020,45_49,102.304
alb,2020,50_54,101.713
alb,2020,55_59,99.75
alb,2020,60_64,99.884
alb,2020,65,215.255
alb,2020,total_0,1659.79
alb,2020,total_15,1372.45
dza,1980,00_04,1646.61
dza,1980,05_09,1387.14
dza,1980,10_14,1196.15
dza,1980,15_19,1004.89
dza,1980,20_24,778.358
dza,1980,25_29,664.384
dza,1980,30_34,495.632
dza,1980,35_39,384.611
dza,1980,40_44,388.367
dza,1980,45_49,346.715
dza,1980,50_54,274.292
dza,1980,55_59,217.283
dza,1980,60_64,183.164
dza,1980,65,403.789
dza,1980,total_0,9371.38
dza,1980,total_15,5141.48
dza,1981,00_04,1698.82
dza,1981,05_09,1426.6
dza,1981,10_14,1229.86
dza,1981,15_19,1045.46
dza,1981,20_24,814.019
dza,1981,25_29,687.461
dza,1981,30_34,526.287
dza,1981,35_39,394.902
dza,1981,40_44,386.053
dza,1981,45_49,356.292
dza,1981,50_54,285.732
dza,1981,55_59,223.299
dza,1981,60_64,186.106
dza,1981,65,411.555
dza,1981,total_0,9672.44
dza,1981,total_15,5317.17
dza,1982,00_04,1751.55
dza,1982,05_09,1469.93
dza,1982,10_14,1264.35
dza,1982,15_19,1083.93
dza,1982,20_24,858.374
dza,1982,25_29,705.881
dza,1982,30_34,560.884
dza,1982,35_39,411.92
dza,1982,40_44,380.788
dza,1982,45_49,365.575
dza,1982,50_54,298.529
dza,1982,55_59,230.824
dza,1982,60_64,188.872
dza,1982,65,420.29
dza,1982,total_0,9991.7
dza,1982,total_15,5505.87
dza,1983,00_04,1802.86
dza,1983,05_09,1516.11
dza,1983,10_14,1299.46
dza,1983,15_19,1120.35
dza,1983,20_24,907.937
dza,1983,25_29,723.05
dza,1983,30_34,596.787
dza,1983,35_39,434.553
dza,1983,40_44,375.204
dza,1983,45_49,373.505
dza,1983,50_54,311.905
dza,1983,55_59,239.729
dza,1983,60_64,191.91
dza,1983,65,429.43
dza,1983,total_0,10322.8
dza,1983,total_15,5704.36
dza,1984,00_04,1847.16
dza,1984,05_09,1563.34
dza,1984,10_14,1335.77
dza,1984,15_19,1155.8
dza,1984,20_24,957.211
dza,1984,25_29,744.849
dza,1984,30_34,630.282
dza,1984,35_39,460.943
dza,1984,40_44,373.534
dza,1984,45_49,378.691
dza,1984,50_54,324.828
dza,1984,55_59,249.92
dza,1984,60_64,196.016
dza,1984,65,438.387
dza,1984,total_0,10656.7
dza,1984,total_15,5910.46
dza,1985,00_04,1880.61
dza,1985,05_09,1609.24
dza,1985,10_14,1373.92
dza,1985,15_19,1191.07
dza,1985,20_24,1002.62
dza,1985,25_29,774.84
dza,1985,30_34,659.22
dza,1985,35_39,489.727
dza,1985,40_44,378.464
dza,1985,45_49,380.528
dza,1985,50_54,336.553
dza,1985,55_59,261.279
dza,1985,60_64,201.667
dza,1985,65,447.011
dza,1985,total_0,10986.8
dza,1985,total_15,6122.98
dza,1986,00_04,1916.2
dza,1986,05_09,1658.12
dza,1986,10_14,1412.54
dza,1986,15_19,1222.22
dza,1986,20_24,1041.01
dza,1986,25_29,809.492
dza,1986,30_34,681.568
dza,1986,35_39,519.795
dza,1986,40_44,388.517
dza,1986,45_49,378.136
dza,1986,50_54,345.823
dza,1986,55_59,272.47
dza,1986,60_64,207.525
dza,1986,65,456.39
dza,1986,total_0,11309.8
dza,1986,total_15,6322.95
dza,1987,00_04,1925.52
dza,1987,05_09,1711.01
dza,1987,10_14,1455.16
dza,1987,15_19,1254.28
dza,1987,20_24,1076.93
dza,1987,25_29,852.449
dza,1987,30_34,699.136
dza,1987,35_39,553.628
dza,1987,40_44,405.1
dza,1987,45_49,372.848
dza,1987,50_54,354.838
dza,1987,55_59,284.947
dza,1987,60_64,214.805
dza,1987,65,465.915
dza,1987,total_0,11626.6
dza,1987,total_15,6534.87
dza,1988,00_04,1916.06
dza,1988,05_09,1765.33
dza,1988,10_14,1500.61
dza,1988,15_19,1287.6
dza,1988,20_24,1110.62
dza,1988,25_29,900.148
dza,1988,30_34,715.325
dza,1988,35_39,588.6
dza,1988,40_44,427.073
dza,1988,45_49,367.253
dza,1988,50_54,362.596
dza,1988,55_59,297.931
dza,1988,60_64,223.368
dza,1988,65,475.845
dza,1988,total_0,11938.4
dza,1988,total_15,6756.36
dza,1989,00_04,1900.08
dza,1989,05_09,1815.42
dza,1989,10_14,1548.19
dza,1989,15_19,1322.73
dza,1989,20_24,1143.04
dza,1989,25_29,946.773
dza,1989,30_34,735.678
dza,1989,35_39,620.803
dza,1989,40_44,452.463
dza,1989,45_49,365.372
dza,1989,50_54,367.591
dza,1989,55_59,310.314
dza,1989,60_64,233.078
dza,1989,65,486.443
dza,1989,total_0,12248
dza,1989,total_15,6984.28
dza,1990,00_04,1886.55
dza,1990,05_09,1854.27
dza,1990,10_14,1598.24
dza,1990,15_19,1360.29
dza,1990,20_24,1175.17
dza,1990,25_29,988.797
dza,1990,30_34,763.582
dza,1990,35_39,648.076
dza,1990,40_44,479.909
dza,1990,45_49,369.794
dza,1990,50_54,369.181
dza,1990,55_59,321.413
dza,1990,60_64,243.831
dza,1990,65,497.899
dza,1990,total_0,12557
dza,1990,total_15,7217.94
dza,1991,00_04,1859.03
dza,1991,05_09,1885.01
dza,1991,10_14,1652.94
dza,1991,15_19,1402.27
dza,1991,20_24,1209.52
dza,1991,25_29,1029.34
dza,1991,30_34,799.777
dza,1991,35_39,671.842
dza,1991,40_44,510.786
dza,1991,45_49,380.483
dza,1991,50_54,367.559
dza,1991,55_59,331.091
dza,1991,60_64,254.906
dza,1991,65,511.777
dza,1991,total_0,12866.3
dza,1991,total_15,7469.35
dza,1992,00_04,1845.42
dza,1992,05_09,1898.88
dza,1992,10_14,1708.26
dza,1992,15_19,1444.72
dza,1992,20_24,1242.23
dza,1992,25_29,1065.46
dza,1992,30_34,842.692
dza,1992,35_39,689.566
dza,1992,40_44,544.448
dza,1992,45_49,396.891
dza,1992,50_54,362.428
dza,1992,55_59,339.959
dza,1992,60_64,266.795
dza,1992,65,525.867
dza,1992,total_0,13173.6
dza,1992,total_15,7721.05
dza,1993,00_04,1838.26
dza,1993,05_09,1896.21
dza,1993,10_14,1762.11
dza,1993,15_19,1488.63
dza,1993,20_24,1274.68
dza,1993,25_29,1098.3
dza,1993,30_34,889.47
dza,1993,35_39,705.193
dza,1993,40_44,578.641
dza,1993,45_49,418.232
dza,1993,50_54,356.752
dza,1993,55_59,347.302
dza,1993,60_64,278.936
dza,1993,65,540.657
dza,1993,total_0,13473.4
dza,1993,total_15,7976.8
dza,1994,00_04,1821.9
dza,1994,05_09,1882.79
dza,1994,10_14,1809.5
dza,1994,15_19,1535.83
dza,1994,20_24,1309.16
dza,1994,25_29,1130.31
dza,1994,30_34,935.533
dza,1994,35_39,725.187
dza,1994,40_44,610.255
dza,1994,45_49,443.134
dza,1994,50_54,354.988
dza,1994,55_59,352.109
dza,1994,60_64,290.654
dza,1994,65,557.003
dza,1994,total_0,13758.4
dza,1994,total_15,8244.16
dza,1995,00_04,1785.39
dza,1995,05_09,1867.17
dza,1995,10_14,1844.69
dza,1995,15_19,1586.79
dza,1995,20_24,1346.98
dza,1995,25_29,1162.97
dza,1995,30_34,977.896
dza,1995,35_39,753.303
dza,1995,40_44,637.523
dza,1995,45_49,470.505
dza,1995,50_54,359.801
dza,1995,55_59,353.951
dza,1995,60_64,301.475
dza,1995,65,575.409
dza,1995,total_0,14023.9
dza,1995,total_15,8526.6
dza,1996,00_04,1748.35
dza,1996,05_09,1852.17
dza,1996,10_14,1863.71
dza,1996,15_19,1637.03
dza,1996,20_24,1385.1
dza,1996,25_29,1193.94
dza,1996,30_34,1015.43
dza,1996,35_39,787.226
dza,1996,40_44,659.386
dza,1996,45_49,499.481
dza,1996,50_54,369.296
dza,1996,55_59,351.523
dza,1996,60_64,309.788
dza,1996,65,595.256
dza,1996,total_0,14267.7
dza,1996,total_15,8803.46
dza,1997,00_04,1681.92
dza,1997,05_09,1837.82
dza,1997,10_14,1872.47
dza,1997,15_19,1692.24
dza,1997,20_24,1426.33
dza,1997,25_29,1225.83
dza,1997,30_34,1050.8
dza,1997,35_39,829.439
dza,1997,40_44,676.748
dza,1997,45_49,532.354
dza,1997,50_54,385.168
dza,1997,55_59,346.576
dza,1997,60_64,318.203
dza,1997,65,616.9
dza,1997,total_0,14492.8
dza,1997,total_15,9100.59
dza,1998,00_04,1599.42
dza,1998,05_09,1822.75
dza,1998,10_14,1872.34
dza,1998,15_19,1747.39
dza,1998,20_24,1470.54
dza,1998,25_29,1259.05
dza,1998,30_34,1084.4
dza,1998,35_39,876.568
dza,1998,40_44,692.944
dza,1998,45_49,566.601
dza,1998,50_54,406.407
dza,1998,55_59,341.623
dza,1998,60_64,325.73
dza,1998,65,640.025
dza,1998,total_0,14705.8
dza,1998,total_15,9411.28
dza,1999,00_04,1526.23
dza,1999,05_09,1802.02
dza,1999,10_14,1866.5
dza,1999,15_19,1794.09
dza,1999,20_24,1517.11
dza,1999,25_29,1293.6
dza,1999,30_34,1116.74
dza,1999,35_39,922.628
dza,1999,40_44,713.119
dza,1999,45_49,598.186
dza,1999,50_54,431.05
dza,1999,55_59,340.345
dza,1999,60_64,330.759
dza,1999,65,663.752
dza,1999,total_0,14916.1
dza,1999,total_15,9721.38
dza,2000,00_04,1480.08
dza,2000,05_09,1769.84
dza,2000,10_14,1858.17
dza,2000,15_19,1827.36
dza,2000,20_24,1565.55
dza,2000,25_29,1329.61
dza,2000,30_34,1148.33
dza,2000,35_39,963.92
dza,2000,40_44,740.434
dza,2000,45_49,624.797
dza,2000,50_54,457.711
dza,2000,55_59,345.079
dza,2000,60_64,332.592
dza,2000,65,687.484
dza,2000,total_0,15131
dza,2000,total_15,10022.9
dza,2001,00_04,1424.47
dza,2001,05_09,1730.25
dza,2001,10_14,1851.33
dza,2001,15_19,1852.49
dza,2001,20_24,1621.45
dza,2001,25_29,1371.76
dza,2001,30_34,1182.77
dza,2001,35_39,1004.42
dza,2001,40_44,776.56
dza,2001,45_49,648.248
dza,2001,50_54,487.498
dza,2001,55_59,355.59
dza,2001,60_64,331.354
dza,2001,65,714.028
dza,2001,total_0,15352.2
dza,2001,total_15,10346.2
dza,2002,00_04,1423.34
dza,2002,05_09,1671.92
dza,2002,10_14,1839.53
dza,2002,15_19,1860.29
dza,2002,20_24,1676.69
dza,2002,25_29,1412.52
dza,2002,30_34,1214.27
dza,2002,35_39,1039.48
dza,2002,40_44,818.387
dza,2002,45_49,665.241
dza,2002,50_54,519.652
dza,2002,55_59,371.052
dza,2002,60_64,326.734
dza,2002,65,739.706
dza,2002,total_0,15578.8
dza,2002,total_15,10644
dza,2003,00_04,1460.61
dza,2003,05_09,1599.38
dza,2003,10_14,1823.8
dza,2003,15_19,1856.18
dza,2003,20_24,1728.43
dza,2003,25_29,1453.92
dza,2003,30_34,1245.05
dza,2003,35_39,1070.95
dza,2003,40_44,863.579
dza,2003,45_49,680.067
dza,2003,50_54,552.327
dza,2003,55_59,390.975
dza,2003,60_64,321.703
dza,2003,65,764.275
dza,2003,total_0,15811.2
dza,2003,total_15,10927.5
dza,2004,00_04,1507.85
dza,2004,05_09,1526.14
dza,2004,10_14,1800.4
dza,2004,15_19,1848.81
dza,2004,20_24,1772.85
dza,2004,25_29,1499.08
dza,2004,30_34,1278.35
dza,2004,35_39,1102.13
dza,2004,40_44,908.411
dza,2004,45_49,699.575
dza,2004,50_54,582.944
dza,2004,55_59,414.527
dza,2004,60_64,320.638
dza,2004,65,787.445
dza,2004,total_0,16049.1
dza,2004,total_15,11214.8
dza,2005,00_04,1546.1
dza,2005,05_09,1470.09
dza,2005,10_14,1762.96
dza,2005,15_19,1842.6
dza,2005,20_24,1807.04
dza,2005,25_29,1548.94
dza,2005,30_34,1315.72
dza,2005,35_39,1134.77
dza,2005,40_44,950.341
dza,2005,45_49,727.585
dza,2005,50_54,609.915
dza,2005,55_59,440.981
dza,2005,60_64,326.028
dza,2005,65,809.027
dza,2005,total_0,16292.1
dza,2005,total_15,11513
dza,2006,00_04,1617.66
dza,2006,05_09,1437.02
dza,2006,10_14,1705.75
dza,2006,15_19,1830.51
dza,2006,20_24,1826.11
dza,2006,25_29,1598.61
dza,2006,30_34,1352.61
dza,2006,35_39,1164.81
dza,2006,40_44,986.91
dza,2006,45_49,760.422
dza,2006,50_54,630.459
dza,2006,55_59,468.21
dza,2006,60_64,334.999
dza,2006,65,826.69
dza,2006,total_0,16540.8
dza,2006,total_15,11780.3
dza,2007,00_04,1655.9
dza,2007,05_09,1433.71
dza,2007,10_14,1638.92
dza,2007,15_19,1822.19
dza,2007,20_24,1835.19
dza,2007,25_29,1654.11
dza,2007,30_34,1393.64
dza,2007,35_39,1196.64
dza,2007,40_44,1022.12
dza,2007,45_49,801.97
dza,2007,50_54,647.348
dza,2007,55_59,499.682
dza,2007,60_64,350.028
dza,2007,65,843.654
dza,2007,total_0,16795.1
dza,2007,total_15,12066.6
dza,2008,00_04,1669.07
dza,2008,05_09,1458.93
dza,2008,10_14,1567.53
dza,2008,15_19,1811.47
dza,2008,20_24,1835.68
dza,2008,25_29,1709.78
dza,2008,30_34,1438.29
dza,2008,35_39,1230.24
dza,2008,40_44,1055.96
dza,2008,45_49,848.637
dza,2008,50_54,663.645
dza,2008,55_59,532.806
dza,2008,60_64,370.023
dza,2008,65,860.925
dza,2008,total_0,17053
dza,2008,total_15,12357.5
dza,2009,00_04,1674.16
dza,2009,05_09,1500.22
dza,2009,10_14,1504.96
dza,2009,15_19,1788.51
dza,2009,20_24,1830.94
dza,2009,25_29,1757.05
dza,2009,30_34,1485.74
dza,2009,35_39,1265.47
dza,2009,40_44,1088.78
dza,2009,45_49,894.526
dza,2009,50_54,684.235
dza,2009,55_59,563.626
dza,2009,60_64,393.328
dza,2009,65,879.818
dza,2009,total_0,17311.4
dza,2009,total_15,12632
dza,2010,00_04,1683.65
dza,2010,05_09,1537.87
dza,2010,10_14,1465.08
dza,2010,15_19,1748.85
dza,2010,20_24,1823.76
dza,2010,25_29,1790.96
dza,2010,30_34,1535.39
dza,2010,35_39,1302.58
dza,2010,40_44,1121.16
dza,2010,45_49,936.113
dza,2010,50_54,712.12
dza,2010,55_59,589.984
dza,2010,60_64,418.91
dza,2010,65,901.44
dza,2010,total_0,17567.9
dza,2010,total_15,12881.3
dza,2011,00_04,1692.43
dza,2011,05_09,1569.56
dza,2011,10_14,1447.5
dza,2011,15_19,1694.86
dza,2011,20_24,1816.27
dza,2011,25_29,1813.66
dza,2011,30_34,1588.11
dza,2011,35_39,1342.19
dza,2011,40_44,1153.5
dza,2011,45_49,974.242
dza,2011,50_54,746.011
dza,2011,55_59,611.305
dza,2011,60_64,445.909
dza,2011,65,925.956
dza,2011,total_0,17821.5
dza,2011,total_15,13112
dza,2012,00_04,1693.16
dza,2012,05_09,1601.17
dza,2012,10_14,1452.37
dza,2012,15_19,1625.7
dza,2012,20_24,1808.95
dza,2012,25_29,1823.18
dza,2012,30_34,1643.94
dza,2012,35_39,1383.55
dza,2012,40_44,1185.63
dza,2012,45_49,1009.47
dza,2012,50_54,787.248
dza,2012,55_59,628.119
dza,2012,60_64,476.458
dza,2012,65,953.243
dza,2012,total_0,18072.2
dza,2012,total_15,13325.5
dza,2013,00_04,1689.62
dza,2013,05_09,1630.14
dza,2013,10_14,1474.41
dza,2013,15_19,1552.02
dza,2013,20_24,1796.76
dza,2013,25_29,1822.26
dza,2013,30_34,1698.12
dza,2013,35_39,1426.93
dza,2013,40_44,1218.16
dza,2013,45_49,1042.32
dza,2013,50_54,832.694
dza,2013,55_59,643.771
dza,2013,60_64,508.205
dza,2013,65,983.932
dza,2013,total_0,18319.3
dza,2013,total_15,13525.2
dza,2014,00_04,1682.39
dza,2014,05_09,1655.28
dza,2014,10_14,1503.85
dza,2014,15_19,1490.69
dza,2014,20_24,1772.07
dza,2014,25_29,1816.36
dza,2014,30_34,1744.04
dza,2014,35_39,1473.15
dza,2014,40_44,1252.36
dza,2014,45_49,1074.3
dza,2014,50_54,877.471
dza,2014,55_59,663.746
dza,2014,60_64,537.812
dza,2014,65,1019.07
dza,2014,total_0,18562.6
dza,2014,total_15,13721.1
dza,2015,00_04,1671.99
dza,2015,05_09,1676.17
dza,2015,10_14,1533.33
dza,2015,15_19,1452.33
dza,2015,20_24,1731.26
dza,2015,25_29,1808.8
dza,2015,30_34,1777.51
dza,2015,35_39,1522.25
dza,2015,40_44,1289.02
dza,2015,45_49,1106.4
dza,2015,50_54,918.524
dza,2015,55_59,691.241
dza,2015,60_64,563.419
dza,2015,65,1059.35
dza,2015,total_0,18801.6
dza,2015,total_15,13920.1
dza,2016,00_04,1647.63
dza,2016,05_09,1692.96
dza,2016,10_14,1563.68
dza,2016,15_19,1436.12
dza,2016,20_24,1678.8
dza,2016,25_29,1801.95
dza,2016,30_34,1800.81
dza,2016,35_39,1575.45
dza,2016,40_44,1328.99
dza,2016,45_49,1138.87
dza,2016,50_54,956.369
dza,2016,55_59,724.855
dza,2016,60_64,584.021
dza,2016,65,1105.21
dza,2016,total_0,19035.7
dza,2016,total_15,14131.4
dza,2017,00_04,1632.05
dza,2017,05_09,1698.53
dza,2017,10_14,1594.4
dza,2017,15_19,1441.27
dza,2017,20_24,1609.99
dza,2017,25_29,1794.31
dza,2017,30_34,1810.01
dza,2017,35_39,1630.84
dza,2017,40_44,1369.99
dza,2017,45_49,1170.57
dza,2017,50_54,990.968
dza,2017,55_59,765.261
dza,2017,60_64,600.242
dza,2017,65,1155.9
dza,2017,total_0,19264.3
dza,2017,total_15,14339.4
dza,2018,00_04,1620.77
dza,2018,05_09,1692.83
dza,2018,10_14,1624.6
dza,2018,15_19,1462.86
dza,2018,20_24,1536.17
dza,2018,25_29,1781.86
dza,2018,30_34,1808.74
dza,2018,35_39,1684.47
dza,2018,40_44,1412.9
dza,2018,45_49,1202.69
dza,2018,50_54,1023.35
dza,2018,55_59,809.677
dza,2018,60_64,615.593
dza,2018,65,1210.47
dza,2018,total_0,19487
dza,2018,total_15,14548.8
dza,2019,00_04,1607.47
dza,2019,05_09,1679.69
dza,2019,10_14,1651.68
dza,2019,15_19,1491.55
dza,2019,20_24,1474.64
dza,2019,25_29,1757.47
dza,2019,30_34,1803.02
dza,2019,35_39,1730.26
dza,2019,40_44,1458.95
dza,2019,45_49,1236.83
dza,2019,50_54,1055.27
dza,2019,55_59,853.63
dza,2019,60_64,635.503
dza,2019,65,1267.23
dza,2019,total_0,19703.2
dza,2019,total_15,14764.4
dza,2020,00_04,1587.34
dza,2020,05_09,1665.5
dza,2020,10_14,1671.86
dza,2020,15_19,1520.9
dza,2020,20_24,1436.16
dza,2020,25_29,1717.46
dza,2020,30_34,1796.29
dza,2020,35_39,1764.28
dza,2020,40_44,1508.39
dza,2020,45_49,1273.92
dza,2020,50_54,1087.77
dza,2020,55_59,894.361
