country,year,age_group,flf
ton,1992,65,0.495286
ton,1992,total_15,11.743160
ton,1993,15_19,1.193972
ton,1993,20_24,1.537064
ton,1993,25_29,2.067481
ton,1993,30_34,1.359889
ton,1993,35_39,1.397812
ton,1993,40_44,1.263244
ton,1993,45_49,0.970312
ton,1993,50_54,0.821779
ton,1993,55_59,0.684960
ton,1993,60_64,0.569071
ton,1993,65,0.581788
ton,1993,total_15,12.447370
ton,1994,15_19,1.203257
ton,1994,20_24,1.435819
ton,1994,25_29,2.196280
ton,1994,30_34,1.446820
ton,1994,35_39,1.471469
ton,1994,40_44,1.363591
ton,1994,45_49,1.056408
ton,1994,50_54,0.914070
ton,1994,55_59,0.768020
ton,1994,60_64,0.643303
ton,1994,65,0.680317
ton,1994,total_15,13.179350
ton,1995,15_19,1.159590
ton,1995,20_24,1.473683
ton,1995,25_29,2.192896
ton,1995,30_34,1.492622
ton,1995,35_39,1.501850
ton,1995,40_44,1.430459
ton,1995,45_49,1.095495
ton,1995,50_54,0.944385
ton,1995,55_59,0.793626
ton,1995,60_64,0.664224
ton,1995,65,0.719388
ton,1995,total_15,13.468220
ton,1996,15_19,1.101819
ton,1996,20_24,1.544886
ton,1996,25_29,2.204894
ton,1996,30_34,1.576626
ton,1996,35_39,1.492717
ton,1996,40_44,1.466058
ton,1996,45_49,1.135105
ton,1996,50_54,0.953646
ton,1996,55_59,0.791368
ton,1996,60_64,0.669390
ton,1996,65,0.752484
ton,1996,total_15,13.688990
ton,1997,15_19,1.055458
ton,1997,20_24,1.644934
ton,1997,25_29,2.174534
ton,1997,30_34,1.693673
ton,1997,35_39,1.475886
ton,1997,40_44,1.496106
ton,1997,45_49,1.193328
ton,1997,50_54,0.965446
ton,1997,55_59,0.792920
ton,1997,60_64,0.676910
ton,1997,65,0.786983
ton,1997,total_15,13.956180
ton,1998,15_19,1.010885
ton,1998,20_24,1.773883
ton,1998,25_29,2.121540
ton,1998,30_34,1.819325
ton,1998,35_39,1.456926
ton,1998,40_44,1.520930
ton,1998,45_49,1.262350
ton,1998,50_54,0.979955
ton,1998,55_59,0.797377
ton,1998,60_64,0.684824
ton,1998,65,0.823195
ton,1998,total_15,14.251190
ton,1999,15_19,0.959470
ton,1999,20_24,1.922714
ton,1999,25_29,2.078429
ton,1999,30_34,1.914062
ton,1999,35_39,1.451414
ton,1999,40_44,1.538865
ton,1999,45_49,1.325928
ton,1999,50_54,1.001315
ton,1999,55_59,0.804328
ton,1999,60_64,0.691568
ton,1999,65,0.857580
ton,1999,total_15,14.545670
ton,2000,15_19,0.897876
ton,2000,20_24,2.084862
ton,2000,25_29,2.072814
ton,2000,30_34,1.954488
ton,2000,35_39,1.468999
ton,2000,40_44,1.547462
ton,2000,45_49,1.374361
ton,2000,50_54,1.035290
ton,2000,55_59,0.812746
ton,2000,60_64,0.697087
ton,2000,65,0.890006
ton,2000,total_15,14.835990
ton,2001,15_19,0.822546
ton,2001,20_24,2.232886
ton,2001,25_29,2.178683
ton,2001,30_34,2.050477
ton,2001,35_39,1.587413
ton,2001,40_44,1.583194
ton,2001,45_49,1.392045
ton,2001,50_54,1.078406
ton,2001,55_59,0.811500
ton,2001,60_64,0.697513
ton,2001,65,0.930062
ton,2001,total_15,15.364730
ton,2002,15_19,0.742102
ton,2002,20_24,2.389032
ton,2002,25_29,2.274195
ton,2002,30_34,2.109219
ton,2002,35_39,1.745282
ton,2002,40_44,1.609941
ton,2002,45_49,1.421914
ton,2002,50_54,1.121318
ton,2002,55_59,0.810327
ton,2002,60_64,0.697040
ton,2002,65,0.967051
ton,2002,total_15,15.887420
ton,2003,15_19,0.665310
ton,2003,20_24,2.550579
ton,2003,25_29,2.343519
ton,2003,30_34,2.150940
ton,2003,35_39,1.918618
ton,2003,40_44,1.636056
ton,2003,45_49,1.474155
ton,2003,50_54,1.154040
ton,2003,55_59,0.814112
ton,2003,60_64,0.693957
ton,2003,65,1.001368
ton,2003,total_15,16.402650
ton,2004,15_19,0.645333
ton,2004,20_24,2.585507
ton,2004,25_29,2.354270
ton,2004,30_34,2.163416
ton,2004,35_39,2.058549
ton,2004,40_44,1.659977
ton,2004,45_49,1.529500
ton,2004,50_54,1.159415
ton,2004,55_59,0.815020
ton,2004,60_64,0.681492
ton,2004,65,1.014956
ton,2004,total_15,16.667440
ton,2005,15_19,0.648915
ton,2005,20_24,2.594886
ton,2005,25_29,2.359108
ton,2005,30_34,2.179912
ton,2005,35_39,2.157716
ton,2005,40_44,1.726271
ton,2005,45_49,1.586360
ton,2005,50_54,1.169033
ton,2005,55_59,0.819588
ton,2005,60_64,0.670675
ton,2005,65,1.024966
ton,2005,total_15,16.937430
ton,2006,15_19,0.649525
ton,2006,20_24,2.548147
ton,2006,25_29,2.467072
ton,2006,30_34,2.210454
ton,2006,35_39,2.155674
ton,2006,40_44,1.774884
ton,2006,45_49,1.595090
ton,2006,50_54,1.216849
ton,2006,55_59,0.830296
ton,2006,60_64,0.662078
ton,2006,65,1.031114
ton,2006,total_15,17.141180
ton,2007,15_19,0.673358
ton,2007,20_24,2.459918
ton,2007,25_29,2.575457
ton,2007,30_34,2.247152
ton,2007,35_39,2.153585
ton,2007,40_44,1.837992
ton,2007,45_49,1.575832
ton,2007,50_54,1.287983
ton,2007,55_59,0.835520
ton,2007,60_64,0.660224
ton,2007,65,1.033121
ton,2007,total_15,17.340140
ton,2008,15_19,0.685424
ton,2008,20_24,2.354440
ton,2008,25_29,2.649749
ton,2008,30_34,2.289390
ton,2008,35_39,2.174798
ton,2008,40_44,1.891484
ton,2008,45_49,1.546017
ton,2008,50_54,1.369687
ton,2008,55_59,0.839528
ton,2008,60_64,0.664013
ton,2008,65,1.032177
ton,2008,total_15,17.496710
ton,2009,15_19,0.712252
ton,2009,20_24,2.288693
ton,2009,25_29,2.661801
ton,2009,30_34,2.336544
ton,2009,35_39,2.225019
ton,2009,40_44,1.920822
ton,2009,45_49,1.528059
ton,2009,50_54,1.440746
ton,2009,55_59,0.848485
ton,2009,60_64,0.673470
ton,2009,65,1.028294
ton,2009,total_15,17.664190
ton,2010,15_19,0.730075
ton,2010,20_24,2.273168
ton,2010,25_29,2.613898
ton,2010,30_34,2.380568
ton,2010,35_39,2.294825
ton,2010,40_44,1.934814
ton,2010,45_49,1.529725
ton,2010,50_54,1.482792
ton,2010,55_59,0.874813
ton,2010,60_64,0.680684
ton,2010,65,1.022656
ton,2010,total_15,17.818020
ton,2011,15_19,0.727249
ton,2011,20_24,2.289173
ton,2011,25_29,2.545743
ton,2011,30_34,2.359916
ton,2011,35_39,2.295042
ton,2011,40_44,1.988750
ton,2011,45_49,1.541937
ton,2011,50_54,1.500087
ton,2011,55_59,0.936025
ton,2011,60_64,0.687917
ton,2011,65,1.029343
ton,2011,total_15,17.901180
ton,2012,15_19,0.721380
ton,2012,20_24,2.347435
ton,2012,25_29,2.449186
ton,2012,30_34,2.346558
ton,2012,35_39,2.268141
ton,2012,40_44,2.046200
ton,2012,45_49,1.568954
ton,2012,50_54,1.484171
ton,2012,55_59,1.019940
ton,2012,60_64,0.689484
ton,2012,65,1.038059
ton,2012,total_15,17.979510
ton,2013,15_19,0.715220
ton,2013,20_24,2.434341
ton,2013,25_29,2.344171
ton,2013,30_34,2.333080
ton,2013,35_39,2.222946
ton,2013,40_44,2.099171
ton,2013,45_49,1.608005
ton,2013,50_54,1.449901
ton,2013,55_59,1.110511
ton,2013,60_64,0.695036
ton,2013,65,1.047630
ton,2013,total_15,18.060010
ton,2014,15_19,0.712868
ton,2014,20_24,2.521635
ton,2014,25_29,2.266931
ton,2014,30_34,2.301750
ton,2014,35_39,2.176766
ton,2014,40_44,2.133912
ton,2014,45_49,1.653485
ton,2014,50_54,1.421296
ton,2014,55_59,1.186518
ton,2014,60_64,0.713144
ton,2014,65,1.058342
ton,2014,total_15,18.146650
ton,2015,15_19,0.715776
ton,2015,20_24,2.598132
ton,2015,25_29,2.241200
ton,2015,30_34,2.244888
ton,2015,35_39,2.138698
ton,2015,40_44,2.143241
ton,2015,45_49,1.701885
ton,2015,50_54,1.413177
ton,2015,55_59,1.232171
ton,2015,60_64,0.752994
ton,2015,65,1.068734
ton,2015,total_15,18.250900
ton,2016,15_19,0.716153
ton,2016,20_24,2.668797
ton,2016,25_29,2.303719
ton,2016,30_34,2.200688
ton,2016,35_39,2.134795
ton,2016,40_44,2.149654
ton,2016,45_49,1.763818
ton,2016,50_54,1.426232
ton,2016,55_59,1.249750
ton,2016,60_64,0.806105
ton,2016,65,1.075892
ton,2016,total_15,18.495600
ton,2017,15_19,0.718934
ton,2017,20_24,2.721784
ton,2017,25_29,2.419869
ton,2017,30_34,2.130048
ton,2017,35_39,2.144217
ton,2017,40_44,2.133657
ton,2017,45_49,1.834374
ton,2017,50_54,1.457624
ton,2017,55_59,1.242194
ton,2017,60_64,0.878260
ton,2017,65,1.083903
ton,2017,total_15,18.764860
ton,2018,15_19,0.724038
ton,2018,20_24,2.765415
ton,2018,25_29,2.565590
ton,2018,30_34,2.057580
ton,2018,35_39,2.155071
ton,2018,40_44,2.103258
ton,2018,45_49,1.903661
ton,2018,50_54,1.503812
ton,2018,55_59,1.220683
ton,2018,60_64,0.958646
ton,2018,65,1.093926
ton,2018,total_15,19.051680
ton,2019,15_19,0.730258
ton,2019,20_24,2.812611
ton,2019,25_29,2.706445
ton,2019,30_34,2.014412
ton,2019,35_39,2.150375
ton,2019,40_44,2.072198
ton,2019,45_49,1.958908
ton,2019,50_54,1.557030
ton,2019,55_59,1.204749
ton,2019,60_64,1.026053
ton,2019,65,1.110890
ton,2019,total_15,19.343930
ton,2020,15_19,0.736312
ton,2020,20_24,2.871318
ton,2020,25_29,2.820640
ton,2020,30_34,2.023010
ton,2020,35_39,2.117930
ton,2020,40_44,2.047680
ton,2020,45_49,1.991550
ton,2020,50_54,1.613040
ton,2020,55_59,1.207770
ton,2020,60_64,1.067775
ton,2020,65,1.135350
ton,2020,total_15,19.632380
tto,1981,15_19,14.269550
tto,1981,20_24,28.434780
tto,1981,25_29,22.881100
tto,1981,30_34,18.273740
tto,1981,35_39,13.800500
tto,1981,40_44,11.393770
tto,1981,45_49,9.568369
tto,1981,50_54,8.196491
tto,1981,55_59,5.119867
tto,1981,60_64,2.973600
tto,1981,65,2.701247
tto,1982,15_19,14.133780
tto,1982,20_24,30.592040
tto,1982,25_29,23.727530
tto,1982,30_34,18.905980
tto,1982,35_39,15.146390
tto,1982,40_44,12.354840
tto,1982,45_49,9.756773
tto,1982,50_54,7.484078
tto,1982,55_59,5.329106
tto,1982,60_64,2.696879
tto,1982,65,2.548337
tto,1983,15_19,13.857140
tto,1983,20_24,32.706960
tto,1983,25_29,24.578210
tto,1983,30_34,19.527960
tto,1983,35_39,16.579200
tto,1983,40_44,13.347220
tto,1983,45_49,9.968740
tto,1983,50_54,6.768799
tto,1983,55_59,5.538456
tto,1983,60_64,2.463577
tto,1983,65,2.392648
tto,1984,15_19,14.096430
tto,1984,20_24,32.899430
tto,1984,25_29,26.179030
tto,1984,30_34,20.654200
tto,1984,35_39,16.974480
tto,1984,40_44,13.212440
tto,1984,45_49,10.404640
tto,1984,50_54,6.966462
tto,1984,55_59,5.747818
tto,1984,60_64,2.880676
tto,1984,65,2.251817
tto,1985,15_19,14.440140
tto,1985,20_24,32.559220
tto,1985,25_29,27.870030
tto,1985,30_34,21.870680
tto,1985,35_39,17.335080
tto,1985,40_44,13.101350
tto,1985,45_49,10.831310
tto,1985,50_54,7.205657
tto,1985,55_59,5.929398
tto,1985,60_64,3.354120
tto,1985,65,2.118572
tto,1986,15_19,12.662310
tto,1986,20_24,33.249310
tto,1986,25_29,27.454190
tto,1986,30_34,21.596340
tto,1986,35_39,17.356950
tto,1986,40_44,13.521690
tto,1986,45_49,10.785650
tto,1986,50_54,8.093471
tto,1986,55_59,6.176864
tto,1986,60_64,3.328416
tto,1986,65,2.766856
tto,1987,15_19,11.104560
tto,1987,20_24,28.970800
tto,1987,25_29,29.925560
tto,1987,30_34,23.421150
tto,1987,35_39,18.224950
tto,1987,40_44,16.696080
tto,1987,45_49,11.325130
tto,1987,50_54,8.497383
tto,1987,55_59,5.493293
tto,1987,60_64,3.128915
tto,1987,65,2.510628
tto,1988,15_19,11.060520
tto,1988,20_24,30.441140
tto,1988,25_29,30.913340
tto,1988,30_34,25.592030
tto,1988,35_39,20.301470
tto,1988,40_44,17.256160
tto,1988,45_49,12.471890
tto,1988,50_54,9.207880
tto,1988,55_59,7.125490
tto,1988,60_64,3.011328
tto,1988,65,2.697624
tto,1989,15_19,10.334560
tto,1989,20_24,27.306850
tto,1989,25_29,30.930210
tto,1989,30_34,26.579330
tto,1989,35_39,20.364110
tto,1989,40_44,16.789530
tto,1989,45_49,14.291450
tto,1989,50_54,9.511369
tto,1989,55_59,5.748988
tto,1989,60_64,2.569440
tto,1989,65,2.625519
tto,1990,15_19,12.779680
tto,1990,20_24,28.547500
tto,1990,25_29,30.331910
tto,1990,30_34,24.676850
tto,1990,35_39,19.753230
tto,1990,40_44,14.078140
tto,1990,45_49,12.396810
tto,1990,50_54,8.558208
tto,1990,55_59,4.383484
tto,1990,60_64,2.813404
tto,1990,65,1.663455
tto,1990,total_15,159.982700
tto,1991,15_19,15.478530
tto,1991,20_24,28.069880
tto,1991,25_29,33.439300
tto,1991,30_34,29.999170
tto,1991,35_39,23.674950
tto,1991,40_44,17.096380
tto,1991,45_49,14.530150
tto,1991,50_54,9.739215
tto,1991,55_59,5.885302
tto,1991,60_64,3.817968
tto,1991,65,3.506155
tto,1991,total_15,185.237000
tto,1992,15_19,13.437900
tto,1992,20_24,29.860130
tto,1992,25_29,32.061420
tto,1992,30_34,31.334690
tto,1992,35_39,24.076140
tto,1992,40_44,18.393620
tto,1992,45_49,14.660040
tto,1992,50_54,10.128080
tto,1992,55_59,6.272905
tto,1992,60_64,3.082772
tto,1992,65,3.171726
tto,1992,total_15,186.479400
tto,1993,15_19,11.631000
tto,1993,20_24,31.872380
tto,1993,25_29,30.419300
tto,1993,30_34,32.582890
tto,1993,35_39,24.484880
tto,1993,40_44,19.755990
tto,1993,45_49,14.809980
tto,1993,50_54,10.541700
tto,1993,55_59,6.706840
tto,1993,60_64,2.458869
tto,1993,65,2.866290
tto,1993,total_15,188.130100
tto,1994,15_19,12.180250
tto,1994,20_24,33.057800
tto,1994,25_29,30.871850
tto,1994,30_34,33.085950
tto,1994,35_39,26.295700
tto,1994,40_44,21.484880
tto,1994,45_49,15.335610
tto,1994,50_54,10.609550
tto,1994,55_59,6.867455
tto,1994,60_64,2.735501
tto,1994,65,2.878400
tto,1994,total_15,195.403000
tto,1995,15_19,12.904650
tto,1995,20_24,34.227460
tto,1995,25_29,31.549060
tto,1995,30_34,33.026330
tto,1995,35_39,28.226800
tto,1995,40_44,23.350510
tto,1995,45_49,15.855870
tto,1995,50_54,10.718350
tto,1995,55_59,7.022406
tto,1995,60_64,3.058930
tto,1995,65,2.886396
tto,1995,total_15,202.826800
tto,1996,15_19,14.642220
tto,1996,20_24,36.442230
tto,1996,25_29,33.209870
tto,1996,30_34,35.545540
tto,1996,35_39,31.417240
tto,1996,40_44,23.564060
tto,1996,45_49,17.261100
tto,1996,50_54,11.035950
tto,1996,55_59,7.512384
tto,1996,60_64,3.116246
tto,1996,65,3.206716
tto,1996,total_15,216.953500
tto,1997,15_19,14.733790
tto,1997,20_24,36.601920
tto,1997,25_29,33.911760
tto,1997,30_34,35.417830
tto,1997,35_39,32.906260
tto,1997,40_44,24.800230
tto,1997,45_49,18.126750
tto,1997,50_54,11.446600
tto,1997,55_59,7.715106
tto,1997,60_64,3.271635
tto,1997,65,3.044211
tto,1997,total_15,221.976100
tto,1998,15_19,14.831780
tto,1998,20_24,36.849210
tto,1998,25_29,34.847280
tto,1998,30_34,34.886380
tto,1998,35_39,34.285250
tto,1998,40_44,26.097250
tto,1998,45_49,19.026000
tto,1998,50_54,11.892080
tto,1998,55_59,7.929635
tto,1998,60_64,3.446036
tto,1998,65,2.108561
tto,1998,total_15,226.199500
tto,1999,15_19,14.804230
tto,1999,20_24,38.166260
tto,1999,25_29,35.399990
tto,1999,30_34,33.201080
tto,1999,35_39,35.892350
tto,1999,40_44,26.788010
tto,1999,45_49,20.452530
tto,1999,50_54,13.504040
tto,1999,55_59,7.434180
tto,1999,60_64,2.691468
tto,1999,65,2.464182
tto,1999,total_15,230.798300
tto,2000,15_19,15.205210
tto,2000,20_24,39.587680
tto,2000,25_29,34.010070
tto,2000,30_34,31.700230
tto,2000,35_39,35.368870
tto,2000,40_44,28.122430
tto,2000,45_49,20.961180
tto,2000,50_54,14.731080
tto,2000,55_59,7.887105
tto,2000,60_64,3.429184
tto,2000,65,2.834731
tto,2000,total_15,233.837800
tto,2001,15_19,14.925240
tto,2001,20_24,41.122800
tto,2001,25_29,35.363110
tto,2001,30_34,32.321250
tto,2001,35_39,34.983500
tto,2001,40_44,30.142440
tto,2001,45_49,22.070420
tto,2001,50_54,15.343390
tto,2001,55_59,8.492566
tto,2001,60_64,3.160872
tto,2001,65,2.615470
tto,2001,total_15,240.541100
tto,2002,15_19,14.476770
tto,2002,20_24,43.131880
tto,2002,25_29,36.670750
tto,2002,30_34,33.270670
tto,2002,35_39,34.038660
tto,2002,40_44,32.341390
tto,2002,45_49,23.257840
tto,2002,50_54,15.978890
tto,2002,55_59,9.181407
tto,2002,60_64,2.909907
tto,2002,65,2.414150
tto,2002,total_15,247.672300
tto,2003,15_19,14.637190
tto,2003,20_24,45.718910
tto,2003,25_29,38.721450
tto,2003,30_34,34.740650
tto,2003,35_39,34.253960
tto,2003,40_44,33.991290
tto,2003,45_49,25.264500
tto,2003,50_54,17.754010
tto,2003,55_59,10.626750
tto,2003,60_64,3.556132
tto,2003,65,2.430623
tto,2003,total_15,261.695500
tto,2004,15_19,14.667030
tto,2004,20_24,47.988530
tto,2004,25_29,41.065350
tto,2004,30_34,36.240740
tto,2004,35_39,34.404580
tto,2004,40_44,35.236560
tto,2004,45_49,27.403500
tto,2004,50_54,19.661630
tto,2004,55_59,12.210730
tto,2004,60_64,4.336014
tto,2004,65,2.447453
tto,2004,total_15,275.662100
tto,2005,15_19,14.587970
tto,2005,20_24,49.602260
tto,2005,25_29,43.875300
tto,2005,30_34,37.647430
tto,2005,35_39,34.782990
tto,2005,40_44,35.875100
tto,2005,45_49,29.663570
tto,2005,50_54,21.716610
tto,2005,55_59,13.908980
tto,2005,60_64,5.274556
tto,2005,65,2.463936
tto,2005,total_15,289.398700
tto,2006,15_19,14.033090
tto,2006,20_24,50.685190
tto,2006,25_29,45.077880
tto,2006,30_34,37.684790
tto,2006,35_39,34.578990
tto,2006,40_44,37.821400
tto,2006,45_49,30.576820
tto,2006,50_54,20.922510
tto,2006,55_59,14.342350
tto,2006,60_64,4.947912
tto,2006,65,2.889480
tto,2006,total_15,293.560400
tto,2007,15_19,12.198980
tto,2007,20_24,48.536660
tto,2007,25_29,45.089920
tto,2007,30_34,36.200780
tto,2007,35_39,35.825240
tto,2007,40_44,35.753860
tto,2007,45_49,32.062300
tto,2007,50_54,21.504760
tto,2007,55_59,14.261250
tto,2007,60_64,5.469630
tto,2007,65,2.850658
tto,2007,total_15,289.754100
tto,2008,15_19,11.148670
tto,2008,20_24,46.011510
tto,2008,25_29,47.679470
tto,2008,30_34,37.553590
tto,2008,35_39,36.143020
tto,2008,40_44,35.482300
tto,2008,45_49,33.814960
tto,2008,50_54,23.401620
tto,2008,55_59,15.365380
tto,2008,60_64,6.262002
tto,2008,65,3.085096
tto,2008,total_15,295.947600
tto,2009,15_19,10.433490
tto,2009,20_24,45.016980
tto,2009,25_29,49.632160
tto,2009,30_34,38.189530
tto,2009,35_39,36.446700
tto,2009,40_44,34.496700
tto,2009,45_49,34.998360
tto,2009,50_54,24.695140
tto,2009,55_59,16.147990
tto,2009,60_64,6.641959
tto,2009,65,3.167699
tto,2009,total_15,299.866700
tto,2010,15_19,9.821156
tto,2010,20_24,43.729620
tto,2010,25_29,50.864940
tto,2010,30_34,39.342880
tto,2010,35_39,36.737050
tto,2010,40_44,33.872140
tto,2010,45_49,35.587570
tto,2010,50_54,26.083880
tto,2010,55_59,17.022070
tto,2010,60_64,7.036575
tto,2010,65,3.257217
tto,2010,total_15,303.355100
tto,2011,15_19,9.278793
tto,2011,20_24,42.042820
tto,2011,25_29,51.423440
tto,2011,30_34,41.198500
tto,2011,35_39,37.125810
tto,2011,40_44,33.612090
tto,2011,45_49,35.604290
tto,2011,50_54,27.529860
tto,2011,55_59,17.930430
tto,2011,60_64,7.418592
tto,2011,65,3.360263
tto,2011,total_15,306.524900
tto,2012,15_19,8.849901
tto,2012,20_24,40.015280
tto,2012,25_29,51.293990
tto,2012,30_34,43.517410
tto,2012,35_39,37.463170
tto,2012,40_44,33.742930
tto,2012,45_49,35.020800
tto,2012,50_54,29.119000
tto,2012,55_59,18.900280
tto,2012,60_64,7.817824
tto,2012,65,3.470865
tto,2012,total_15,309.211500
tto,2013,15_19,8.520405
tto,2013,20_24,37.833960
tto,2013,25_29,50.541390
tto,2013,30_34,45.961540
tto,2013,35_39,37.904270
tto,2013,40_44,34.157520
tto,2013,45_49,34.086810
tto,2013,50_54,30.657140
tto,2013,55_59,19.940460
tto,2013,60_64,8.244105
tto,2013,65,3.589003
tto,2013,total_15,311.436600
tto,2014,15_19,8.258968
tto,2014,20_24,35.769210
tto,2014,25_29,49.312170
tto,2014,30_34,48.012270
tto,2014,35_39,38.703460
tto,2014,40_44,34.645570
tto,2014,45_49,33.221690
tto,2014,50_54,31.840230
tto,2014,55_59,21.066440
tto,2014,60_64,8.714677
tto,2014,65,3.714140
tto,2014,total_15,313.258800
tto,2015,15_19,8.045353
tto,2015,20_24,34.010550
tto,2015,25_29,47.729170
tto,2015,30_34,49.331860
tto,2015,35_39,39.992180
tto,2015,40_44,35.085960
tto,2015,45_49,32.704940
tto,2015,50_54,32.480980
tto,2015,55_59,22.276330
tto,2015,60_64,9.239577
tto,2015,65,3.845912
tto,2015,total_15,314.742800
tto,2016,15_19,7.860807
tto,2016,20_24,32.518920
tto,2016,25_29,45.814250
tto,2016,30_34,50.073960
tto,2016,35_39,41.808230
tto,2016,40_44,35.571540
tto,2016,45_49,32.535300
tto,2016,50_54,32.587960
tto,2016,55_59,23.538610
tto,2016,60_64,9.781965
tto,2016,65,3.989673
tto,2016,total_15,316.081200
tto,2017,15_19,7.729977
tto,2017,20_24,31.364820
tto,2017,25_29,43.484690
tto,2017,30_34,50.104580
tto,2017,35_39,44.077090
tto,2017,40_44,35.999970
tto,2017,45_49,32.735400
tto,2017,50_54,32.132190
tto,2017,55_59,24.920370
tto,2017,60_64,10.359830
tto,2017,65,4.139572
tto,2017,total_15,317.048500
tto,2018,15_19,7.647722
tto,2018,20_24,30.523500
tto,2018,25_29,40.960290
tto,2018,30_34,49.487730
tto,2018,35_39,46.458140
tto,2018,40_44,36.528620
tto,2018,45_49,33.210010
tto,2018,50_54,31.351280
tto,2018,55_59,26.256780
tto,2018,60_64,10.979970
tto,2018,65,4.298305
tto,2018,total_15,317.702300
tto,2019,15_19,7.606557
tto,2019,20_24,29.905110
tto,2019,25_29,38.560380
tto,2019,30_34,48.372670
tto,2019,35_39,48.426990
tto,2019,40_44,37.420230
tto,2019,45_49,33.764600
tto,2019,50_54,30.642270
tto,2019,55_59,27.289030
tto,2019,60_64,11.657500
tto,2019,65,4.468983
tto,2019,total_15,318.114300
tto,2020,15_19,7.597100
tto,2020,20_24,29.454030
tto,2020,25_29,36.497460
tto,2020,30_34,46.882520
tto,2020,35_39,49.643540
tto,2020,40_44,38.804000
tto,2020,45_49,34.285890
tto,2020,50_54,30.263480
tto,2020,55_59,27.861680
tto,2020,60_64,12.392870
tto,2020,65,4.653879
tto,2020,total_15,318.336400
tun,1980,15_19,84.297080
tun,1980,20_24,77.933560
tun,1980,25_29,55.846100
tun,1980,45_49,19.454290
tun,1980,50_54,14.889200
tun,1980,55_59,11.528280
tun,1980,60_64,4.851770
tun,1980,65,4.433371
tun,1981,15_19,85.852480
tun,1981,20_24,82.021380
tun,1981,25_29,60.194740
tun,1981,45_49,20.027610
tun,1981,50_54,15.247650
tun,1981,55_59,11.660370
tun,1981,60_64,5.039415
tun,1981,65,4.472236
tun,1982,15_19,87.446010
tun,1982,20_24,86.118100
tun,1982,25_29,64.454880
tun,1982,45_49,20.679090
tun,1982,50_54,15.552990
tun,1982,55_59,11.835290
tun,1982,60_64,5.267637
tun,1982,65,4.501057
tun,1983,15_19,88.989350
tun,1983,20_24,90.241360
tun,1983,25_29,68.629890
tun,1983,45_49,21.297480
tun,1983,50_54,15.818960
tun,1983,55_59,12.021890
tun,1983,60_64,5.535697
tun,1983,65,4.526667
tun,1984,15_19,90.362470
tun,1984,20_24,94.425120
tun,1984,25_29,72.794080
tun,1984,45_49,21.700460
tun,1984,50_54,16.080120
tun,1984,55_59,12.179560
tun,1984,60_64,5.845270
tun,1984,65,4.554901
tun,1985,15_19,91.519620
tun,1985,20_24,98.695430
tun,1985,25_29,77.014910
tun,1985,45_49,21.783840
tun,1985,50_54,16.357820
tun,1985,55_59,12.285170
tun,1985,60_64,6.199091
tun,1985,65,4.589272
tun,1986,15_19,92.242320
tun,1986,20_24,102.765000
tun,1986,25_29,81.229050
tun,1986,45_49,21.529530
tun,1986,50_54,16.620590
tun,1986,55_59,12.334970
tun,1986,60_64,6.600586
tun,1986,65,4.722874
tun,1987,15_19,92.811050
tun,1987,20_24,106.893800
tun,1987,25_29,85.346410
tun,1987,45_49,20.985270
tun,1987,50_54,16.925400
tun,1987,55_59,12.308200
tun,1987,60_64,7.050686
tun,1987,65,4.857450
tun,1988,15_19,93.393460
tun,1988,20_24,111.030200
tun,1988,25_29,89.367360
tun,1988,45_49,20.342130
tun,1988,50_54,17.181230
tun,1988,55_59,12.224830
tun,1988,60_64,7.535595
tun,1988,65,4.996409
tun,1989,15_19,94.221210
tun,1989,20_24,115.100000
tun,1989,25_29,93.359070
tun,1989,30_34,65.096690
tun,1989,35_39,46.524250
tun,1989,40_44,27.446350
tun,1989,45_49,19.892980
tun,1989,50_54,17.250360
tun,1989,55_59,12.127330
tun,1989,60_64,8.026371
tun,1989,65,5.146372
tun,1990,15_19,95.006870
tun,1990,20_24,118.872600
tun,1990,25_29,99.155590
tun,1990,30_34,69.509150
tun,1990,35_39,50.333270
tun,1990,40_44,30.103910
tun,1990,45_49,20.834630
tun,1990,50_54,17.798930
tun,1990,55_59,12.891160
tun,1990,60_64,8.397262
tun,1990,65,5.564320
tun,1990,total_15,528.467700
tun,1991,15_19,95.598690
tun,1991,20_24,122.179800
tun,1991,25_29,105.106900
tun,1991,30_34,73.923940
tun,1991,35_39,54.225600
tun,1991,40_44,33.403390
tun,1991,45_49,22.182640
tun,1991,50_54,17.968290
tun,1991,55_59,13.621270
tun,1991,60_64,8.772889
tun,1991,65,6.072237
tun,1991,total_15,553.055600
tun,1992,15_19,96.560840
tun,1992,20_24,125.329500
tun,1992,25_29,111.273700
tun,1992,30_34,78.337490
tun,1992,35_39,57.968210
tun,1992,40_44,37.264300
tun,1992,45_49,24.068260
tun,1992,50_54,17.957140
tun,1992,55_59,14.399620
tun,1992,60_64,9.055434
tun,1992,65,6.646942
tun,1992,total_15,578.861500
tun,1993,15_19,97.780710
tun,1993,20_24,128.487200
tun,1993,25_29,117.536400
tun,1993,30_34,82.776930
tun,1993,35_39,61.538550
tun,1993,40_44,41.526970
tun,1993,45_49,26.526320
tun,1993,50_54,17.933960
tun,1993,55_59,15.158860
tun,1993,60_64,9.252769
tun,1993,65,7.283937
tun,1993,total_15,605.802600
tun,1994,15_19,99.025440
tun,1994,20_24,131.926400
tun,1994,25_29,123.711000
