country,year,age_group,fpr
prt,2004,45_49,76.97222
prt,2004,50_54,67.36014
prt,2004,55_59,52.395579999999995
prt,2004,60_64,35.93135
prt,2004,65,12.37911
prt,2004,total_15,54.6017
prt,2005,15_19,14.76837
prt,2005,20_24,58.20268000000001
prt,2005,25_29,85.26494
prt,2005,30_34,88.07137
prt,2005,35_39,83.77136999999999
prt,2005,40_44,82.1222
prt,2005,45_49,78.63294
prt,2005,50_54,70.90116
prt,2005,55_59,53.06785
prt,2005,60_64,37.90351
prt,2005,65,13.21982
prt,2005,total_15,55.46788000000001
prt,2006,15_19,14.352020000000001
prt,2006,20_24,58.44419
prt,2006,25_29,85.2065
prt,2006,30_34,88.01142
prt,2006,35_39,86.88228000000001
prt,2006,40_44,82.58731
prt,2006,45_49,79.26601
prt,2006,50_54,72.60894
prt,2006,55_59,51.35538
prt,2006,60_64,38.085609999999996
prt,2006,65,13.222439999999999
prt,2006,total_15,55.802769999999995
prt,2007,15_19,13.789439999999999
prt,2007,20_24,59.71068
prt,2007,25_29,85.45082
prt,2007,30_34,88.30409
prt,2007,35_39,86.99745
prt,2007,40_44,84.37966999999999
prt,2007,45_49,79.10448000000001
prt,2007,50_54,71.08063
prt,2007,55_59,56.15705
prt,2007,60_64,36.55811
prt,2007,65,13.9058
prt,2007,total_15,56.282180000000004
prt,2008,15_19,12.72985
prt,2008,20_24,61.7974
prt,2008,25_29,85.80885
prt,2008,30_34,87.89363
prt,2008,35_39,87.04819
prt,2008,40_44,83.00654
prt,2008,45_49,81.29936
prt,2008,50_54,71.06971999999999
prt,2008,55_59,55.10086
prt,2008,60_64,37.25428
prt,2008,65,13.459220000000002
prt,2008,total_15,56.18739
prt,2009,15_19,11.88119
prt,2009,20_24,61.607730000000004
prt,2009,25_29,86.74212
prt,2009,30_34,87.6
prt,2009,35_39,87.48770999999999
prt,2009,40_44,84.40252
prt,2009,45_49,81.47578
prt,2009,50_54,71.17566
prt,2009,55_59,55.5524
prt,2009,60_64,35.34187
prt,2009,65,13.2749
prt,2009,total_15,56.076190000000004
prt,2010,15_19,10.74141
prt,2010,20_24,57.38598
prt,2010,25_29,85.95474
prt,2010,30_34,90.24215
prt,2010,35_39,89.74483000000001
prt,2010,40_44,84.75439
prt,2010,45_49,82.75775
prt,2010,50_54,75.01357
prt,2010,55_59,56.2592
prt,2010,60_64,37.59015
prt,2010,65,12.56526
prt,2010,total_15,56.427640000000004
prt,2011,15_19,10.91727
prt,2011,20_24,57.847390000000004
prt,2011,25_29,86.09926999999999
prt,2011,30_34,90.31793
prt,2011,35_39,89.87035
prt,2011,40_44,84.97895
prt,2011,45_49,82.98198000000001
prt,2011,50_54,75.46221
prt,2011,55_59,56.68328
prt,2011,60_64,38.23113
prt,2011,65,12.708730000000001
prt,2011,total_15,56.492219999999996
prt,2012,15_19,11.09313
prt,2012,20_24,58.308780000000006
prt,2012,25_29,86.2438
prt,2012,30_34,90.39372
prt,2012,35_39,89.99586
prt,2012,40_44,85.20351
prt,2012,45_49,83.2062
prt,2012,50_54,75.91085
prt,2012,55_59,57.10736
prt,2012,60_64,38.87212
prt,2012,65,12.852210000000001
prt,2012,total_15,56.52536
prt,2013,15_19,11.268989999999999
prt,2013,20_24,58.77019
prt,2013,25_29,86.38832
prt,2013,30_34,90.46951
prt,2013,35_39,90.12138
prt,2013,40_44,85.42806999999999
prt,2013,45_49,83.43043
prt,2013,50_54,76.3595
prt,2013,55_59,57.53144
prt,2013,60_64,39.5131
prt,2013,65,12.99568
prt,2013,total_15,56.5277
prt,2014,15_19,11.44485
prt,2014,20_24,59.231590000000004
prt,2014,25_29,86.53284000000001
prt,2014,30_34,90.54529000000001
prt,2014,35_39,90.2469
prt,2014,40_44,85.65263
prt,2014,45_49,83.65465
prt,2014,50_54,76.80814000000001
prt,2014,55_59,57.95551999999999
prt,2014,60_64,40.154090000000004
prt,2014,65,13.13915
prt,2014,total_15,56.501819999999995
prt,2015,15_19,11.62071
prt,2015,20_24,59.69299
prt,2015,25_29,86.67737
prt,2015,30_34,90.62108
prt,2015,35_39,90.37241999999999
prt,2015,40_44,85.8772
prt,2015,45_49,83.87888000000001
prt,2015,50_54,77.25678
prt,2015,55_59,58.3796
prt,2015,60_64,40.79507
prt,2015,65,13.28263
prt,2015,total_15,56.452709999999996
prt,2016,15_19,11.796560000000001
prt,2016,20_24,60.15439
prt,2016,25_29,86.8219
prt,2016,30_34,90.69686
prt,2016,35_39,90.49793000000001
prt,2016,40_44,86.10175
prt,2016,45_49,84.1031
prt,2016,50_54,77.70543
prt,2016,55_59,58.80368000000001
prt,2016,60_64,41.43606
prt,2016,65,13.4261
prt,2016,total_15,56.41332
prt,2017,15_19,11.97242
prt,2017,20_24,60.6158
prt,2017,25_29,86.96642
prt,2017,30_34,90.77264
prt,2017,35_39,90.62345
prt,2017,40_44,86.32632
prt,2017,45_49,84.32732
prt,2017,50_54,78.15406999999999
prt,2017,55_59,59.227759999999996
prt,2017,60_64,42.077040000000004
prt,2017,65,13.569579999999998
prt,2017,total_15,56.3498
prt,2018,15_19,12.14828
prt,2018,20_24,61.0772
prt,2018,25_29,87.11095
prt,2018,30_34,90.84843000000001
prt,2018,35_39,90.74897
prt,2018,40_44,86.55088
prt,2018,45_49,84.55155
prt,2018,50_54,78.60271
prt,2018,55_59,59.65184
prt,2018,60_64,42.71803
prt,2018,65,13.71305
prt,2018,total_15,56.2714
prt,2019,15_19,12.32414
prt,2019,20_24,61.5386
prt,2019,25_29,87.25548
prt,2019,30_34,90.92421999999999
prt,2019,35_39,90.87448
prt,2019,40_44,86.77544
prt,2019,45_49,84.77577
prt,2019,50_54,79.05135
prt,2019,55_59,60.075919999999996
prt,2019,60_64,43.35902
prt,2019,65,13.85653
prt,2019,total_15,56.19075
prt,2020,15_19,12.5
prt,2020,20_24,62.0
prt,2020,25_29,87.4
prt,2020,30_34,91.0
prt,2020,35_39,91.0
prt,2020,40_44,87.0
prt,2020,45_49,85.0
prt,2020,50_54,79.5
prt,2020,55_59,60.5
prt,2020,60_64,44.0
prt,2020,65,14.0
prt,2020,total_15,56.11549
pri,1981,20_24,37.0
pri,1981,25_29,47.62872
pri,1981,30_34,47.306490000000004
pri,1981,35_39,40.98421
pri,1981,40_44,38.09532
pri,1981,45_49,36.01191
pri,1981,50_54,28.14525
pri,1981,55_59,19.5219
pri,1981,60_64,7.333008
pri,1981,65,2.2
pri,1982,20_24,34.7
pri,1982,25_29,46.01229
pri,1982,30_34,45.69007
pri,1982,35_39,43.78585
pri,1982,40_44,40.89696
pri,1982,45_49,37.044990000000006
pri,1982,50_54,29.17833
pri,1982,55_59,20.0101
pri,1982,60_64,7.821207000000001
pri,1982,65,2.3
pri,1983,15_19,5.883166
pri,1983,20_24,31.8
pri,1983,25_29,45.206959999999995
pri,1983,30_34,44.88474
pri,1983,35_39,44.59433
pri,1983,40_44,41.70544
pri,1983,45_49,33.72374
pri,1983,50_54,25.85708
pri,1983,55_59,19.10624
pri,1983,60_64,6.917346
pri,1983,65,1.7
pri,1984,15_19,11.61329
pri,1984,20_24,29.2
pri,1984,25_29,42.37142
pri,1984,30_34,42.29087
pri,1984,35_39,42.543929999999996
pri,1984,40_44,41.821709999999996
pri,1984,45_49,35.00414
pri,1984,50_54,27.13748
pri,1984,55_59,19.788510000000002
pri,1984,60_64,7.599622
pri,1984,65,1.9
pri,1985,15_19,8.453863
pri,1985,20_24,31.6
pri,1985,25_29,43.517720000000004
pri,1985,30_34,43.43716
pri,1985,35_39,47.235640000000004
pri,1985,40_44,46.51342
pri,1985,45_49,37.70629
pri,1985,50_54,29.83963
pri,1985,55_59,19.75974
pri,1985,60_64,7.570859
pri,1985,65,1.6
pri,1986,15_19,5.592923000000001
pri,1986,20_24,26.0
pri,1986,25_29,45.81878
pri,1986,30_34,45.73822
pri,1986,35_39,46.313159999999996
pri,1986,40_44,45.59093
pri,1986,45_49,39.924640000000004
pri,1986,50_54,32.05798
pri,1986,55_59,22.32945
pri,1986,60_64,10.14056
pri,1986,65,1.8
pri,1987,15_19,4.7657050000000005
pri,1987,20_24,27.1
pri,1987,25_29,47.33319
pri,1987,30_34,47.01097
pri,1987,35_39,46.75312
pri,1987,40_44,43.86423
pri,1987,45_49,42.15805
pri,1987,50_54,34.29139
pri,1987,55_59,22.21336
pri,1987,60_64,10.024469999999999
pri,1987,65,2.7
pri,1988,15_19,8.807242
pri,1988,20_24,30.5
pri,1988,25_29,50.759240000000005
pri,1988,30_34,50.437020000000004
pri,1988,35_39,48.65419
pri,1988,40_44,45.7653
pri,1988,45_49,41.79467
pri,1988,50_54,33.92801
pri,1988,55_59,25.15401
pri,1988,60_64,12.965119999999999
pri,1988,65,3.5
pri,1989,15_19,8.383550999999999
pri,1989,20_24,32.27373
pri,1989,25_29,49.37915
pri,1989,30_34,48.61668
pri,1989,35_39,49.97708
pri,1989,40_44,45.03157
pri,1989,45_49,39.88214
pri,1989,50_54,34.95691
pri,1989,55_59,22.635089999999998
pri,1989,60_64,12.37078
pri,1989,65,3.4496510000000002
pri,1990,15_19,7.978459
pri,1990,20_24,34.1
pri,1990,25_29,48.0
pri,1990,30_34,46.8
pri,1990,35_39,51.3
pri,1990,40_44,44.3
pri,1990,45_49,38.0
pri,1990,50_54,36.0
pri,1990,55_59,20.3
pri,1990,60_64,11.8
pri,1990,65,3.4
pri,1990,total_15,30.5523
pri,1991,15_19,8.207675
pri,1991,20_24,31.4
pri,1991,25_29,50.8
pri,1991,30_34,48.4
pri,1991,35_39,51.7
pri,1991,40_44,46.2
pri,1991,45_49,43.7
pri,1991,50_54,33.7
pri,1991,55_59,22.1
pri,1991,60_64,8.800001
pri,1991,65,2.1
pri,1991,total_15,30.974109999999996
pri,1992,15_19,7.313975999999999
pri,1992,20_24,33.1
pri,1992,25_29,50.7
pri,1992,30_34,51.5
pri,1992,35_39,48.4
pri,1992,40_44,44.7
pri,1992,45_49,45.7
pri,1992,50_54,36.0
pri,1992,55_59,24.7
pri,1992,60_64,13.0
pri,1992,65,2.6
pri,1992,total_15,31.57483
pri,1993,15_19,9.956249
pri,1993,20_24,40.0
pri,1993,25_29,53.6
pri,1993,30_34,54.5
pri,1993,35_39,50.7
pri,1993,40_44,50.0
pri,1993,45_49,40.5
pri,1993,50_54,36.9
pri,1993,55_59,27.2
pri,1993,60_64,13.9
pri,1993,65,3.5
pri,1993,total_15,33.71895
pri,1994,15_19,9.275617
pri,1994,20_24,40.5986
pri,1994,25_29,51.60257
pri,1994,30_34,52.25457
pri,1994,35_39,51.10007
pri,1994,40_44,50.60009
pri,1994,45_49,43.22914
pri,1994,50_54,37.099779999999996
pri,1994,55_59,26.798109999999998
pri,1994,60_64,13.495
pri,1994,65,3.5986629999999997
pri,1994,total_15,33.447359999999996
pri,1995,15_19,8.63705
pri,1995,20_24,41.2
pri,1995,25_29,49.6
pri,1995,30_34,50.0
pri,1995,35_39,51.5
pri,1995,40_44,51.2
pri,1995,45_49,46.0
pri,1995,50_54,37.3
pri,1995,55_59,26.4
pri,1995,60_64,13.1
pri,1995,65,3.7
pri,1995,total_15,33.198840000000004
pri,1996,15_19,9.965549000000001
pri,1996,20_24,40.0
pri,1996,25_29,52.7
pri,1996,30_34,52.4
pri,1996,35_39,54.0
pri,1996,40_44,49.2
pri,1996,45_49,46.0
pri,1996,50_54,37.4
pri,1996,55_59,26.7
pri,1996,60_64,15.1
pri,1996,65,3.1
pri,1996,total_15,33.82525
pri,1997,15_19,10.33054
pri,1997,20_24,45.2
pri,1997,25_29,52.7
pri,1997,30_34,53.2
pri,1997,35_39,55.7
pri,1997,40_44,50.4
pri,1997,45_49,46.4
pri,1997,50_54,38.5
pri,1997,55_59,25.3
pri,1997,60_64,14.3
pri,1997,65,4.4
pri,1997,total_15,34.88736
pri,1998,15_19,11.02823
pri,1998,20_24,42.9
pri,1998,25_29,56.2
pri,1998,30_34,52.1
pri,1998,35_39,54.7
pri,1998,40_44,56.4
pri,1998,45_49,44.5
pri,1998,50_54,35.3
pri,1998,55_59,27.0
pri,1998,60_64,12.0
pri,1998,65,3.9
pri,1998,total_15,34.830040000000004
pri,1999,15_19,11.91217
pri,1999,20_24,45.2
pri,1999,25_29,54.5
pri,1999,30_34,57.0
pri,1999,35_39,56.9
pri,1999,40_44,56.5
pri,1999,45_49,50.4
pri,1999,50_54,39.3
pri,1999,55_59,25.5
pri,1999,60_64,13.5
pri,1999,65,4.2
pri,1999,total_15,36.38794
pri,2000,15_19,11.417819999999999
pri,2000,20_24,43.0
pri,2000,25_29,54.8
pri,2000,30_34,57.3
pri,2000,35_39,52.1
pri,2000,40_44,52.1
pri,2000,45_49,47.2
pri,2000,50_54,37.0
pri,2000,55_59,25.2
pri,2000,60_64,13.2
pri,2000,65,4.8
pri,2000,total_15,34.818259999999995
pri,2001,15_19,11.94863
pri,2001,20_24,42.699729999999995
pri,2001,25_29,56.105259999999994
pri,2001,30_34,57.66396999999999
pri,2001,35_39,54.236430000000006
pri,2001,40_44,54.236430000000006
pri,2001,45_49,49.36453
pri,2001,50_54,39.14435
pri,2001,55_59,26.278609999999997
pri,2001,60_64,14.258329999999999
pri,2001,65,4.543454
pri,2001,total_15,35.72033
pri,2002,15_19,12.500639999999999
pri,2002,20_24,42.4
pri,2002,25_29,57.40211
pri,2002,30_34,58.02712
pri,2002,35_39,56.35739
pri,2002,40_44,56.35739
pri,2002,45_49,51.53144
pri,2002,50_54,41.33144
pri,2002,55_59,27.38648
pri,2002,60_64,15.386479999999999
pri,2002,65,4.3
pri,2002,total_15,36.621559999999995
pri,2003,15_19,13.876339999999999
pri,2003,20_24,44.7
pri,2003,25_29,58.29071
pri,2003,30_34,58.9157
pri,2003,35_39,58.58585
pri,2003,40_44,58.58585
pri,2003,45_49,51.00508
pri,2003,50_54,40.80508
pri,2003,55_59,26.91781
pri,2003,60_64,14.917810000000001
pri,2003,65,4.6
pri,2003,total_15,37.31504
pri,2004,15_19,11.617560000000001
pri,2004,20_24,44.2
pri,2004,25_29,59.394259999999996
pri,2004,30_34,60.01927
pri,2004,35_39,56.56565
pri,2004,40_44,56.56565
pri,2004,45_49,51.263000000000005
pri,2004,50_54,41.063
pri,2004,55_59,27.670340000000003
pri,2004,60_64,15.67034
pri,2004,65,4.0999989999999995
pri,2004,total_15,36.81801
pri,2005,15_19,13.89869
pri,2005,20_24,45.9
pri,2005,25_29,61.001380000000005
pri,2005,30_34,61.626380000000005
pri,2005,35_39,57.543859999999995
pri,2005,40_44,57.543859999999995
pri,2005,45_49,53.50185
pri,2005,50_54,43.30185
pri,2005,55_59,29.52419
pri,2005,60_64,17.52419
pri,2005,65,4.2
pri,2005,total_15,38.13483
pri,2006,15_19,10.05868
pri,2006,20_24,44.4
pri,2006,25_29,60.31528
pri,2006,30_34,60.94028
pri,2006,35_39,60.8541
pri,2006,40_44,60.8541
pri,2006,45_49,55.80846999999999
pri,2006,50_54,45.608470000000004
pri,2006,55_59,31.702170000000002
pri,2006,60_64,19.702170000000002
pri,2006,65,5.300001
pri,2006,total_15,38.83469
pri,2007,15_19,8.382271000000001
pri,2007,20_24,38.3
pri,2007,25_29,59.17468
pri,2007,30_34,59.79968
pri,2007,35_39,61.20997
pri,2007,40_44,61.20997
pri,2007,45_49,56.308040000000005
pri,2007,50_54,46.10804
pri,2007,55_59,30.69867
pri,2007,60_64,18.69867
pri,2007,65,4.2
pri,2007,total_15,37.629870000000004
pri,2008,15_19,8.767536
pri,2008,20_24,38.8
pri,2008,25_29,60.88607
pri,2008,30_34,61.51107
pri,2008,35_39,58.84476
pri,2008,40_44,58.84476
pri,2008,45_49,54.59573
pri,2008,50_54,44.39573
pri,2008,55_59,29.22225
pri,2008,60_64,17.22225
pri,2008,65,4.2
pri,2008,total_15,37.023379999999996
pri,2009,15_19,7.487389
pri,2009,20_24,40.83333
pri,2009,25_29,60.44371999999999
pri,2009,30_34,61.06871999999999
pri,2009,35_39,60.75471999999999
pri,2009,40_44,60.75471999999999
pri,2009,45_49,58.056340000000006
pri,2009,50_54,47.85634
pri,2009,55_59,27.92022
pri,2009,60_64,15.92022
pri,2009,65,4.135337
pri,2009,total_15,37.57495
pri,2010,15_19,7.396694
pri,2010,20_24,31.133329999999997
pri,2010,25_29,55.644830000000006
pri,2010,30_34,56.269830000000006
pri,2010,35_39,58.525
pri,2010,40_44,58.525
pri,2010,45_49,56.48086
pri,2010,50_54,46.28086
pri,2010,55_59,30.89237
pri,2010,60_64,18.89237
pri,2010,65,3.583333
pri,2010,total_15,35.41865
pri,2011,15_19,7.547025
pri,2011,20_24,31.42
pri,2011,25_29,56.23035
pri,2011,30_34,56.872840000000004
pri,2011,35_39,58.9525
pri,2011,40_44,59.1225
pri,2011,45_49,57.06276999999999
pri,2011,50_54,46.782779999999995
pri,2011,55_59,31.50313
pri,2011,60_64,19.403129999999997
pri,2011,65,3.635
pri,2011,total_15,35.71548
pri,2012,15_19,7.697355
pri,2012,20_24,31.706670000000003
pri,2012,25_29,56.81586
pri,2012,30_34,57.47586
pri,2012,35_39,59.38
pri,2012,40_44,59.72
pri,2012,45_49,57.644690000000004
pri,2012,50_54,47.284690000000005
pri,2012,55_59,32.1139
pri,2012,60_64,19.9139
pri,2012,65,3.686667
pri,2012,total_15,36.007670000000005
pri,2013,15_19,7.847686
pri,2013,20_24,31.99333
pri,2013,25_29,57.40138
pri,2013,30_34,58.078880000000005
pri,2013,35_39,59.8075
pri,2013,40_44,60.3175
pri,2013,45_49,58.2266
pri,2013,50_54,47.7866
pri,2013,55_59,32.72466
pri,2013,60_64,20.42466
pri,2013,65,3.7383330000000004
pri,2013,total_15,36.293659999999996
pri,2014,15_19,7.998016000000001
pri,2014,20_24,32.28
pri,2014,25_29,57.9869
pri,2014,30_34,58.6819
pri,2014,35_39,60.235
pri,2014,40_44,60.915
pri,2014,45_49,58.808519999999994
pri,2014,50_54,48.28852
pri,2014,55_59,33.33542
pri,2014,60_64,20.93542
pri,2014,65,3.79
pri,2014,total_15,36.5783
pri,2015,15_19,8.148347
pri,2015,20_24,32.56667
pri,2015,25_29,58.572419999999994
pri,2015,30_34,59.284909999999996
pri,2015,35_39,60.6625
pri,2015,40_44,61.5125
pri,2015,45_49,59.39043
pri,2015,50_54,48.79043
pri,2015,55_59,33.94619
pri,2015,60_64,21.446189999999998
pri,2015,65,3.8416669999999997
pri,2015,total_15,36.86821
pri,2016,15_19,8.298677
pri,2016,20_24,32.85333
pri,2016,25_29,59.15793000000001
pri,2016,30_34,59.887930000000004
pri,2016,35_39,61.09
pri,2016,40_44,62.11
pri,2016,45_49,59.97234
pri,2016,50_54,49.29234
pri,2016,55_59,34.55695
pri,2016,60_64,21.95695
pri,2016,65,3.893333
pri,2016,total_15,37.1833
pri,2017,15_19,8.449008000000001
pri,2017,20_24,33.14
pri,2017,25_29,59.74345
pri,2017,30_34,60.49095
pri,2017,35_39,61.5175
pri,2017,40_44,62.7075
pri,2017,45_49,60.55426
pri,2017,50_54,49.794259999999994
pri,2017,55_59,35.16771
pri,2017,60_64,22.46771
pri,2017,65,3.945
pri,2017,total_15,37.506209999999996
pri,2018,15_19,8.599339
pri,2018,20_24,33.42667
pri,2018,25_29,60.32897
pri,2018,30_34,61.093959999999996
pri,2018,35_39,61.945
pri,2018,40_44,63.305
pri,2018,45_49,61.13616999999999
pri,2018,50_54,50.296170000000004
pri,2018,55_59,35.77847
pri,2018,60_64,22.97847
pri,2018,65,3.996667
pri,2018,total_15,37.8247
pri,2019,15_19,8.749669
pri,2019,20_24,33.71333
pri,2019,25_29,60.914480000000005
pri,2019,30_34,61.69698
pri,2019,35_39,62.3725
pri,2019,40_44,63.9025
pri,2019,45_49,61.718090000000004
pri,2019,50_54,50.79808
pri,2019,55_59,36.38924
pri,2019,60_64,23.48924
pri,2019,65,4.048333
pri,2019,total_15,38.12251
pri,2020,15_19,8.9
pri,2020,20_24,34.0
pri,2020,25_29,61.5
pri,2020,30_34,62.3
pri,2020,35_39,62.8
pri,2020,40_44,64.5
pri,2020,45_49,62.3
pri,2020,50_54,51.3
pri,2020,55_59,37.0
pri,2020,60_64,24.0
pri,2020,65,4.1
pri,2020,total_15,38.39048
qat,1990,15_19,6.584159
qat,1990,20_24,61.63665
qat,1990,25_29,62.55986
qat,1990,30_34,54.085469999999994
qat,1990,35_39,47.46132
qat,1990,40_44,43.599
qat,1990,45_49,38.04994
qat,1990,50_54,38.70835
qat,1990,55_59,13.675479999999999
qat,1990,60_64,14.08205
qat,1990,65,1.476228
qat,1990,total_15,43.41876
qat,1991,15_19,6.589115
qat,1991,20_24,62.63944
qat,1991,25_29,63.410019999999996
qat,1991,30_34,54.65905
qat,1991,35_39,48.06428
qat,1991,40_44,44.10011
qat,1991,45_49,38.55134
qat,1991,50_54,39.36459
qat,1991,55_59,14.03835
qat,1991,60_64,14.38621
qat,1991,65,1.335912
qat,1991,total_15,44.27961
qat,1992,15_19,6.422707
qat,1992,20_24,61.525830000000006
qat,1992,25_29,62.8821
qat,1992,30_34,54.569269999999996
qat,1992,35_39,47.97332
qat,1992,40_44,44.0609
qat,1992,45_49,38.47955
qat,1992,50_54,38.97996
qat,1992,55_59,13.78005
qat,1992,60_64,14.146329999999999
qat,1992,65,1.544992
qat,1992,total_15,44.06624
qat,1993,15_19,6.381711
qat,1993,20_24,61.958909999999996
qat,1993,25_29,63.446180000000005
qat,1993,30_34,55.079480000000004
qat,1993,35_39,48.5128
qat,1993,40_44,44.52904
qat,1993,45_49,38.933440000000004
qat,1993,50_54,39.42964
qat,1993,55_59,14.00716
qat,1993,60_64,14.323260000000001
qat,1993,65,1.504876
qat,1993,total_15,44.37486
qat,1994,15_19,6.331377
qat,1994,20_24,61.91417
qat,1994,25_29,63.64625
qat,1994,30_34,55.36829
qat,1994,35_39,48.81984
qat,1994,40_44,44.80585
qat,1994,45_49,39.19251
qat,1994,50_54,39.59964
qat,1994,55_59,14.075520000000001
qat,1994,60_64,14.366670000000001
qat,1994,65,1.542011
qat,1994,total_15,44.32443
qat,1995,15_19,6.29785
qat,1995,20_24,61.58
qat,1995,25_29,63.57076
qat,1995,30_34,55.4478
qat,1995,35_39,48.90553
qat,1995,40_44,44.89351
qat,1995,45_49,39.26393
qat,1995,50_54,39.551359999999995
qat,1995,55_59,14.025979999999999
qat,1995,60_64,14.315560000000001
qat,1995,65,1.621543
qat,1995,total_15,44.05199
qat,1996,15_19,6.259684
qat,1996,20_24,60.61936
qat,1996,25_29,63.02539
qat,1996,30_34,55.238659999999996
qat,1996,35_39,48.68618
qat,1996,40_44,44.72432
qat,1996,45_49,39.07182
qat,1996,50_54,39.136559999999996
qat,1996,55_59,13.76849
qat,1996,60_64,14.095170000000001
qat,1996,65,1.821135
qat,1996,total_15,43.08153
qat,1997,15_19,6.005429
qat,1997,20_24,55.872069999999994
qat,1997,25_29,59.915490000000005
qat,1997,30_34,53.62751
qat,1997,35_39,46.9927
qat,1997,40_44,43.28648
qat,1997,45_49,37.54936
qat,1997,50_54,36.7765
qat,1997,55_59,12.42532
qat,1997,60_64,13.01602
qat,1997,65,3.0746849999999997
qat,1997,total_15,40.701029999999996
qat,1998,15_19,5.993219
qat,1998,20_24,54.80525
qat,1998,25_29,59.32057
qat,1998,30_34,53.39179
qat,1998,35_39,46.74621
qat,1998,40_44,43.06993
qat,1998,45_49,37.3048
qat,1998,50_54,36.3346
qat,1998,55_59,12.170810000000001
qat,1998,60_64,12.81824
qat,1998,65,3.477611
qat,1998,total_15,39.98946
qat,1999,15_19,6.0000160000000005
qat,1999,20_24,54.54452
qat,1999,25_29,59.296769999999995
qat,1999,30_34,53.48656
qat,1999,35_39,46.846140000000005
qat,1999,40_44,43.15641
qat,1999,45_49,37.37392
qat,1999,50_54,36.31941
qat,1999,55_59,12.144910000000001
qat,1999,60_64,12.79823
qat,1999,65,3.6179930000000002
qat,1999,total_15,39.75265
qat,2000,15_19,5.890638
qat,2000,20_24,53.056940000000004
qat,2000,25_29,58.49335
qat,2000,30_34,53.18469
qat,2000,35_39,46.5304
qat,2000,40_44,42.87012
qat,2000,45_49,37.0454
qat,2000,50_54,35.724109999999996
qat,2000,55_59,11.80447
qat,2000,60_64,12.54022
qat,2000,65,4.295953
qat,2000,total_15,39.14607
qat,2001,15_19,5.852428
qat,2001,20_24,53.59251999999999
qat,2001,25_29,59.0139
qat,2001,30_34,53.583090000000006
qat,2001,35_39,46.9486
qat,2001,40_44,43.23966
qat,2001,45_49,37.41015
qat,2001,50_54,36.11288
qat,2001,55_59,11.99283
qat,2001,60_64,12.68373
qat,2001,65,4.113294000000001
qat,2001,total_15,40.23373
qat,2002,15_19,5.733666
qat,2002,20_24,53.376169999999995
qat,2002,25_29,59.026509999999995
qat,2002,30_34,53.70053000000001
qat,2002,35_39,47.072359999999996
qat,2002,40_44,43.34555
qat,2002,45_49,37.49863
qat,2002,50_54,36.12377
qat,2002,55_59,11.9805
qat,2002,60_64,12.67562
qat,2002,65,4.260066999999999
qat,2002,total_15,41.07074
qat,2003,15_19,5.651262
qat,2003,20_24,54.56936999999999
qat,2003,25_29,60.35361999999999
qat,2003,30_34,54.80465
qat,2003,35_39,48.23704
qat,2003,40_44,44.373670000000004
qat,2003,45_49,38.50452
qat,2003,50_54,37.13122
qat,2003,55_59,12.46175
qat,2003,60_64,13.04142
qat,2003,65,3.9193089999999997
qat,2003,total_15,42.762170000000005
qat,2004,15_19,5.402198
qat,2004,20_24,53.05328000000001
qat,2004,25_29,60.52168
qat,2004,30_34,55.721230000000006
qat,2004,35_39,49.21096
qat,2004,40_44,45.207770000000004
qat,2004,45_49,39.21246
qat,2004,50_54,37.26785
qat,2004,55_59,12.39518
qat,2004,60_64,13.00503
qat,2004,65,5.04108
qat,2004,total_15,43.60662
qat,2005,15_19,5.353112
qat,2005,20_24,55.285140000000006
qat,2005,25_29,63.72537
qat,2005,30_34,58.743140000000004
qat,2005,35_39,52.45058
qat,2005,40_44,48.087140000000005
qat,2005,45_49,42.0188
qat,2005,50_54,39.81367
qat,2005,55_59,13.592139999999999
qat,2005,60_64,13.90241
qat,2005,65,4.594847
qat,2005,total_15,46.419109999999996
qat,2006,15_19,5.248286
qat,2006,20_24,55.7453
qat,2006,25_29,65.91627
qat,2006,30_34,61.33198
qat,2006,35_39,55.26661
qat,2006,40_44,50.59243
qat,2006,45_49,44.42215
qat,2006,50_54,41.64608
qat,2006,55_59,14.39451
qat,2006,60_64,14.50879
qat,2006,65,5.124306
qat,2006,total_15,47.9495
qat,2007,15_19,5.0999989999999995
qat,2007,20_24,54.5
qat,2007,25_29,66.8
qat,2007,30_34,63.0
qat,2007,35_39,57.1
qat,2007,40_44,52.2
qat,2007,45_49,45.9
qat,2007,50_54,42.4
qat,2007,55_59,14.6
qat,2007,60_64,14.7
qat,2007,65,6.7
qat,2007,total_15,48.92559
qat,2008,15_19,5.169230000000001
qat,2008,20_24,54.53846
qat,2008,25_29,66.97126999999999
qat,2008,30_34,63.93246
qat,2008,35_39,58.130309999999994
qat,2008,40_44,53.06855
qat,2008,45_49,46.64456
qat,2008,50_54,42.41539
qat,2008,55_59,14.86154
qat,2008,60_64,14.72308
qat,2008,65,6.8
qat,2008,total_15,49.91339
qat,2009,15_19,5.238461
qat,2009,20_24,54.576919999999994
qat,2009,25_29,68.3728
qat,2009,30_34,65.27293
qat,2009,35_39,59.62075
qat,2009,40_44,54.43889
qat,2009,45_49,48.0267
qat,2009,50_54,42.43077
qat,2009,55_59,15.123079999999998
qat,2009,60_64,14.74615
qat,2009,65,6.9
qat,2009,total_15,51.546079999999996
qat,2010,15_19,5.307691999999999
qat,2010,20_24,54.61538
qat,2010,25_29,67.95645
qat,2010,30_34,65.26371999999999
qat,2010,35_39,59.60961999999999
