country,year,age_group,mfpop
stp,1985,10_14,13.653000
stp,1985,15_19,11.268000
stp,1985,20_24,8.715000
stp,1985,25_29,6.527000
stp,1985,30_34,4.639000
stp,1985,35_39,3.824000
stp,1985,40_44,3.765000
stp,1985,45_49,3.365000
stp,1985,50_54,3.296000
stp,1985,55_59,2.916000
stp,1985,60_64,2.315000
stp,1985,65,4.867000
stp,1985,total_0,103.852000
stp,1985,total_15,55.497000
stp,1986,00_04,19.194000
stp,1986,05_09,16.455000
stp,1986,10_14,13.737000
stp,1986,15_19,11.376000
stp,1986,20_24,9.036000
stp,1986,25_29,6.937000
stp,1986,30_34,5.000000
stp,1986,35_39,3.846000
stp,1986,40_44,3.599000
stp,1986,45_49,3.418000
stp,1986,50_54,3.274000
stp,1986,55_59,2.938000
stp,1986,60_64,2.379000
stp,1986,65,4.878000
stp,1986,total_0,106.067000
stp,1986,total_15,56.681000
stp,1987,00_04,19.141000
stp,1987,05_09,17.209000
stp,1987,10_14,14.066000
stp,1987,15_19,11.468000
stp,1987,20_24,9.332000
stp,1987,25_29,7.339000
stp,1987,30_34,5.438000
stp,1987,35_39,3.991000
stp,1987,40_44,3.444000
stp,1987,45_49,3.429000
stp,1987,50_54,3.304000
stp,1987,55_59,2.961000
stp,1987,60_64,2.455000
stp,1987,65,4.916000
stp,1987,total_0,108.493000
stp,1987,total_15,58.077000
stp,1988,00_04,18.912000
stp,1988,05_09,18.009000
stp,1988,10_14,14.645000
stp,1988,15_19,11.529000
stp,1988,20_24,9.562000
stp,1988,25_29,7.707000
stp,1988,30_34,5.895000
stp,1988,35_39,4.252000
stp,1988,40_44,3.348000
stp,1988,45_49,3.335000
stp,1988,50_54,3.387000
stp,1988,55_59,2.978000
stp,1988,60_64,2.523000
stp,1988,65,4.968000
stp,1988,total_0,111.050000
stp,1988,total_15,59.484000
stp,1989,00_04,18.736000
stp,1989,05_09,18.710000
stp,1989,10_14,15.402000
stp,1989,15_19,11.611000
stp,1989,20_24,9.687000
stp,1989,25_29,8.011000
stp,1989,30_34,6.322000
stp,1989,35_39,4.594000
stp,1989,40_44,3.342000
stp,1989,45_49,3.138000
stp,1989,50_54,3.484000
stp,1989,55_59,2.993000
stp,1989,60_64,2.568000
stp,1989,65,5.022000
stp,1989,total_0,113.620000
stp,1989,total_15,60.772000
stp,1990,00_04,18.727000
stp,1990,05_09,19.187000
stp,1990,10_14,16.241000
stp,1990,15_19,11.810000
stp,1990,20_24,9.708000
stp,1990,25_29,8.226000
stp,1990,30_34,6.694000
stp,1990,35_39,4.981000
stp,1990,40_44,3.429000
stp,1990,45_49,2.909000
stp,1990,50_54,3.522000
stp,1990,55_59,3.025000
stp,1990,60_64,2.594000
stp,1990,65,5.064000
stp,1990,total_0,116.117000
stp,1990,total_15,61.962000
stp,1991,00_04,18.402000
stp,1991,05_09,19.421000
stp,1991,10_14,17.038000
stp,1991,15_19,12.457000
stp,1991,20_24,9.861000
stp,1991,25_29,8.360000
stp,1991,30_34,6.903000
stp,1991,35_39,5.249000
stp,1991,40_44,3.620000
stp,1991,45_49,2.852000
stp,1991,50_54,3.417000
stp,1991,55_59,3.101000
stp,1991,60_64,2.627000
stp,1991,65,5.204000
stp,1991,total_0,118.512000
stp,1991,total_15,63.651000
stp,1992,00_04,18.597000
stp,1992,05_09,19.309000
stp,1992,10_14,17.710000
stp,1992,15_19,13.222000
stp,1992,20_24,9.977000
stp,1992,25_29,8.442000
stp,1992,30_34,7.054000
stp,1992,35_39,5.480000
stp,1992,40_44,3.830000
stp,1992,45_49,2.847000
stp,1992,50_54,3.221000
stp,1992,55_59,3.190000
stp,1992,60_64,2.643000
stp,1992,65,5.313000
stp,1992,total_0,120.835000
stp,1992,total_15,65.219000
stp,1993,00_04,19.133000
stp,1993,05_09,18.913000
stp,1993,10_14,18.282000
stp,1993,15_19,14.072000
stp,1993,20_24,10.138000
stp,1993,25_29,8.499000
stp,1993,30_34,7.164000
stp,1993,35_39,5.680000
stp,1993,40_44,4.054000
stp,1993,45_49,2.890000
stp,1993,50_54,2.988000
stp,1993,55_59,3.266000
stp,1993,60_64,2.658000
stp,1993,65,5.400000
stp,1993,total_0,123.137000
stp,1993,total_15,66.809000
stp,1994,00_04,19.742000
stp,1994,05_09,18.420000
stp,1994,10_14,18.728000
stp,1994,15_19,14.957000
stp,1994,20_24,10.443000
stp,1994,25_29,8.566000
stp,1994,30_34,7.252000
stp,1994,35_39,5.865000
stp,1994,40_44,4.284000
stp,1994,45_49,2.977000
stp,1994,50_54,2.784000
stp,1994,55_59,3.295000
stp,1994,60_64,2.687000
stp,1994,65,5.488000
stp,1994,total_0,125.488000
stp,1994,total_15,68.598000
stp,1995,00_04,20.275000
stp,1995,05_09,18.061000
stp,1995,10_14,18.971000
stp,1995,15_19,15.822000
stp,1995,20_24,10.949000
stp,1995,25_29,8.663000
stp,1995,30_34,7.332000
stp,1995,35_39,6.031000
stp,1995,40_44,4.511000
stp,1995,45_49,3.099000
stp,1995,50_54,2.653000
stp,1995,55_59,3.250000
stp,1995,60_64,2.741000
stp,1995,65,5.577000
stp,1995,total_0,127.935000
stp,1995,total_15,70.628000
stp,1996,00_04,21.175000
stp,1996,05_09,17.966000
stp,1996,10_14,18.884000
stp,1996,15_19,16.482000
stp,1996,20_24,11.509000
stp,1996,25_29,8.753000
stp,1996,30_34,7.393000
stp,1996,35_39,6.177000
stp,1996,40_44,4.729000
stp,1996,45_49,3.253000
stp,1996,50_54,2.577000
stp,1996,55_59,3.124000
stp,1996,60_64,2.793000
stp,1996,65,5.684000
stp,1996,total_0,130.499000
stp,1996,total_15,72.474000
stp,1997,00_04,21.761000
stp,1997,05_09,18.145000
stp,1997,10_14,18.643000
stp,1997,15_19,17.160000
stp,1997,20_24,12.254000
stp,1997,25_29,8.857000
stp,1997,30_34,7.456000
stp,1997,35_39,6.311000
stp,1997,40_44,4.945000
stp,1997,45_49,3.451000
stp,1997,50_54,2.567000
stp,1997,55_59,2.936000
stp,1997,60_64,2.876000
stp,1997,65,5.790000
stp,1997,total_0,133.152000
stp,1997,total_15,74.603000
stp,1998,00_04,22.114000
stp,1998,05_09,18.570000
stp,1998,10_14,18.295000
stp,1998,15_19,17.787000
stp,1998,20_24,13.110000
stp,1998,25_29,9.014000
stp,1998,30_34,7.515000
stp,1998,35_39,6.425000
stp,1998,40_44,5.148000
stp,1998,45_49,3.675000
stp,1998,50_54,2.612000
stp,1998,55_59,2.722000
stp,1998,60_64,2.958000
stp,1998,65,5.893000
stp,1998,total_0,135.838000
stp,1998,total_15,76.859000
stp,1999,00_04,22.379000
stp,1999,05_09,19.106000
stp,1999,10_14,17.978000
stp,1999,15_19,18.244000
stp,1999,20_24,13.975000
stp,1999,25_29,9.283000
stp,1999,30_34,7.564000
stp,1999,35_39,6.505000
stp,1999,40_44,5.326000
stp,1999,45_49,3.899000
stp,1999,50_54,2.696000
stp,1999,55_59,2.533000
stp,1999,60_64,2.989000
stp,1999,65,5.998000
stp,1999,total_0,138.475000
stp,1999,total_15,79.012000
stp,2000,00_04,22.644000
stp,2000,05_09,19.562000
stp,2000,10_14,17.833000
stp,2000,15_19,18.477000
stp,2000,20_24,14.783000
stp,2000,25_29,9.709000
stp,2000,30_34,7.609000
stp,2000,35_39,6.550000
stp,2000,40_44,5.472000
stp,2000,45_49,4.110000
stp,2000,50_54,2.807000
stp,2000,55_59,2.406000
stp,2000,60_64,2.943000
stp,2000,65,6.105000
stp,2000,total_0,141.010000
stp,2000,total_15,80.971000
stp,2001,00_04,22.903000
stp,2001,05_09,20.010000
stp,2001,10_14,17.828000
stp,2001,15_19,18.363000
stp,2001,20_24,15.462000
stp,2001,25_29,10.283000
stp,2001,30_34,7.690000
stp,2001,35_39,6.599000
stp,2001,40_44,5.610000
stp,2001,45_49,4.319000
stp,2001,50_54,2.955000
stp,2001,55_59,2.333000
stp,2001,60_64,2.824000
stp,2001,65,6.251000
stp,2001,total_0,143.430000
stp,2001,total_15,82.689000
stp,2002,00_04,23.048000
stp,2002,05_09,20.404000
stp,2002,10_14,18.044000
stp,2002,15_19,18.036000
stp,2002,20_24,16.101000
stp,2002,25_29,10.994000
stp,2002,30_34,7.760000
stp,2002,35_39,6.634000
stp,2002,40_44,5.722000
stp,2002,45_49,4.517000
stp,2002,50_54,3.136000
stp,2002,55_59,2.319000
stp,2002,60_64,2.643000
stp,2002,65,6.403000
stp,2002,total_0,145.761000
stp,2002,total_15,84.265000
stp,2003,00_04,23.103000
stp,2003,05_09,20.707000
stp,2003,10_14,18.439000
stp,2003,15_19,17.628000
stp,2003,20_24,16.659000
stp,2003,25_29,11.785000
stp,2003,30_34,7.873000
stp,2003,35_39,6.660000
stp,2003,40_44,5.808000
stp,2003,45_49,4.700000
stp,2003,50_54,3.342000
stp,2003,55_59,2.354000
stp,2003,60_64,2.439000
stp,2003,65,6.541000
stp,2003,total_0,148.038000
stp,2003,total_15,85.789000
stp,2004,00_04,23.100000
stp,2004,05_09,20.913000
stp,2004,10_14,18.900000
stp,2004,15_19,17.338000
stp,2004,20_24,17.065000
stp,2004,25_29,12.580000
stp,2004,30_34,8.103000
stp,2004,35_39,6.686000
stp,2004,40_44,5.872000
stp,2004,45_49,4.864000
stp,2004,50_54,3.554000
stp,2004,55_59,2.430000
stp,2004,60_64,2.266000
stp,2004,65,6.640000
stp,2004,total_0,150.311000
stp,2004,total_15,87.398000
stp,2005,00_04,23.124000
stp,2005,05_09,21.026000
stp,2005,10_14,19.314000
stp,2005,15_19,17.288000
stp,2005,20_24,17.279000
stp,2005,25_29,13.330000
stp,2005,30_34,8.491000
stp,2005,35_39,6.716000
stp,2005,40_44,5.913000
stp,2005,45_49,5.008000
stp,2005,50_54,3.760000
stp,2005,55_59,2.538000
stp,2005,60_64,2.154000
stp,2005,65,6.681000
stp,2005,total_0,152.622000
stp,2005,total_15,89.158000
stp,2006,00_04,23.326000
stp,2006,05_09,21.299000
stp,2006,10_14,19.569000
stp,2006,15_19,17.257000
stp,2006,20_24,17.182000
stp,2006,25_29,14.026000
stp,2006,30_34,9.052000
stp,2006,35_39,6.781000
stp,2006,40_44,5.948000
stp,2006,45_49,5.131000
stp,2006,50_54,3.956000
stp,2006,55_59,2.674000
stp,2006,60_64,2.085000
stp,2006,65,6.684000
stp,2006,total_0,154.970000
stp,2006,total_15,90.776000
stp,2007,00_04,23.368000
stp,2007,05_09,21.599000
stp,2007,10_14,19.839000
stp,2007,15_19,17.468000
stp,2007,20_24,16.872000
stp,2007,25_29,14.683000
stp,2007,30_34,9.760000
stp,2007,35_39,6.849000
stp,2007,40_44,5.980000
stp,2007,45_49,5.238000
stp,2007,50_54,4.145000
stp,2007,55_59,2.848000
stp,2007,60_64,2.072000
stp,2007,65,6.640000
stp,2007,total_0,157.361000
stp,2007,total_15,92.555000
stp,2008,00_04,23.347000
stp,2008,05_09,21.904000
stp,2008,10_14,20.121000
stp,2008,15_19,17.862000
stp,2008,20_24,16.470000
stp,2008,25_29,15.246000
stp,2008,30_34,10.553000
stp,2008,35_39,6.967000
stp,2008,40_44,6.009000
stp,2008,45_49,5.327000
stp,2008,50_54,4.327000
stp,2008,55_59,3.046000
stp,2008,60_64,2.106000
stp,2008,65,6.567000
stp,2008,total_0,159.852000
stp,2008,total_15,94.480000
stp,2009,00_04,23.364000
stp,2009,05_09,22.187000
stp,2009,10_14,20.433000
stp,2009,15_19,18.321000
stp,2009,20_24,16.174000
stp,2009,25_29,15.635000
stp,2009,30_34,11.350000
stp,2009,35_39,7.202000
stp,2009,40_44,6.043000
stp,2009,45_49,5.396000
stp,2009,50_54,4.493000
stp,2009,55_59,3.254000
stp,2009,60_64,2.179000
stp,2009,65,6.484000
stp,2009,total_0,162.515000
stp,2009,total_15,96.531000
stp,2010,00_04,23.490000
stp,2010,05_09,22.413000
stp,2010,10_14,20.782000
stp,2010,15_19,18.772000
stp,2010,20_24,16.112000
stp,2010,25_29,15.820000
stp,2010,30_34,12.089000
stp,2010,35_39,7.597000
stp,2010,40_44,6.084000
stp,2010,45_49,5.448000
stp,2010,50_54,4.642000
stp,2010,55_59,3.457000
stp,2010,60_64,2.287000
stp,2010,65,6.404000
stp,2010,total_0,165.397000
stp,2010,total_15,98.712000
stp,2011,00_04,23.526000
stp,2011,05_09,22.593000
stp,2011,10_14,21.061000
stp,2011,15_19,19.128000
stp,2011,20_24,16.284000
stp,2011,25_29,15.909000
stp,2011,30_34,12.887000
stp,2011,35_39,8.220000
stp,2011,40_44,6.190000
stp,2011,45_49,5.508000
stp,2011,50_54,4.776000
stp,2011,55_59,3.653000
stp,2011,60_64,2.419000
stp,2011,65,6.372000
stp,2011,total_0,168.526000
stp,2011,total_15,101.346000
stp,2012,00_04,23.689000
stp,2012,05_09,22.723000
stp,2012,10_14,21.365000
stp,2012,15_19,19.456000
stp,2012,20_24,16.660000
stp,2012,25_29,15.777000
stp,2012,30_34,13.659000
stp,2012,35_39,8.997000
stp,2012,40_44,6.306000
stp,2012,45_49,5.569000
stp,2012,50_54,4.899000
stp,2012,55_59,3.847000
stp,2012,60_64,2.589000
stp,2012,65,6.342000
stp,2012,total_0,171.878000
stp,2012,total_15,104.101000
stp,2013,00_04,23.933000
stp,2013,05_09,22.795000
stp,2013,10_14,21.682000
stp,2013,15_19,19.775000
stp,2013,20_24,17.173000
stp,2013,25_29,15.537000
stp,2013,30_34,14.346000
stp,2013,35_39,9.871000
stp,2013,40_44,6.482000
stp,2013,45_49,5.636000
stp,2013,50_54,5.009000
stp,2013,55_59,4.035000
stp,2013,60_64,2.783000
stp,2013,65,6.326000
stp,2013,total_0,175.383000
stp,2013,total_15,106.973000
stp,2014,00_04,24.178000
stp,2014,05_09,22.823000
stp,2014,10_14,21.981000
stp,2014,15_19,20.111000
stp,2014,20_24,17.706000
stp,2014,25_29,15.380000
stp,2014,30_34,14.866000
stp,2014,35_39,10.759000
stp,2014,40_44,6.786000
stp,2014,45_49,5.714000
stp,2014,50_54,5.105000
stp,2014,55_59,4.213000
stp,2014,60_64,2.987000
stp,2014,65,6.332000
stp,2014,total_0,178.941000
stp,2014,total_15,109.959000
stp,2015,00_04,24.373000
stp,2015,05_09,22.855000
stp,2015,10_14,22.215000
stp,2015,15_19,20.475000
stp,2015,20_24,18.185000
stp,2015,25_29,15.417000
stp,2015,30_34,15.177000
stp,2015,35_39,11.598000
stp,2015,40_44,7.254000
stp,2015,45_49,5.809000
stp,2015,50_54,5.186000
stp,2015,55_59,4.374000
stp,2015,60_64,3.191000
stp,2015,65,6.371000
stp,2015,total_0,182.480000
stp,2015,total_15,113.037000
stp,2016,00_04,24.675000
stp,2016,05_09,22.977000
stp,2016,10_14,22.333000
stp,2016,15_19,20.761000
stp,2016,20_24,18.569000
stp,2016,25_29,15.617000
stp,2016,30_34,15.280000
stp,2016,35_39,12.389000
stp,2016,40_44,7.870000
stp,2016,45_49,5.912000
stp,2016,50_54,5.247000
stp,2016,55_59,4.505000
stp,2016,60_64,3.373000
stp,2016,65,6.467000
stp,2016,total_0,185.975000
stp,2016,total_15,115.990000
stp,2017,00_04,24.800000
stp,2017,05_09,23.162000
stp,2017,10_14,22.420000
stp,2017,15_19,21.075000
stp,2017,20_24,18.912000
stp,2017,25_29,16.009000
stp,2017,30_34,15.160000
stp,2017,35_39,13.156000
stp,2017,40_44,8.635000
stp,2017,45_49,6.030000
stp,2017,50_54,5.309000
stp,2017,55_59,4.625000
stp,2017,60_64,3.555000
stp,2017,65,6.593000
stp,2017,total_0,189.441000
stp,2017,total_15,119.059000
stp,2018,00_04,24.804000
stp,2018,05_09,23.392000
stp,2018,10_14,22.486000
stp,2018,15_19,21.392000
stp,2018,20_24,19.230000
stp,2018,25_29,16.520000
stp,2018,30_34,14.932000
stp,2018,35_39,13.837000
stp,2018,40_44,9.497000
stp,2018,45_49,6.203000
stp,2018,50_54,5.377000
stp,2018,55_59,4.731000
stp,2018,60_64,3.735000
stp,2018,65,6.747000
stp,2018,total_0,192.883000
stp,2018,total_15,122.201000
stp,2019,00_04,24.783000
stp,2019,05_09,23.620000
stp,2019,10_14,22.561000
stp,2019,15_19,21.679000
stp,2019,20_24,19.548000
stp,2019,25_29,17.032000
stp,2019,30_34,14.775000
stp,2019,35_39,14.350000
stp,2019,40_44,10.368000
stp,2019,45_49,6.500000
stp,2019,50_54,5.453000
stp,2019,55_59,4.824000
stp,2019,60_64,3.905000
stp,2019,65,6.922000
stp,2019,total_0,196.320000
stp,2019,total_15,125.356000
stp,2020,00_04,24.805000
stp,2020,05_09,23.786000
stp,2020,10_14,22.676000
stp,2020,15_19,21.912000
stp,2020,20_24,19.885000
stp,2020,25_29,17.478000
stp,2020,30_34,14.799000
stp,2020,35_39,14.650000
stp,2020,40_44,11.188000
stp,2020,45_49,6.959000
stp,2020,50_54,5.543000
stp,2020,55_59,4.904000
stp,2020,60_64,4.059000
stp,2020,65,7.121000
stp,2020,total_0,199.765000
stp,2020,total_15,128.498000
sau,1980,00_04,1823.552000
sau,1980,05_09,1453.833000
sau,1980,10_14,1107.854000
sau,1980,15_19,918.242000
sau,1980,20_24,825.101000
sau,1980,25_29,794.955000
sau,1980,30_34,694.917000
sau,1980,35_39,533.116000
sau,1980,40_44,417.554000
sau,1980,45_49,330.613000
sau,1980,50_54,260.253000
sau,1980,55_59,203.012000
sau,1980,60_64,153.108000
sau,1980,65,285.365000
sau,1980,total_0,9801.475000
sau,1980,total_15,5416.236000
sau,1981,00_04,1907.590000
sau,1981,05_09,1540.843000
sau,1981,10_14,1183.612000
sau,1981,15_19,989.628000
sau,1981,20_24,906.265000
sau,1981,25_29,869.352000
sau,1981,30_34,763.289000
sau,1981,35_39,579.636000
sau,1981,40_44,435.976000
sau,1981,45_49,338.800000
sau,1981,50_54,264.997000
sau,1981,55_59,207.762000
sau,1981,60_64,158.132000
sau,1981,65,294.970000
sau,1981,total_0,10440.850000
sau,1981,total_15,5808.807000
sau,1982,00_04,2012.238000
sau,1982,05_09,1624.531000
sau,1982,10_14,1265.024000
sau,1982,15_19,1052.213000
sau,1982,20_24,984.946000
sau,1982,25_29,947.849000
sau,1982,30_34,840.297000
sau,1982,35_39,639.185000
sau,1982,40_44,460.669000
sau,1982,45_49,348.922000
sau,1982,50_54,270.407000
sau,1982,55_59,211.941000
sau,1982,60_64,163.295000
sau,1982,65,305.053000
sau,1982,total_0,11126.570000
sau,1982,total_15,6224.777000
sau,1983,00_04,2123.234000
sau,1983,05_09,1703.192000
sau,1983,10_14,1352.142000
sau,1983,15_19,1107.172000
sau,1983,20_24,1056.391000
sau,1983,25_29,1029.161000
sau,1983,30_34,924.391000
sau,1983,35_39,710.471000
sau,1983,40_44,493.500000
sau,1983,45_49,361.492000
sau,1983,50_54,276.618000
sau,1983,55_59,215.428000
sau,1983,60_64,168.185000
sau,1983,65,315.385000
sau,1983,total_0,11836.760000
sau,1983,total_15,6658.194000
sau,1984,00_04,2225.893000
sau,1984,05_09,1777.466000
sau,1984,10_14,1438.505000
sau,1984,15_19,1157.966000
sau,1984,20_24,1116.636000
sau,1984,25_29,1109.852000
sau,1984,30_34,1012.580000
sau,1984,35_39,790.217000
sau,1984,40_44,536.264000
sau,1984,45_49,377.444000
sau,1984,50_54,283.388000
sau,1984,55_59,218.224000
sau,1984,60_64,172.242000
sau,1984,65,325.421000
sau,1984,total_0,12542.100000
sau,1984,total_15,7100.234000
sau,1985,00_04,2316.344000
sau,1985,05_09,1849.915000
sau,1985,10_14,1515.539000
sau,1985,15_19,1207.866000
sau,1985,20_24,1163.276000
sau,1985,25_29,1183.872000
sau,1985,30_34,1100.957000
sau,1985,35_39,875.009000
sau,1985,40_44,589.601000
sau,1985,45_49,397.901000
sau,1985,50_54,290.447000
sau,1985,55_59,220.398000
sau,1985,60_64,174.933000
sau,1985,65,334.421000
sau,1985,total_0,13220.480000
sau,1985,total_15,7538.681000
sau,1986,00_04,2449.737000
sau,1986,05_09,1932.207000
sau,1986,10_14,1548.400000
sau,1986,15_19,1307.756000
sau,1986,20_24,1258.179000
sau,1986,25_29,1237.923000
sau,1986,30_34,1128.516000
sau,1986,35_39,885.582000
sau,1986,40_44,627.303000
sau,1986,45_49,416.267000
sau,1986,50_54,305.682000
sau,1986,55_59,230.087000
sau,1986,60_64,178.152000
sau,1986,65,356.422000
sau,1986,total_0,13862.210000
sau,1986,total_15,7931.869000
sau,1987,00_04,2548.348000
sau,1987,05_09,2036.679000
sau,1987,10_14,1575.229000
sau,1987,15_19,1372.489000
sau,1987,20_24,1353.268000
sau,1987,25_29,1310.235000
sau,1987,30_34,1166.132000
sau,1987,35_39,899.960000
sau,1987,40_44,650.112000
sau,1987,45_49,440.678000
sau,1987,50_54,315.194000
sau,1987,55_59,242.618000
sau,1987,60_64,181.724000
sau,1987,65,376.632000
sau,1987,total_0,14469.300000
sau,1987,total_15,8309.042000
sau,1988,00_04,2623.327000
sau,1988,05_09,2159.209000
sau,1988,10_14,1613.717000
sau,1988,15_19,1390.137000
sau,1988,20_24,1439.843000
sau,1988,25_29,1399.174000
sau,1988,30_34,1213.743000
sau,1988,35_39,926.102000
sau,1988,40_44,651.904000
sau,1988,45_49,472.673000
sau,1988,50_54,317.933000
sau,1988,55_59,257.189000
sau,1988,60_64,185.989000
sau,1988,65,394.769000
sau,1988,total_0,15045.710000
sau,1988,total_15,8649.456000
sau,1989,00_04,2681.358000
sau,1989,05_09,2291.309000
sau,1989,10_14,1673.750000
sau,1989,15_19,1370.670000
sau,1989,20_24,1507.381000
sau,1989,25_29,1498.417000
sau,1989,30_34,1274.807000
sau,1989,35_39,965.213000
sau,1989,40_44,640.102000
sau,1989,45_49,505.018000
sau,1989,50_54,318.596000
sau,1989,55_59,270.860000
sau,1989,60_64,191.823000
sau,1989,65,411.010000
sau,1989,total_0,15600.310000
sau,1989,total_15,8953.897000
sau,1990,00_04,2713.162000
sau,1990,05_09,2422.277000
sau,1990,10_14,1758.575000
sau,1990,15_19,1341.501000
sau,1990,20_24,1544.752000
sau,1990,25_29,1599.617000
sau,1990,30_34,1354.941000
sau,1990,35_39,1015.716000
sau,1990,40_44,631.112000
sau,1990,45_49,526.315000
sau,1990,50_54,324.308000
sau,1990,55_59,280.320000
sau,1990,60_64,200.193000
sau,1990,65,426.264000
sau,1990,total_0,16139.050000
sau,1990,total_15,9245.039000
sau,1991,00_04,2681.567000
sau,1991,05_09,2539.804000
sau,1991,10_14,1891.137000
sau,1991,15_19,1357.765000
sau,1991,20_24,1522.065000
sau,1991,25_29,1655.777000
sau,1991,30_34,1439.318000
sau,1991,35_39,1090.542000
sau,1991,40_44,667.661000
sau,1991,45_49,541.896000
sau,1991,50_54,348.538000
sau,1991,55_59,285.155000
sau,1991,60_64,212.084000
sau,1991,65,436.455000
sau,1991,total_0,16669.760000
sau,1991,total_15,9557.256000
sau,1992,00_04,2669.458000
sau,1992,05_09,2608.577000
sau,1992,10_14,2042.833000
sau,1992,15_19,1405.256000
sau,1992,20_24,1464.251000
sau,1992,25_29,1697.945000
sau,1992,30_34,1530.440000
sau,1992,35_39,1165.881000
sau,1992,40_44,724.950000
sau,1992,45_49,537.797000
sau,1992,50_54,386.247000
sau,1992,55_59,282.281000
sau,1992,60_64,227.056000
sau,1992,65,446.103000
sau,1992,total_0,17189.070000
sau,1992,total_15,9868.207000
sau,1993,00_04,2659.336000
sau,1993,05_09,2622.287000
sau,1993,10_14,2207.572000
sau,1993,15_19,1486.822000
sau,1993,20_24,1384.070000
sau,1993,25_29,1722.059000
sau,1993,30_34,1624.500000
sau,1993,35_39,1244.023000
sau,1993,40_44,801.192000
sau,1993,45_49,521.512000
sau,1993,50_54,431.540000
sau,1993,55_59,275.823000
sau,1993,60_64,243.325000
sau,1993,65,455.659000
sau,1993,total_0,17679.720000
sau,1993,total_15,10190.530000
sau,1994,00_04,2641.681000
sau,1994,05_09,2590.741000
sau,1994,10_14,2360.628000
sau,1994,15_19,1594.040000
sau,1994,20_24,1308.655000
sau,1994,25_29,1719.355000
sau,1994,30_34,1710.835000
sau,1994,35_39,1328.288000
sau,1994,40_44,886.125000
sau,1994,45_49,510.665000
sau,1994,50_54,469.895000
sau,1994,55_59,274.207000
sau,1994,60_64,256.557000
sau,1994,65,466.297000
sau,1994,total_0,18117.970000
sau,1994,total_15,10524.920000
sau,1995,00_04,2625.317000
sau,1995,05_09,2536.061000
sau,1995,10_14,2470.182000
sau,1995,15_19,1716.080000
sau,1995,20_24,1261.897000
sau,1995,25_29,1681.376000
sau,1995,30_34,1777.769000
sau,1995,35_39,1419.051000
sau,1995,40_44,970.297000
sau,1995,45_49,519.922000
sau,1995,50_54,489.152000
sau,1995,55_59,283.536000
sau,1995,60_64,263.111000
sau,1995,65,478.094000
sau,1995,total_0,18491.840000
sau,1995,total_15,10860.280000
sau,1996,00_04,2678.607000
sau,1996,05_09,2501.920000
sau,1996,10_14,2432.584000
sau,1996,15_19,1854.427000
sau,1996,20_24,1418.601000
sau,1996,25_29,1635.388000
sau,1996,30_34,1720.141000
sau,1996,35_39,1428.678000
sau,1996,40_44,1004.825000
sau,1996,45_49,559.188000
sau,1996,50_54,475.538000
sau,1996,55_59,297.974000
sau,1996,60_64,273.510000
sau,1996,65,505.086000
sau,1996,total_0,18786.470000
sau,1996,total_15,11173.360000
sau,1997,00_04,2711.377000
sau,1997,05_09,2490.338000
sau,1997,10_14,2368.275000
sau,1997,15_19,1942.114000
sau,1997,20_24,1574.649000
sau,1997,25_29,1635.352000
sau,1997,30_34,1669.263000
sau,1997,35_39,1420.205000
sau,1997,40_44,1024.597000
sau,1997,45_49,605.918000
sau,1997,50_54,452.036000
sau,1997,55_59,318.671000
sau,1997,60_64,268.656000
sau,1997,65,539.188000
sau,1997,total_0,19020.640000
sau,1997,total_15,11450.650000
sau,1998,00_04,2737.796000
sau,1998,05_09,2501.994000
sau,1998,10_14,2315.932000
sau,1998,15_19,1979.364000
sau,1998,20_24,1692.226000
sau,1998,25_29,1702.679000
sau,1998,30_34,1641.548000
sau,1998,35_39,1393.693000
sau,1998,40_44,1038.493000
sau,1998,45_49,646.542000
sau,1998,50_54,434.571000
sau,1998,55_59,339.031000
sau,1998,60_64,251.434000
sau,1998,65,581.346000
sau,1998,total_0,19256.650000
sau,1998,total_15,11700.930000
sau,1999,00_04,2767.657000
sau,1999,05_09,2540.362000
sau,1999,10_14,2304.178000
sau,1999,15_19,1977.018000
sau,1999,20_24,1762.974000
sau,1999,25_29,1836.013000
sau,1999,30_34,1654.924000
sau,1999,35_39,1361.803000
sau,1999,40_44,1051.427000
sau,1999,45_49,674.643000
sau,1999,50_54,435.860000
sau,1999,55_59,351.137000
sau,1999,60_64,232.835000
sau,1999,65,628.092000
sau,1999,total_0,19578.920000
sau,1999,total_15,11966.730000
sau,2000,00_04,2801.359000
sau,2000,05_09,2604.194000
sau,2000,10_14,2340.689000
sau,2000,15_19,1959.147000
sau,2000,20_24,1800.225000
sau,2000,25_29,2004.540000
sau,2000,30_34,1726.941000
sau,2000,35_39,1345.371000
sau,2000,40_44,1061.404000
sau,2000,45_49,694.290000
sau,2000,50_54,454.786000
sau,2000,55_59,354.671000
sau,2000,60_64,221.843000
sau,2000,65,675.816000
sau,2000,total_0,20045.280000
sau,2000,total_15,12299.030000
sau,2001,00_04,2787.142000
sau,2001,05_09,2623.691000
sau,2001,10_14,2382.450000
sau,2001,15_19,2018.143000
sau,2001,20_24,1881.191000
sau,2001,25_29,2024.747000
sau,2001,30_34,1821.374000
sau,2001,35_39,1463.605000
sau,2001,40_44,1119.379000
sau,2001,45_49,782.828000
sau,2001,50_54,488.341000
sau,2001,55_59,373.861000
sau,2001,60_64,237.253000
sau,2001,65,677.571000
sau,2001,total_0,20681.580000
sau,2001,total_15,12888.290000
