country,year,age_group,mflf
dza,2000,total_15,8802.253000
dza,2001,15_19,1068.583000
dza,2001,20_24,1485.144000
dza,2001,25_29,1576.003000
dza,2001,30_34,1335.131000
dza,2001,35_39,1088.265000
dza,2001,40_44,863.302200
dza,2001,45_49,692.825700
dza,2001,50_54,459.388200
dza,2001,55_59,288.887200
dza,2001,60_64,129.726500
dza,2001,65,71.277130
dza,2001,total_15,9058.534000
dza,2002,15_19,1054.582000
dza,2002,20_24,1485.276000
dza,2002,25_29,1623.833000
dza,2002,30_34,1376.841000
dza,2002,35_39,1132.484000
dza,2002,40_44,911.084000
dza,2002,45_49,713.667800
dza,2002,50_54,501.427100
dza,2002,55_59,296.922000
dza,2002,60_64,126.039300
dza,2002,65,72.146390
dza,2002,total_15,9294.304000
dza,2003,15_19,1034.151000
dza,2003,20_24,1477.894000
dza,2003,25_29,1672.363000
dza,2003,30_34,1418.402000
dza,2003,35_39,1173.909000
dza,2003,40_44,962.758300
dza,2003,45_49,730.178700
dza,2003,50_54,546.148500
dza,2003,55_59,306.819000
dza,2003,60_64,122.688400
dza,2003,65,72.724250
dza,2003,total_15,9518.035000
dza,2004,15_19,1012.298000
dza,2004,20_24,1460.190000
dza,2004,25_29,1725.240000
dza,2004,30_34,1463.500000
dza,2004,35_39,1216.292000
dza,2004,40_44,1014.004000
dza,2004,45_49,751.286300
dza,2004,50_54,587.521800
dza,2004,55_59,323.013400
dza,2004,60_64,120.535900
dza,2004,65,73.096520
dza,2004,total_15,9746.979000
dza,2005,15_19,991.400300
dza,2005,20_24,1430.695000
dza,2005,25_29,1783.571000
dza,2005,30_34,1513.874000
dza,2005,35_39,1261.752000
dza,2005,40_44,1061.879000
dza,2005,45_49,782.048500
dza,2005,50_54,621.943500
dza,2005,55_59,345.183200
dza,2005,60_64,120.048000
dza,2005,65,73.308330
dza,2005,total_15,9985.702000
dza,2006,15_19,967.242700
dza,2006,20_24,1386.791000
dza,2006,25_29,1842.035000
dza,2006,30_34,1564.453000
dza,2006,35_39,1306.068000
dza,2006,40_44,1103.743000
dza,2006,45_49,817.946400
dza,2006,50_54,646.594500
dza,2006,55_59,373.574600
dza,2006,60_64,120.004100
dza,2006,65,73.263420
dza,2006,total_15,10201.720000
dza,2007,15_19,945.471300
dza,2007,20_24,1333.816000
dza,2007,25_29,1907.215000
dza,2007,30_34,1620.495000
dza,2007,35_39,1354.145000
dza,2007,40_44,1144.183000
dza,2007,45_49,863.521700
dza,2007,50_54,664.794400
dza,2007,55_59,407.965400
dza,2007,60_64,121.328200
dza,2007,65,73.162320
dza,2007,total_15,10436.100000
dza,2008,15_19,922.904500
dza,2008,20_24,1273.845000
dza,2008,25_29,1972.452000
dza,2008,30_34,1681.407000
dza,2008,35_39,1406.039000
dza,2008,40_44,1183.180000
dza,2008,45_49,914.862900
dza,2008,50_54,680.538900
dza,2008,55_59,445.920000
dza,2008,60_64,124.259500
dza,2008,65,73.044570
dza,2008,total_15,10678.450000
dza,2009,15_19,894.751700
dza,2009,20_24,1210.092000
dza,2009,25_29,2027.779000
dza,2009,30_34,1746.233000
dza,2009,35_39,1461.687000
dza,2009,40_44,1221.142000
dza,2009,45_49,965.435200
dza,2009,50_54,700.232800
dza,2009,55_59,481.119600
dza,2009,60_64,129.184400
dza,2009,65,72.935690
dza,2009,total_15,10910.590000
dza,2010,15_19,858.835100
dza,2010,20_24,1188.835000
dza,2010,25_29,2084.342000
dza,2010,30_34,1819.382000
dza,2010,35_39,1513.995000
dza,2010,40_44,1264.779000
dza,2010,45_49,1016.351000
dza,2010,50_54,733.621800
dza,2010,55_59,507.987100
dza,2010,60_64,140.852800
dza,2010,65,77.948140
dza,2010,total_15,11206.930000
dza,2011,15_19,824.455400
dza,2011,20_24,1178.734000
dza,2011,25_29,2114.688000
dza,2011,30_34,1887.450000
dza,2011,35_39,1567.279000
dza,2011,40_44,1306.172000
dza,2011,45_49,1061.373000
dza,2011,50_54,769.577400
dza,2011,55_59,530.559200
dza,2011,60_64,153.025900
dza,2011,65,80.227840
dza,2011,total_15,11473.540000
dza,2012,15_19,783.334700
dza,2012,20_24,1168.572000
dza,2012,25_29,2129.638000
dza,2012,30_34,1959.603000
dza,2012,35_39,1623.147000
dza,2012,40_44,1347.834000
dza,2012,45_49,1103.607000
dza,2012,50_54,813.426100
dza,2012,55_59,547.263000
dza,2012,60_64,167.961400
dza,2012,65,82.748180
dza,2012,total_15,11727.130000
dza,2013,15_19,740.804400
dza,2013,20_24,1155.159000
dza,2013,25_29,2132.187000
dza,2013,30_34,2030.165000
dza,2013,35_39,1681.917000
dza,2013,40_44,1390.428000
dza,2013,45_49,1143.672000
dza,2013,50_54,861.884200
dza,2013,55_59,561.697900
dza,2013,60_64,184.070000
dza,2013,65,85.513410
dza,2013,total_15,11967.500000
dza,2014,15_19,704.909800
dza,2014,20_24,1133.764000
dza,2014,25_29,2128.590000
dza,2014,30_34,2091.135000
dza,2014,35_39,1744.614000
dza,2014,40_44,1435.365000
dza,2014,45_49,1183.246000
dza,2014,50_54,909.769000
dza,2014,55_59,579.761000
dza,2014,60_64,199.030500
dza,2014,65,88.911130
dza,2014,total_15,12199.090000
dza,2015,15_19,680.397900
dza,2015,20_24,1102.307000
dza,2015,25_29,2122.638000
dza,2015,30_34,2137.313000
dza,2015,35_39,1811.340000
dza,2015,40_44,1483.567000
dza,2015,45_49,1223.435000
dza,2015,50_54,953.843100
dza,2015,55_59,604.899300
dza,2015,60_64,211.534000
dza,2015,65,93.139310
dza,2015,total_15,12424.410000
dza,2016,15_19,666.277000
dza,2016,20_24,1063.867000
dza,2016,25_29,2117.785000
dza,2016,30_34,2171.719000
dza,2016,35_39,1883.930000
dza,2016,40_44,1536.202000
dza,2016,45_49,1264.204000
dza,2016,50_54,994.033700
dza,2016,55_59,634.912400
dza,2016,60_64,221.009900
dza,2016,65,98.422740
dza,2016,total_15,12652.360000
dza,2017,15_19,662.152200
dza,2017,20_24,1015.405000
dza,2017,25_29,2111.566000
dza,2017,30_34,2189.150000
dza,2017,35_39,1959.820000
dza,2017,40_44,1590.585000
dza,2017,45_49,1304.740000
dza,2017,50_54,1031.141000
dza,2017,55_59,671.142600
dza,2017,60_64,228.085800
dza,2017,65,104.461500
dza,2017,total_15,12868.250000
dza,2018,15_19,665.518100
dza,2018,20_24,964.218100
dza,2018,25_29,2099.314000
dza,2018,30_34,2193.836000
dza,2018,35_39,2034.196000
dza,2018,40_44,1647.740000
dza,2018,45_49,1346.342000
dza,2018,50_54,1066.302000
dza,2018,55_59,711.118900
dza,2018,60_64,234.406200
dza,2018,65,111.075100
dza,2018,total_15,13074.070000
dza,2019,15_19,671.935300
dza,2019,20_24,921.195800
dza,2019,25_29,2072.772000
dza,2019,30_34,2192.874000
dza,2019,35_39,2099.607000
dza,2019,40_44,1709.184000
dza,2019,45_49,1390.801000
dza,2019,50_54,1101.391000
dza,2019,55_59,750.844000
dza,2019,60_64,242.485500
dza,2019,65,117.956100
dza,2019,total_15,13271.050000
dza,2020,15_19,678.397200
dza,2020,20_24,892.973900
dza,2020,25_29,2027.695000
dza,2020,30_34,2190.327000
dza,2020,35_39,2151.109000
dza,2020,40_44,1775.257000
dza,2020,45_49,1439.158000
dza,2020,50_54,1137.531000
dza,2020,55_59,787.885900
dza,2020,60_64,253.743400
dza,2020,65,124.946200
dza,2020,total_15,13459.020000
ago,1990,15_19,435.262800
ago,1990,20_24,608.584200
ago,1990,25_29,614.208400
ago,1990,30_34,524.660200
ago,1990,35_39,430.977800
ago,1990,40_44,328.497300
ago,1990,45_49,276.034700
ago,1990,50_54,220.083500
ago,1990,55_59,167.070000
ago,1990,60_64,110.429800
ago,1990,65,128.133800
ago,1990,total_15,3843.942000
ago,1991,15_19,449.383900
ago,1991,20_24,624.224100
ago,1991,25_29,631.559200
ago,1991,30_34,541.548500
ago,1991,35_39,446.387100
ago,1991,40_44,340.758000
ago,1991,45_49,280.534900
ago,1991,50_54,224.616200
ago,1991,55_59,170.176600
ago,1991,60_64,112.508100
ago,1991,65,131.983800
ago,1991,total_15,3953.680000
ago,1992,15_19,468.203300
ago,1992,20_24,644.402500
ago,1992,25_29,652.750600
ago,1992,30_34,562.811800
ago,1992,35_39,463.658800
ago,1992,40_44,358.038900
ago,1992,45_49,286.365400
ago,1992,50_54,231.142100
ago,1992,55_59,174.588400
ago,1992,60_64,115.523200
ago,1992,65,136.381200
ago,1992,total_15,4093.866000
ago,1993,15_19,493.176500
ago,1993,20_24,671.778600
ago,1993,25_29,679.898900
ago,1993,30_34,589.830600
ago,1993,35_39,484.864100
ago,1993,40_44,380.508900
ago,1993,45_49,295.361400
ago,1993,50_54,240.093600
ago,1993,55_59,180.891000
ago,1993,60_64,119.864100
ago,1993,65,141.863200
ago,1993,total_15,4278.131000
ago,1994,15_19,512.829300
ago,1994,20_24,693.413700
ago,1994,25_29,700.049400
ago,1994,30_34,610.505700
ago,1994,35_39,501.377500
ago,1994,40_44,398.875200
ago,1994,45_49,303.018100
ago,1994,50_54,246.204500
ago,1994,55_59,185.475000
ago,1994,60_64,123.010200
ago,1994,65,145.384100
ago,1994,total_15,4420.143000
ago,1995,15_19,530.857600
ago,1995,20_24,715.320700
ago,1995,25_29,718.672700
ago,1995,30_34,628.908400
ago,1995,35_39,517.491900
ago,1995,40_44,414.927200
ago,1995,45_49,312.544600
ago,1995,50_54,251.180900
ago,1995,55_59,189.818700
ago,1995,60_64,125.964400
ago,1995,65,148.218800
ago,1995,total_15,4553.906000
ago,1996,15_19,545.246300
ago,1996,20_24,734.056400
ago,1996,25_29,732.487200
ago,1996,30_34,642.363300
ago,1996,35_39,530.684700
ago,1996,40_44,427.186500
ago,1996,45_49,322.328600
ago,1996,50_54,253.827200
ago,1996,55_59,192.699900
ago,1996,60_64,127.678400
ago,1996,65,152.086400
ago,1996,total_15,4660.645000
ago,1997,15_19,560.312500
ago,1997,20_24,755.487200
ago,1997,25_29,746.965400
ago,1997,30_34,655.731300
ago,1997,35_39,544.766400
ago,1997,40_44,438.488700
ago,1997,45_49,334.780400
ago,1997,50_54,256.177600
ago,1997,55_59,196.155600
ago,1997,60_64,129.607300
ago,1997,65,155.609900
ago,1997,total_15,4774.082000
ago,1998,15_19,576.304700
ago,1998,20_24,779.351300
ago,1998,25_29,763.178200
ago,1998,30_34,669.540400
ago,1998,35_39,559.641000
ago,1998,40_44,449.588500
ago,1998,45_49,348.954200
ago,1998,50_54,259.235500
ago,1998,55_59,200.024900
ago,1998,60_64,131.849400
ago,1998,65,158.890500
ago,1998,total_15,4896.559000
ago,1999,15_19,594.582800
ago,1999,20_24,806.495700
ago,1999,25_29,783.797700
ago,1999,30_34,685.565700
ago,1999,35_39,575.962600
ago,1999,40_44,462.395600
ago,1999,45_49,364.033100
ago,1999,50_54,264.862600
ago,1999,55_59,204.367300
ago,1999,60_64,134.758800
ago,1999,65,162.322200
ago,1999,total_15,5039.144000
ago,2000,15_19,614.666600
ago,2000,20_24,835.958400
ago,2000,25_29,809.009400
ago,2000,30_34,703.671000
ago,2000,35_39,593.060300
ago,2000,40_44,477.138900
ago,2000,45_49,378.857300
ago,2000,50_54,273.560400
ago,2000,55_59,208.884000
ago,2000,60_64,138.259800
ago,2000,65,165.813800
ago,2000,total_15,5198.880000
ago,2001,15_19,634.132200
ago,2001,20_24,864.117800
ago,2001,25_29,835.372400
ago,2001,30_34,721.042100
ago,2001,35_39,608.812400
ago,2001,40_44,491.941600
ago,2001,45_49,392.216400
ago,2001,50_54,283.899800
ago,2001,55_59,212.472600
ago,2001,60_64,141.422500
ago,2001,65,171.424700
ago,2001,total_15,5356.855000
ago,2002,15_19,653.013100
ago,2002,20_24,891.095500
ago,2002,25_29,863.123500
ago,2002,30_34,737.679500
ago,2002,35_39,623.189300
ago,2002,40_44,506.478800
ago,2002,45_49,403.843700
ago,2002,50_54,296.022400
ago,2002,55_59,215.394100
ago,2002,60_64,144.731200
ago,2002,65,176.406700
ago,2002,total_15,5510.978000
ago,2003,15_19,676.813600
ago,2003,20_24,924.109100
ago,2003,25_29,898.129300
ago,2003,30_34,759.882000
ago,2003,35_39,641.202300
ago,2003,40_44,524.365800
ago,2003,45_49,417.509600
ago,2003,50_54,311.305900
ago,2003,55_59,220.118600
ago,2003,60_64,149.192300
ago,2003,65,182.329100
ago,2003,total_15,5704.958000
ago,2004,15_19,699.206800
ago,2004,20_24,955.843700
ago,2004,25_29,932.359100
ago,2004,30_34,782.709000
ago,2004,35_39,658.046400
ago,2004,40_44,540.798000
ago,2004,45_49,430.537600
ago,2004,50_54,325.805700
ago,2004,55_59,225.932300
ago,2004,60_64,153.255300
ago,2004,65,187.697800
ago,2004,total_15,5892.192000
ago,2005,15_19,718.714000
ago,2005,20_24,984.969000
ago,2005,25_29,963.637800
ago,2005,30_34,805.552400
ago,2005,35_39,673.011700
ago,2005,40_44,554.623100
ago,2005,45_49,442.657300
ago,2005,50_54,338.081700
ago,2005,55_59,233.045500
ago,2005,60_64,156.553600
ago,2005,65,192.270200
ago,2005,total_15,6063.116000
ago,2006,15_19,735.253800
ago,2006,20_24,1010.555000
ago,2006,25_29,991.250000
ago,2006,30_34,827.988800
ago,2006,35_39,686.219200
ago,2006,40_44,566.230300
ago,2006,45_49,453.642000
ago,2006,50_54,347.841400
ago,2006,55_59,240.457400
ago,2006,60_64,158.296800
ago,2006,65,197.484000
ago,2006,total_15,6215.219000
ago,2007,15_19,752.446500
ago,2007,20_24,1037.563000
ago,2007,25_29,1019.586000
ago,2007,30_34,853.515000
ago,2007,35_39,700.238400
ago,2007,40_44,577.865600
ago,2007,45_49,465.469200
ago,2007,50_54,357.002400
ago,2007,55_59,249.941500
ago,2007,60_64,159.983100
ago,2007,65,202.602400
ago,2007,total_15,6376.213000
ago,2008,15_19,774.324800
ago,2008,20_24,1070.361000
ago,2008,25_29,1053.127000
ago,2008,30_34,885.037700
ago,2008,35_39,718.709000
ago,2008,40_44,592.208700
ago,2008,45_49,479.867800
ago,2008,50_54,367.587200
ago,2008,55_59,261.773700
ago,2008,60_64,162.921300
ago,2008,65,208.510300
ago,2008,total_15,6574.428000
ago,2009,15_19,804.861400
ago,2009,20_24,1113.081000
ago,2009,25_29,1096.407000
ago,2009,30_34,924.963300
ago,2009,35_39,745.356300
ago,2009,40_44,611.838100
ago,2009,45_49,498.291300
ago,2009,50_54,381.778100
ago,2009,55_59,275.918200
ago,2009,60_64,168.601300
ago,2009,65,215.974400
ago,2009,total_15,6837.070000
ago,2010,15_19,837.332800
ago,2010,20_24,1156.552000
ago,2010,25_29,1141.129000
ago,2010,30_34,965.469700
ago,2010,35_39,774.866500
ago,2010,40_44,632.055500
ago,2010,45_49,516.319500
ago,2010,50_54,396.792400
ago,2010,55_59,289.466100
ago,2010,60_64,176.047500
ago,2010,65,223.147500
ago,2010,total_15,7109.178000
ago,2011,15_19,867.738500
ago,2011,20_24,1195.679000
ago,2011,25_29,1182.699000
ago,2011,30_34,1003.149000
ago,2011,35_39,804.717700
ago,2011,40_44,651.043600
ago,2011,45_49,532.274500
ago,2011,50_54,410.556600
ago,2011,55_59,300.607400
ago,2011,60_64,183.428200
ago,2011,65,230.753500
ago,2011,total_15,7362.648000
ago,2012,15_19,898.107700
ago,2012,20_24,1233.156000
ago,2012,25_29,1223.411000
ago,2012,30_34,1039.473000
ago,2012,35_39,835.939800
ago,2012,40_44,669.465200
ago,2012,45_49,547.236300
ago,2012,50_54,424.372700
ago,2012,55_59,310.770700
ago,2012,60_64,192.096900
ago,2012,65,237.507900
ago,2012,total_15,7611.537000
ago,2013,15_19,932.934700
ago,2013,20_24,1275.412000
ago,2013,25_29,1268.457000
ago,2013,30_34,1079.177000
ago,2013,35_39,871.515300
ago,2013,40_44,690.923500
ago,2013,45_49,563.866100
ago,2013,50_54,439.859600
ago,2013,55_59,321.736300
ago,2013,60_64,202.332400
ago,2013,65,244.882200
ago,2013,total_15,7891.096000
ago,2014,15_19,971.225500
ago,2014,20_24,1322.224000
ago,2014,25_29,1316.165000
ago,2014,30_34,1121.529000
ago,2014,35_39,909.465300
ago,2014,40_44,715.575300
ago,2014,45_49,581.750800
ago,2014,50_54,456.031700
ago,2014,55_59,333.707000
ago,2014,60_64,213.019500
ago,2014,65,253.045500
ago,2014,total_15,8193.739000
ago,2015,15_19,1012.963000
ago,2015,20_24,1374.863000
ago,2015,25_29,1366.833000
ago,2015,30_34,1167.092000
ago,2015,35_39,949.392200
ago,2015,40_44,744.166700
ago,2015,45_49,601.268400
ago,2015,50_54,472.737400
ago,2015,55_59,347.083300
ago,2015,60_64,223.715400
ago,2015,65,262.362100
ago,2015,total_15,8522.475000
ago,2016,15_19,1054.190000
ago,2016,20_24,1427.605000
ago,2016,25_29,1415.713000
ago,2016,30_34,1211.875000
ago,2016,35_39,988.339000
ago,2016,40_44,774.315900
ago,2016,45_49,620.316400
ago,2016,50_54,487.979700
ago,2016,55_59,359.608500
ago,2016,60_64,232.589800
ago,2016,65,273.583300
ago,2016,total_15,8846.115000
ago,2017,15_19,1099.789000
ago,2017,20_24,1485.396000
ago,2017,25_29,1467.745000
ago,2017,30_34,1260.262000
ago,2017,35_39,1029.611000
ago,2017,40_44,808.696500
ago,2017,45_49,641.204100
ago,2017,50_54,504.243700
ago,2017,55_59,373.646200
ago,2017,60_64,241.713900
ago,2017,65,285.763900
ago,2017,total_15,9198.071000
ago,2018,15_19,1146.461000
ago,2018,20_24,1547.611000
ago,2018,25_29,1523.065000
ago,2018,30_34,1311.321000
ago,2018,35_39,1072.811000
ago,2018,40_44,846.173400
ago,2018,45_49,664.145300
ago,2018,50_54,521.365100
ago,2018,55_59,388.684400
ago,2018,60_64,251.257300
ago,2018,65,298.658900
ago,2018,total_15,9571.553000
ago,2019,15_19,1188.983000
ago,2019,20_24,1613.467000
ago,2019,25_29,1581.917000
ago,2019,30_34,1363.554000
ago,2019,35_39,1117.384000
ago,2019,40_44,884.970600
ago,2019,45_49,689.444000
ago,2019,50_54,539.115400
ago,2019,55_59,403.963900
ago,2019,60_64,261.438200
ago,2019,65,311.869700
ago,2019,total_15,9956.108000
ago,2020,15_19,1224.084000
ago,2020,20_24,1682.309000
ago,2020,25_29,1644.565000
ago,2020,30_34,1416.190000
ago,2020,35_39,1163.051000
ago,2020,40_44,924.035400
ago,2020,45_49,717.295800
ago,2020,50_54,557.453200
ago,2020,55_59,419.059800
ago,2020,60_64,272.349500
ago,2020,65,325.218800
ago,2020,total_15,10345.610000
arg,1990,15_19,1219.984000
arg,1990,20_24,1731.173000
arg,1990,25_29,1748.808000
arg,1990,30_34,1640.839000
arg,1990,35_39,1539.497000
arg,1990,40_44,1389.928000
arg,1990,45_49,1206.320000
arg,1990,50_54,1013.117000
arg,1990,55_59,811.629800
arg,1990,60_64,523.640600
arg,1990,65,478.696700
arg,1990,total_15,13303.630000
arg,1991,15_19,1216.335000
arg,1991,20_24,1742.135000
arg,1991,25_29,1755.123000
arg,1991,30_34,1650.459000
arg,1991,35_39,1558.653000
arg,1991,40_44,1418.030000
arg,1991,45_49,1224.589000
arg,1991,50_54,1018.334000
arg,1991,55_59,810.221600
arg,1991,60_64,530.260000
arg,1991,65,490.878400
arg,1991,total_15,13415.020000
arg,1992,15_19,1218.982000
arg,1992,20_24,1758.291000
arg,1992,25_29,1761.199000
arg,1992,30_34,1665.222000
arg,1992,35_39,1576.400000
arg,1992,40_44,1449.636000
arg,1992,45_49,1247.252000
arg,1992,50_54,1028.791000
arg,1992,55_59,811.083400
arg,1992,60_64,536.228600
arg,1992,65,503.765600
arg,1992,total_15,13556.850000
arg,1993,15_19,1239.415000
arg,1993,20_24,1794.428000
arg,1993,25_29,1777.451000
arg,1993,30_34,1688.720000
arg,1993,35_39,1596.291000
arg,1993,40_44,1484.304000
arg,1993,45_49,1277.911000
arg,1993,50_54,1047.095000
arg,1993,55_59,816.648600
arg,1993,60_64,541.513500
arg,1993,65,518.396500
arg,1993,total_15,13782.170000
arg,1994,15_19,1249.963000
arg,1994,20_24,1839.451000
arg,1994,25_29,1797.851000
arg,1994,30_34,1710.979000
arg,1994,35_39,1616.369000
arg,1994,40_44,1516.314000
arg,1994,45_49,1310.221000
arg,1994,50_54,1068.311000
arg,1994,55_59,824.669000
arg,1994,60_64,547.050800
arg,1994,65,532.304700
arg,1994,total_15,14013.480000
arg,1995,15_19,1278.567000
arg,1995,20_24,1919.385000
arg,1995,25_29,1840.438000
arg,1995,30_34,1740.569000
arg,1995,35_39,1642.722000
arg,1995,40_44,1546.940000
arg,1995,45_49,1351.379000
arg,1995,50_54,1097.804000
arg,1995,55_59,839.435000
arg,1995,60_64,552.785200
arg,1995,65,548.077500
arg,1995,total_15,14358.100000
arg,1996,15_19,1187.612000
arg,1996,20_24,1962.320000
arg,1996,25_29,1885.869000
arg,1996,30_34,1766.769000
arg,1996,35_39,1669.865000
arg,1996,40_44,1581.194000
arg,1996,45_49,1394.001000
arg,1996,50_54,1129.716000
arg,1996,55_59,863.012400
arg,1996,60_64,568.382100
arg,1996,65,548.463200
arg,1996,total_15,14557.200000
arg,1997,15_19,1085.871000
arg,1997,20_24,2014.025000
arg,1997,25_29,1936.307000
arg,1997,30_34,1791.460000
arg,1997,35_39,1699.974000
arg,1997,40_44,1610.773000
arg,1997,45_49,1437.882000
arg,1997,50_54,1164.080000
arg,1997,55_59,890.409500
arg,1997,60_64,584.900600
arg,1997,65,547.402500
arg,1997,total_15,14763.080000
arg,1998,15_19,981.784600
arg,1998,20_24,2062.781000
arg,1998,25_29,1993.922000
arg,1998,30_34,1816.798000
arg,1998,35_39,1731.304000
arg,1998,40_44,1637.199000
arg,1998,45_49,1481.158000
arg,1998,50_54,1200.387000
arg,1998,55_59,921.237500
arg,1998,60_64,602.695400
arg,1998,65,545.017700
arg,1998,total_15,14974.280000
arg,1999,15_19,884.752800
arg,1999,20_24,2092.302000
arg,1999,25_29,2062.471000
arg,1999,30_34,1846.619000
arg,1999,35_39,1761.225000
arg,1999,40_44,1663.544000
arg,1999,45_49,1521.435000
arg,1999,50_54,1238.223000
arg,1999,55_59,955.122200
arg,1999,60_64,622.433500
arg,1999,65,541.511300
arg,1999,total_15,15189.640000
arg,2000,15_19,798.930900
arg,2000,20_24,2093.887000
arg,2000,25_29,2143.365000
arg,2000,30_34,1883.576000
arg,2000,35_39,1788.359000
arg,2000,40_44,1691.808000
arg,2000,45_49,1557.240000
arg,2000,50_54,1277.146000
arg,2000,55_59,991.820400
arg,2000,60_64,644.619000
arg,2000,65,537.069500
arg,2000,total_15,15407.820000
arg,2001,15_19,770.316000
arg,2001,20_24,2107.204000
arg,2001,25_29,2223.575000
arg,2001,30_34,1935.381000
arg,2001,35_39,1816.767000
arg,2001,40_44,1720.945000
arg,2001,45_49,1596.286000
arg,2001,50_54,1309.580000
arg,2001,55_59,1008.205000
arg,2001,60_64,648.630600
arg,2001,65,545.880500
arg,2001,total_15,15682.770000
arg,2002,15_19,746.004900
arg,2002,20_24,2094.057000
arg,2002,25_29,2316.655000
arg,2002,30_34,1991.682000
arg,2002,35_39,1843.284000
arg,2002,40_44,1752.660000
arg,2002,45_49,1630.703000
arg,2002,50_54,1343.082000
arg,2002,55_59,1026.314000
arg,2002,60_64,654.972300
arg,2002,65,553.895300
arg,2002,total_15,15953.310000
arg,2003,15_19,724.637800
arg,2003,20_24,2064.751000
arg,2003,25_29,2410.250000
arg,2003,30_34,2055.244000
arg,2003,35_39,1870.693000
arg,2003,40_44,1785.629000
arg,2003,45_49,1662.418000
arg,2003,50_54,1376.258000
arg,2003,55_59,1045.896000
arg,2003,60_64,663.477200
arg,2003,65,561.446300
arg,2003,total_15,16220.700000
arg,2004,15_19,914.279700
arg,2004,20_24,2158.623000
arg,2004,25_29,2570.309000
