country,year,age_group,mlf
dza,2001,20_24,1219.495000
dza,2001,25_29,1293.839000
dza,2001,30_34,1154.344000
dza,2001,35_39,984.620400
dza,2001,40_44,764.752500
dza,2001,45_49,626.995100
dza,2001,50_54,407.908800
dza,2001,55_59,255.929600
dza,2001,60_64,115.986100
dza,2001,65,66.455220
dza,2001,total_15,7802.390000
dza,2002,15_19,903.878500
dza,2002,20_24,1224.306000
dza,2002,25_29,1327.774000
dza,2002,30_34,1179.026000
dza,2002,35_39,1015.133000
dza,2002,40_44,802.875500
dza,2002,45_49,643.366500
dza,2002,50_54,446.278500
dza,2002,55_59,261.338800
dza,2002,60_64,112.225500
dza,2002,65,67.094300
dza,2002,total_15,7983.297000
dza,2003,15_19,889.996700
dza,2003,20_24,1222.439000
dza,2003,25_29,1361.876000
dza,2003,30_34,1202.397000
dza,2003,35_39,1041.766000
dza,2003,40_44,843.821500
dza,2003,45_49,655.404300
dza,2003,50_54,487.240100
dza,2003,55_59,268.140600
dza,2003,60_64,108.821600
dza,2003,65,67.445050
dza,2003,total_15,8149.349000
dza,2004,15_19,874.673100
dza,2004,20_24,1211.503000
dza,2004,25_29,1399.099000
dza,2004,30_34,1227.503000
dza,2004,35_39,1067.826000
dza,2004,40_44,883.719700
dza,2004,45_49,671.271800
dza,2004,50_54,525.038100
dza,2004,55_59,280.823800
dza,2004,60_64,106.445300
dza,2004,65,67.595460
dza,2004,total_15,8315.498000
dza,2005,15_19,859.946300
dza,2005,20_24,1190.219000
dza,2005,25_29,1440.288000
dza,2005,30_34,1255.633000
dza,2005,35_39,1095.062000
dza,2005,40_44,919.983000
dza,2005,45_49,695.499100
dza,2005,50_54,556.243400
dza,2005,55_59,299.128800
dza,2005,60_64,105.441200
dza,2005,65,67.592290
dza,2005,total_15,8485.035000
dza,2006,15_19,842.104700
dza,2006,20_24,1156.344000
dza,2006,25_29,1481.164000
dza,2006,30_34,1282.455000
dza,2006,35_39,1119.726000
dza,2006,40_44,950.379200
dza,2006,45_49,723.889500
dza,2006,50_54,578.343500
dza,2006,55_59,323.477300
dza,2006,60_64,104.702900
dza,2006,65,67.356220
dza,2006,total_15,8629.944000
dza,2007,15_19,826.119400
dza,2007,20_24,1114.291000
dza,2007,25_29,1526.916000
dza,2007,30_34,1312.156000
dza,2007,35_39,1145.945000
dza,2007,40_44,978.919400
dza,2007,45_49,760.398300
dza,2007,50_54,594.366500
dza,2007,55_59,353.339900
dza,2007,60_64,105.029400
dza,2007,65,67.065420
dza,2007,total_15,8784.546000
dza,2008,15_19,809.239300
dza,2008,20_24,1065.785000
dza,2008,25_29,1572.130000
dza,2008,30_34,1344.045000
dza,2008,35_39,1173.587000
dza,2008,40_44,1005.589000
dza,2008,45_49,801.443200
dza,2008,50_54,607.979100
dza,2008,55_59,386.572300
dza,2008,60_64,106.694700
dza,2008,65,66.752180
dza,2008,total_15,8939.817000
dza,2009,15_19,787.254800
dza,2009,20_24,1013.533000
dza,2009,25_29,1608.872000
dza,2009,30_34,1377.152000
dza,2009,35_39,1202.420000
dza,2009,40_44,1030.739000
dza,2009,45_49,841.205100
dza,2009,50_54,625.050200
dza,2009,55_59,417.366900
dza,2009,60_64,110.150500
dza,2009,65,66.432170
dza,2009,total_15,9080.176000
dza,2010,15_19,745.325900
dza,2010,20_24,984.291500
dza,2010,25_29,1664.574000
dza,2010,30_34,1444.162000
dza,2010,35_39,1242.966000
dza,2010,40_44,1065.134000
dza,2010,45_49,883.356800
dza,2010,50_54,653.101800
dza,2010,55_59,440.499000
dza,2010,60_64,120.728000
dza,2010,65,71.601300
dza,2010,total_15,9315.740000
dza,2011,15_19,716.976700
dza,2011,20_24,973.605300
dza,2011,25_29,1684.953000
dza,2011,30_34,1495.276000
dza,2011,35_39,1281.039000
dza,2011,40_44,1094.777000
dza,2011,45_49,918.097000
dza,2011,50_54,682.843300
dza,2011,55_59,459.677900
dza,2011,60_64,130.847900
dza,2011,65,73.619570
dza,2011,total_15,9511.713000
dza,2012,15_19,682.664400
dza,2012,20_24,962.851100
dza,2012,25_29,1692.977000
dza,2012,30_34,1549.432000
dza,2012,35_39,1320.902000
dza,2012,40_44,1124.394000
dza,2012,45_49,950.111400
dza,2012,50_54,719.384100
dza,2012,55_59,473.451600
dza,2012,60_64,143.455900
dza,2012,65,75.853730
dza,2012,total_15,9695.476000
dza,2013,15_19,647.010300
dza,2013,20_24,949.414700
dza,2013,25_29,1691.079000
dza,2013,30_34,1602.126000
dza,2013,35_39,1362.786000
dza,2013,40_44,1154.531000
dza,2013,45_49,979.976300
dza,2013,50_54,759.754600
dza,2013,55_59,485.042200
dza,2013,60_64,157.069800
dza,2013,65,78.302620
dza,2013,total_15,9867.093000
dza,2014,15_19,617.043700
dza,2014,20_24,929.457100
dza,2014,25_29,1684.256000
dza,2014,30_34,1647.052000
dza,2014,35_39,1407.495000
dza,2014,40_44,1186.342000
dza,2014,45_49,1009.163000
dza,2014,50_54,799.345900
dza,2014,55_59,499.690800
dza,2014,60_64,169.545300
dza,2014,65,81.345070
dza,2014,total_15,10030.740000
dza,2015,15_19,596.957900
dza,2015,20_24,901.346300
dza,2015,25_29,1675.521000
dza,2015,30_34,1680.154000
dza,2015,35_39,1455.079000
dza,2015,40_44,1220.562000
dza,2015,45_49,1038.628000
dza,2015,50_54,835.321000
dza,2015,55_59,520.433200
dza,2015,60_64,179.689300
dza,2015,65,85.172590
dza,2015,total_15,10188.860000
dza,2016,15_19,585.909000
dza,2016,20_24,867.679400
dza,2016,25_29,1667.742000
dza,2016,30_34,1703.955000
dza,2016,35_39,1507.038000
dza,2016,40_44,1258.139000
dza,2016,45_49,1068.287000
dza,2016,50_54,867.574600
dza,2016,55_59,545.207300
dza,2016,60_64,187.010400
dza,2016,65,90.005110
dza,2016,total_15,10348.550000
dza,2017,15_19,583.644000
dza,2017,20_24,825.995500
dza,2017,25_29,1658.836000
dza,2017,30_34,1714.359000
dza,2017,35_39,1561.208000
dza,2017,40_44,1296.830000
dza,2017,45_49,1097.524000
dza,2017,50_54,896.942800
dza,2017,55_59,575.242500
dza,2017,60_64,192.123900
dza,2017,65,95.546910
dza,2017,total_15,10498.250000
dza,2018,15_19,588.014200
dza,2018,20_24,782.287800
dza,2018,25_29,1645.161000
dza,2018,30_34,1714.743000
dza,2018,35_39,1613.729000
dza,2018,40_44,1337.448000
dza,2018,45_49,1127.435000
dza,2018,50_54,924.450600
dza,2018,55_59,608.388700
dza,2018,60_64,196.480700
dza,2018,65,101.623500
dza,2018,total_15,10639.760000
dza,2019,15_19,595.134500
dza,2019,20_24,745.396100
dza,2019,25_29,1620.333000
dza,2019,30_34,1710.678000
dza,2019,35_39,1658.726000
dza,2019,40_44,1381.202000
dza,2019,45_49,1159.504000
dza,2019,50_54,951.746500
dza,2019,55_59,641.204700
dza,2019,60_64,202.255600
dza,2019,65,107.939800
dza,2019,total_15,10774.120000
dza,2020,15_19,602.352300
dza,2020,20_24,720.634500
dza,2020,25_29,1581.154000
dza,2020,30_34,1705.329000
dza,2020,35_39,1692.396000
dza,2020,40_44,1428.327000
dza,2020,45_49,1194.565000
dza,2020,50_54,979.805100
dza,2020,55_59,671.619000
dza,2020,60_64,210.645100
dza,2020,65,114.343600
dza,2020,total_15,10901.170000
ago,1990,15_19,218.592700
ago,1990,20_24,315.999800
ago,1990,25_29,326.388500
ago,1990,30_34,278.565900
ago,1990,35_39,227.376400
ago,1990,40_44,173.995300
ago,1990,45_49,145.402900
ago,1990,50_54,116.481600
ago,1990,55_59,88.026250
ago,1990,60_64,57.163380
ago,1990,65,65.242870
ago,1990,total_15,2013.236000
ago,1991,15_19,225.078400
ago,1991,20_24,323.260800
ago,1991,25_29,334.822100
ago,1991,30_34,286.851100
ago,1991,35_39,234.728800
ago,1991,40_44,179.688000
ago,1991,45_49,147.336400
ago,1991,50_54,118.514900
ago,1991,55_59,89.415540
ago,1991,60_64,58.098230
ago,1991,65,67.064190
ago,1991,total_15,2064.859000
ago,1992,15_19,232.612500
ago,1992,20_24,330.991800
ago,1992,25_29,343.400000
ago,1992,30_34,295.812300
ago,1992,35_39,241.849000
ago,1992,40_44,186.884100
ago,1992,45_49,149.175800
ago,1992,50_54,120.913900
ago,1992,55_59,90.967340
ago,1992,60_64,59.171970
ago,1992,65,68.733570
ago,1992,total_15,2120.512000
ago,1993,15_19,238.867800
ago,1993,20_24,336.517100
ago,1993,25_29,349.118200
ago,1993,30_34,302.575900
ago,1993,35_39,246.842500
ago,1993,40_44,193.338600
ago,1993,45_49,150.061100
ago,1993,50_54,122.443100
ago,1993,55_59,91.889180
ago,1993,60_64,59.849480
ago,1993,65,69.653470
ago,1993,total_15,2161.156000
ago,1994,15_19,248.606500
ago,1994,20_24,347.576500
ago,1994,25_29,359.679000
ago,1994,30_34,313.374100
ago,1994,35_39,255.497800
ago,1994,40_44,202.448800
ago,1994,45_49,153.981000
ago,1994,50_54,125.575900
ago,1994,55_59,94.228260
ago,1994,60_64,61.438660
ago,1994,65,71.371410
ago,1994,total_15,2233.778000
ago,1995,15_19,258.907500
ago,1995,20_24,360.769700
ago,1995,25_29,371.355200
ago,1995,30_34,324.680800
ago,1995,35_39,265.315000
ago,1995,40_44,211.635400
ago,1995,45_49,159.611600
ago,1995,50_54,128.833600
ago,1995,55_59,96.955820
ago,1995,60_64,63.260800
ago,1995,65,73.115690
ago,1995,total_15,2314.441000
ago,1996,15_19,267.482900
ago,1996,20_24,372.769100
ago,1996,25_29,381.014400
ago,1996,30_34,333.788900
ago,1996,35_39,273.771900
ago,1996,40_44,219.075200
ago,1996,45_49,165.382100
ago,1996,50_54,131.036800
ago,1996,55_59,99.065010
ago,1996,60_64,64.572910
ago,1996,65,75.636320
ago,1996,total_15,2383.596000
ago,1997,15_19,275.837600
ago,1997,20_24,385.463200
ago,1997,25_29,390.270100
ago,1997,30_34,342.277300
ago,1997,35_39,282.215900
ago,1997,40_44,225.751200
ago,1997,45_49,172.119500
ago,1997,50_54,132.839900
ago,1997,55_59,101.259100
ago,1997,60_64,65.848640
ago,1997,65,77.815360
ago,1997,total_15,2451.698000
ago,1998,15_19,284.510700
ago,1998,20_24,399.191500
ago,1998,25_29,400.223500
ago,1998,30_34,350.867200
ago,1998,35_39,290.986600
ago,1998,40_44,232.324900
ago,1998,45_49,179.639400
ago,1998,50_54,134.918500
ago,1998,55_59,103.608700
ago,1998,60_64,67.234720
ago,1998,65,79.808450
ago,1998,total_15,2523.314000
ago,1999,15_19,293.557000
ago,1999,20_24,413.483200
ago,1999,25_29,411.493800
ago,1999,30_34,359.750000
ago,1999,35_39,299.832200
ago,1999,40_44,239.240700
ago,1999,45_49,187.228900
ago,1999,50_54,137.917600
ago,1999,55_59,105.937000
ago,1999,60_64,68.772660
ago,1999,65,81.632420
ago,1999,total_15,2598.846000
ago,2000,15_19,303.441000
ago,2000,20_24,428.800300
ago,2000,25_29,425.151100
ago,2000,30_34,369.663900
ago,2000,35_39,309.097600
ago,2000,40_44,247.146700
ago,2000,45_49,194.784000
ago,2000,50_54,142.403600
ago,2000,55_59,108.346400
ago,2000,60_64,70.595890
ago,2000,65,83.439300
ago,2000,total_15,2682.870000
ago,2001,15_19,312.866000
ago,2001,20_24,443.396600
ago,2001,25_29,439.638100
ago,2001,30_34,379.282800
ago,2001,35_39,317.646500
ago,2001,40_44,255.000400
ago,2001,45_49,201.649100
ago,2001,50_54,147.666200
ago,2001,55_59,110.317400
ago,2001,60_64,72.293140
ago,2001,65,86.428730
ago,2001,total_15,2766.185000
ago,2002,15_19,324.883200
ago,2002,20_24,461.223200
ago,2002,25_29,458.649300
ago,2002,30_34,391.792000
ago,2002,35_39,328.329600
ago,2002,40_44,265.010400
ago,2002,45_49,209.549000
ago,2002,50_54,155.088900
ago,2002,55_59,112.916000
ago,2002,60_64,74.705220
ago,2002,65,89.874760
ago,2002,total_15,2872.022000
ago,2003,15_19,336.558200
ago,2003,20_24,478.204100
ago,2003,25_29,477.694000
ago,2003,30_34,404.056700
ago,2003,35_39,338.296900
ago,2003,40_44,274.620900
ago,2003,45_49,216.813800
ago,2003,50_54,162.835300
ago,2003,55_59,115.478500
ago,2003,60_64,77.060390
ago,2003,65,92.998830
ago,2003,total_15,2974.618000
ago,2004,15_19,349.740500
ago,2004,20_24,497.289800
ago,2004,25_29,498.945600
ago,2004,30_34,419.010200
ago,2004,35_39,349.673200
ago,2004,40_44,285.171800
ago,2004,45_49,225.099100
ago,2004,50_54,171.203700
ago,2004,55_59,119.237500
ago,2004,60_64,79.670570
ago,2004,65,96.385330
ago,2004,total_15,3091.427000
ago,2005,15_19,364.259800
ago,2005,20_24,518.581600
ago,2005,25_29,521.985700
ago,2005,30_34,436.897500
ago,2005,35_39,362.510700
ago,2005,40_44,296.470400
ago,2005,45_49,234.578600
ago,2005,50_54,179.781400
ago,2005,55_59,124.461700
ago,2005,60_64,82.456700
ago,2005,65,100.047200
ago,2005,total_15,3222.031000
ago,2006,15_19,376.820900
ago,2006,20_24,537.387100
ago,2006,25_29,542.530900
ago,2006,30_34,454.078000
ago,2006,35_39,373.845600
ago,2006,40_44,306.184800
ago,2006,45_49,243.175800
ago,2006,50_54,186.937700
ago,2006,55_59,129.674400
ago,2006,60_64,84.340190
ago,2006,65,104.037800
ago,2006,total_15,3339.013000
ago,2007,15_19,390.519300
ago,2007,20_24,557.796300
ago,2007,25_29,564.266500
ago,2007,30_34,473.722100
ago,2007,35_39,386.219400
ago,2007,40_44,316.482700
ago,2007,45_49,252.667500
ago,2007,50_54,194.192100
ago,2007,55_59,136.170300
ago,2007,60_64,86.318170
ago,2007,65,108.134800
ago,2007,total_15,3466.489000
ago,2008,15_19,404.568900
ago,2008,20_24,578.283500
ago,2008,25_29,585.785700
ago,2008,30_34,494.188000
ago,2008,35_39,398.998200
ago,2008,40_44,326.615000
ago,2008,45_49,262.212000
ago,2008,50_54,201.232200
ago,2008,55_59,143.195000
ago,2008,60_64,88.462330
ago,2008,65,112.019200
ago,2008,total_15,3595.560000
ago,2009,15_19,418.286900
ago,2009,20_24,597.413900
ago,2009,25_29,605.892400
ago,2009,30_34,513.618800
ago,2009,35_39,411.780700
ago,2009,40_44,335.936200
ago,2009,45_49,270.918000
ago,2009,50_54,207.906200
ago,2009,55_59,149.819500
ago,2009,60_64,90.989430
ago,2009,65,115.353800
ago,2009,total_15,3717.916000
ago,2010,15_19,433.014500
ago,2010,20_24,617.078100
ago,2010,25_29,626.571100
ago,2010,30_34,533.110000
ago,2010,35_39,426.102300
ago,2010,40_44,345.599500
ago,2010,45_49,279.468700
ago,2010,50_54,215.025500
ago,2010,55_59,156.153900
ago,2010,60_64,94.390110
ago,2010,65,118.488400
ago,2010,total_15,3845.002000
ago,2011,15_19,448.768900
ago,2011,20_24,637.668400
ago,2011,25_29,648.551000
ago,2011,30_34,553.409500
ago,2011,35_39,442.450400
ago,2011,40_44,356.111700
ago,2011,45_49,288.288000
ago,2011,50_54,222.552500
ago,2011,55_59,162.054000
ago,2011,60_64,98.185980
ago,2011,65,122.579700
ago,2011,total_15,3980.620000
ago,2012,15_19,465.469800
ago,2012,20_24,658.784100
ago,2012,25_29,671.159200
ago,2012,30_34,573.900100
ago,2012,35_39,460.380400
ago,2012,40_44,366.995200
ago,2012,45_49,297.192000
ago,2012,50_54,230.558300
ago,2012,55_59,167.819900
ago,2012,60_64,102.792700
ago,2012,65,126.435000
ago,2012,total_15,4121.487000
ago,2013,15_19,482.646500
ago,2013,20_24,679.995100
ago,2013,25_29,693.537200
ago,2013,30_34,593.974500
ago,2013,35_39,478.918500
ago,2013,40_44,378.146900
ago,2013,45_49,305.888900
ago,2013,50_54,238.597900
ago,2013,55_59,173.418700
ago,2013,60_64,107.788300
ago,2013,65,130.075700
ago,2013,total_15,4262.988000
ago,2014,15_19,501.217400
ago,2014,20_24,703.154400
ago,2014,25_29,716.883700
ago,2014,30_34,614.895400
ago,2014,35_39,498.265800
ago,2014,40_44,390.757800
ago,2014,45_49,315.049400
ago,2014,50_54,246.860500
ago,2014,55_59,179.448000
ago,2014,60_64,112.943900
ago,2014,65,133.970100
ago,2014,total_15,4413.447000
ago,2015,15_19,521.136600
ago,2015,20_24,728.949500
ago,2015,25_29,741.484100
ago,2015,30_34,636.969000
ago,2015,35_39,518.177400
ago,2015,40_44,405.230700
ago,2015,45_49,324.880000
ago,2015,50_54,255.292700
ago,2015,55_59,186.106900
ago,2015,60_64,118.065200
ago,2015,65,138.301100
ago,2015,total_15,4574.593000
ago,2016,15_19,540.066500
ago,2016,20_24,754.187100
ago,2016,25_29,764.823100
ago,2016,30_34,657.977900
ago,2016,35_39,536.849700
ago,2016,40_44,420.001700
ago,2016,45_49,334.083500
ago,2016,50_54,262.739900
ago,2016,55_59,192.172900
ago,2016,60_64,122.202700
ago,2016,65,143.629400
ago,2016,total_15,4728.734000
ago,2017,15_19,560.845500
ago,2017,20_24,781.640700
ago,2017,25_29,789.565700
ago,2017,30_34,680.432600
ago,2017,35_39,556.364400
ago,2017,40_44,436.780000
ago,2017,45_49,344.074100
ago,2017,50_54,270.638500
ago,2017,55_59,198.936600
ago,2017,60_64,126.445500
ago,2017,65,149.297500
ago,2017,total_15,4895.021000
ago,2018,15_19,581.965500
ago,2018,20_24,811.158400
ago,2018,25_29,815.958700
ago,2018,30_34,704.096300
ago,2018,35_39,576.650800
ago,2018,40_44,455.038500
ago,2018,45_49,355.067400
ago,2018,50_54,278.968900
ago,2018,55_59,206.193000
ago,2018,60_64,130.909700
ago,2018,65,155.225900
ago,2018,total_15,5071.233000
ago,2019,15_19,600.996100
ago,2019,20_24,842.570600
ago,2019,25_29,844.351900
ago,2019,30_34,728.528700
ago,2019,35_39,597.592800
ago,2019,40_44,473.930300
ago,2019,45_49,367.349700
ago,2019,50_54,287.685200
ago,2019,55_59,213.631500
ago,2019,60_64,135.732100
ago,2019,65,161.272800
ago,2019,total_15,5253.642000
ago,2020,15_19,616.439500
ago,2020,20_24,875.719200
ago,2020,25_29,875.041000
ago,2020,30_34,753.550200
ago,2020,35_39,619.162000
ago,2020,40_44,492.972500
ago,2020,45_49,381.100300
ago,2020,50_54,296.815600
ago,2020,55_59,221.091200
ago,2020,60_64,140.980900
ago,2020,65,167.392100
ago,2020,total_15,5440.264000
arg,1990,15_19,747.706800
arg,1990,20_24,1063.246000
arg,1990,25_29,1099.480000
arg,1990,30_34,1032.934000
arg,1990,35_39,989.981400
arg,1990,40_44,877.101000
arg,1990,45_49,762.785200
arg,1990,50_54,665.370500
arg,1990,55_59,565.337500
arg,1990,60_64,373.478900
arg,1990,65,326.726300
arg,1990,total_15,8504.148000
arg,1991,15_19,751.164400
arg,1991,20_24,1068.737000
arg,1991,25_29,1106.328000
arg,1991,30_34,1042.475000
arg,1991,35_39,998.970200
arg,1991,40_44,894.999300
arg,1991,45_49,778.459500
arg,1991,50_54,669.774700
arg,1991,55_59,563.853800
arg,1991,60_64,381.315700
arg,1991,65,338.755900
arg,1991,total_15,8594.833000
arg,1992,15_19,757.711100
arg,1992,20_24,1074.987000
arg,1992,25_29,1110.859000
arg,1992,30_34,1055.085000
arg,1992,35_39,1004.895000
arg,1992,40_44,914.678400
arg,1992,45_49,795.771300
arg,1992,50_54,677.110200
arg,1992,55_59,563.346700
arg,1992,60_64,387.992800
arg,1992,65,350.621400
arg,1992,total_15,8693.058000
arg,1993,15_19,770.529100
arg,1993,20_24,1092.983000
arg,1993,25_29,1118.473000
arg,1993,30_34,1070.547000
arg,1993,35_39,1009.951000
arg,1993,40_44,934.095800
arg,1993,45_49,813.153000
arg,1993,50_54,686.933000
arg,1993,55_59,564.220000
arg,1993,60_64,390.714200
arg,1993,65,360.399200
arg,1993,total_15,8811.998000
arg,1994,15_19,777.164200
arg,1994,20_24,1115.779000
arg,1994,25_29,1128.168000
arg,1994,30_34,1084.856000
arg,1994,35_39,1015.842000
arg,1994,40_44,951.424000
arg,1994,45_49,831.525700
arg,1994,50_54,698.431000
arg,1994,55_59,566.942200
arg,1994,60_64,393.694400
arg,1994,65,369.403400
arg,1994,total_15,8933.231000
arg,1995,15_19,787.640200
arg,1995,20_24,1162.717000
arg,1995,25_29,1149.192000
arg,1995,30_34,1099.321000
arg,1995,35_39,1025.488000
arg,1995,40_44,964.405900
arg,1995,45_49,848.232500
arg,1995,50_54,711.203000
arg,1995,55_59,571.948800
arg,1995,60_64,391.751000
arg,1995,65,374.420000
arg,1995,total_15,9086.320000
arg,1996,15_19,737.339500
arg,1996,20_24,1189.587000
arg,1996,25_29,1168.186000
arg,1996,30_34,1112.400000
arg,1996,35_39,1038.941000
arg,1996,40_44,978.555500
arg,1996,45_49,869.858300
arg,1996,50_54,727.825300
arg,1996,55_59,576.990700
arg,1996,60_64,401.578700
arg,1996,65,375.775900
arg,1996,total_15,9177.038000
arg,1997,15_19,679.216000
arg,1997,20_24,1221.553000
arg,1997,25_29,1189.827000
arg,1997,30_34,1123.871000
arg,1997,35_39,1055.353000
arg,1997,40_44,989.111900
arg,1997,45_49,892.317000
arg,1997,50_54,745.532800
arg,1997,55_59,584.312700
arg,1997,60_64,411.966600
arg,1997,65,375.939300
arg,1997,total_15,9268.999000
arg,1998,15_19,618.440300
arg,1998,20_24,1251.488000
arg,1998,25_29,1215.449000
arg,1998,30_34,1135.192000
arg,1998,35_39,1073.144000
arg,1998,40_44,997.534200
arg,1998,45_49,914.254300
arg,1998,50_54,764.118700
arg,1998,55_59,593.471400
arg,1998,60_64,423.190500
arg,1998,65,375.015800
arg,1998,total_15,9361.298000
arg,1999,15_19,560.946200
arg,1999,20_24,1269.511000
arg,1999,25_29,1247.325000
arg,1999,30_34,1149.006000
arg,1999,35_39,1089.857000
arg,1999,40_44,1006.522000
arg,1999,45_49,933.868500
arg,1999,50_54,783.555000
arg,1999,55_59,603.980700
arg,1999,60_64,435.758500
arg,1999,65,373.169900
arg,1999,total_15,9453.498000
arg,2000,15_19,509.519200
arg,2000,20_24,1270.354000
arg,2000,25_29,1286.224000
arg,2000,30_34,1167.104000
arg,2000,35_39,1104.102000
arg,2000,40_44,1017.801000
arg,2000,45_49,950.099100
arg,2000,50_54,803.712000
arg,2000,55_59,615.516800
arg,2000,60_64,450.039100
arg,2000,65,370.555800
arg,2000,total_15,9545.027000
arg,2001,15_19,491.423000
arg,2001,20_24,1256.544000
arg,2001,25_29,1329.822000
arg,2001,30_34,1184.111000
arg,2001,35_39,1113.317000
arg,2001,40_44,1026.385000
arg,2001,45_49,960.999000
arg,2001,50_54,816.804100
arg,2001,55_59,620.773800
arg,2001,60_64,452.090400
arg,2001,65,382.110000
arg,2001,total_15,9634.379000
arg,2002,15_19,475.976700
arg,2002,20_24,1226.711000
arg,2002,25_29,1380.814000
arg,2002,30_34,1203.330000
arg,2002,35_39,1120.788000
arg,2002,40_44,1037.787000
arg,2002,45_49,968.603900
arg,2002,50_54,830.621200
arg,2002,55_59,626.599100
arg,2002,60_64,455.872200
arg,2002,65,393.019200
arg,2002,total_15,9720.122000
arg,2003,15_19,462.342800
arg,2003,20_24,1187.549000
arg,2003,25_29,1431.829000
arg,2003,30_34,1226.406000
arg,2003,35_39,1128.376000
arg,2003,40_44,1050.670000
arg,2003,45_49,974.687400
arg,2003,50_54,844.112400
arg,2003,55_59,632.968900
arg,2003,60_64,461.180700
arg,2003,65,403.530100
arg,2003,total_15,9803.653000
arg,2004,15_19,601.978100
arg,2004,20_24,1265.448000
arg,2004,25_29,1487.428000
arg,2004,30_34,1277.027000
arg,2004,35_39,1147.080000
arg,2004,40_44,1070.201000
arg,2004,45_49,965.298500
arg,2004,50_54,873.219200
arg,2004,55_59,714.225300
arg,2004,60_64,522.941000
arg,2004,65,439.184600
arg,2004,total_15,10364.030000
arg,2005,15_19,578.832600
arg,2005,20_24,1288.564000
arg,2005,25_29,1510.472000
arg,2005,30_34,1320.905000
arg,2005,35_39,1164.075000
arg,2005,40_44,1073.151000
arg,2005,45_49,984.667700
arg,2005,50_54,899.290600
