country,year,age_group,flf0
rwa,2016,35_39,357.204800
rwa,2016,40_44,271.775400
rwa,2016,45_49,206.697400
rwa,2016,50_54,162.706700
rwa,2016,55_59,131.878900
rwa,2016,60_64,101.117300
rwa,2016,65,101.046000
rwa,2016,total_15,3205.009000
rwa,2017,15_19,473.111000
rwa,2017,20_24,419.863800
rwa,2017,25_29,524.061000
rwa,2017,30_34,488.015200
rwa,2017,35_39,374.445700
rwa,2017,40_44,284.015500
rwa,2017,45_49,215.746500
rwa,2017,50_54,167.564500
rwa,2017,55_59,134.900000
rwa,2017,60_64,104.148700
rwa,2017,65,105.030600
rwa,2017,total_15,3290.903000
rwa,2018,15_19,484.218600
rwa,2018,20_24,435.601500
rwa,2018,25_29,508.345900
rwa,2018,30_34,509.247300
rwa,2018,35_39,392.539000
rwa,2018,40_44,297.008900
rwa,2018,45_49,225.664400
rwa,2018,50_54,173.056000
rwa,2018,55_59,138.077800
rwa,2018,60_64,107.494500
rwa,2018,65,109.041700
rwa,2018,total_15,3380.295000
rwa,2019,15_19,497.118700
rwa,2019,20_24,451.983900
rwa,2019,25_29,496.634700
rwa,2019,30_34,524.246900
rwa,2019,35_39,411.660700
rwa,2019,40_44,311.097100
rwa,2019,45_49,236.187800
rwa,2019,50_54,179.271700
rwa,2019,55_59,141.562100
rwa,2019,60_64,110.856600
rwa,2019,65,113.151100
rwa,2019,total_15,3473.771000
rwa,2020,15_19,512.882100
rwa,2020,20_24,466.404800
rwa,2020,25_29,493.755600
rwa,2020,30_34,530.347100
rwa,2020,35_39,431.697100
rwa,2020,40_44,326.472900
rwa,2020,45_49,247.176800
rwa,2020,50_54,186.277200
rwa,2020,55_59,145.468300
rwa,2020,60_64,114.083300
rwa,2020,65,117.403000
rwa,2020,total_15,3571.968000
reu,2010,15_19,2.539587
reu,2010,20_24,21.710490
reu,2010,25_29,25.921850
reu,2010,30_34,21.767890
reu,2010,35_39,20.812100
reu,2010,40_44,24.326090
reu,2010,45_49,22.506880
reu,2010,50_54,15.901590
reu,2010,55_59,9.227213
reu,2010,60_64,2.468097
reu,2010,65,0.888860
reu,2010,total_15,168.070600
reu,2011,15_19,2.514533
reu,2011,20_24,21.705050
reu,2011,25_29,26.686970
reu,2011,30_34,22.277000
reu,2011,35_39,20.462420
reu,2011,40_44,23.707020
reu,2011,45_49,22.990540
reu,2011,50_54,16.577490
reu,2011,55_59,9.668188
reu,2011,60_64,2.639825
reu,2011,65,0.909584
reu,2011,total_15,170.138600
reu,2012,15_19,2.493917
reu,2012,20_24,21.469610
reu,2012,25_29,27.440050
reu,2012,30_34,22.841480
reu,2012,35_39,20.398230
reu,2012,40_44,22.769590
reu,2012,45_49,23.322790
reu,2012,50_54,17.311590
reu,2012,55_59,10.021050
reu,2012,60_64,2.849865
reu,2012,65,0.930421
reu,2012,total_15,171.848600
reu,2013,15_19,2.482556
reu,2013,20_24,21.091940
reu,2013,25_29,28.104020
reu,2013,30_34,23.452110
reu,2013,35_39,20.573440
reu,2013,40_44,21.693940
reu,2013,45_49,23.465080
reu,2013,50_54,18.049320
reu,2013,55_59,10.332030
reu,2013,60_64,3.079739
reu,2013,65,0.953339
reu,2013,total_15,173.277500
reu,2014,15_19,2.486544
reu,2014,20_24,20.710040
reu,2014,25_29,28.569670
reu,2014,30_34,24.108880
reu,2014,35_39,20.893660
reu,2014,40_44,20.749890
reu,2014,45_49,23.367650
reu,2014,50_54,18.710070
reu,2014,55_59,10.678850
reu,2014,60_64,3.301307
reu,2014,65,0.980980
reu,2014,total_15,174.557500
reu,2015,15_19,2.508137
reu,2015,20_24,20.412860
reu,2015,25_29,28.774400
reu,2015,30_34,24.794860
reu,2015,35_39,21.287900
reu,2015,40_44,20.108030
reu,2015,45_49,23.007360
reu,2015,50_54,19.237450
reu,2015,55_59,11.102110
reu,2015,60_64,3.497615
reu,2015,65,1.014842
reu,2015,total_15,175.745600
reu,2016,15_19,2.547411
reu,2016,20_24,20.185300
reu,2016,25_29,28.726230
reu,2016,30_34,25.487780
reu,2016,35_39,21.756900
reu,2016,40_44,19.751440
reu,2016,45_49,22.386320
reu,2016,50_54,19.619960
reu,2016,55_59,11.558630
reu,2016,60_64,3.660019
reu,2016,65,1.052464
reu,2016,total_15,176.732400
reu,2017,15_19,2.606699
reu,2017,20_24,20.020070
reu,2017,25_29,28.414720
reu,2017,30_34,26.202990
reu,2017,35_39,22.308220
reu,2017,40_44,19.695560
reu,2017,45_49,21.498910
reu,2017,50_54,19.903050
reu,2017,55_59,12.071740
reu,2017,60_64,3.794282
reu,2017,65,1.096667
reu,2017,total_15,177.612900
reu,2018,15_19,2.674789
reu,2018,20_24,19.944410
reu,2018,25_29,27.937020
reu,2018,30_34,26.858220
reu,2018,35_39,22.922230
reu,2018,40_44,19.883040
reu,2018,45_49,20.500750
reu,2018,50_54,20.044290
reu,2018,55_59,12.599530
reu,2018,60_64,3.916678
reu,2018,65,1.145905
reu,2018,total_15,178.426900
reu,2019,15_19,2.733701
reu,2019,20_24,19.987380
reu,2019,25_29,27.448880
reu,2019,30_34,27.323490
reu,2019,35_39,23.580800
reu,2019,40_44,20.201400
reu,2019,45_49,19.626670
reu,2019,50_54,19.979430
reu,2019,55_59,13.073320
reu,2019,60_64,4.053314
reu,2019,65,1.197963
reu,2019,total_15,179.206400
reu,2020,15_19,2.771997
reu,2020,20_24,20.161690
reu,2020,25_29,27.056290
reu,2020,30_34,27.525750
reu,2020,35_39,24.255230
reu,2020,40_44,20.578580
reu,2020,45_49,19.028050
reu,2020,50_54,19.680580
reu,2020,55_59,13.449510
reu,2020,60_64,4.217922
reu,2020,65,1.251946
reu,2020,total_15,179.977500
lca,2010,15_19,1.905277
lca,2010,20_24,7.022601
lca,2010,25_29,6.562139
lca,2010,30_34,5.574292
lca,2010,35_39,5.300613
lca,2010,40_44,4.884227
lca,2010,45_49,4.237108
lca,2010,50_54,3.061536
lca,2010,55_59,2.013495
lca,2010,60_64,0.935160
lca,2010,65,1.344493
lca,2010,total_15,42.840940
lca,2011,15_19,1.873052
lca,2011,20_24,7.011387
lca,2011,25_29,6.702189
lca,2011,30_34,5.717534
lca,2011,35_39,5.347755
lca,2011,40_44,4.925478
lca,2011,45_49,4.305108
lca,2011,50_54,3.224523
lca,2011,55_59,2.123540
lca,2011,60_64,0.964395
lca,2011,65,1.370365
lca,2011,total_15,43.565330
lca,2012,15_19,1.842170
lca,2012,20_24,6.974539
lca,2012,25_29,6.822812
lca,2012,30_34,5.903667
lca,2012,35_39,5.390762
lca,2012,40_44,4.992307
lca,2012,45_49,4.339862
lca,2012,50_54,3.394416
lca,2012,55_59,2.255593
lca,2012,60_64,0.992169
lca,2012,65,1.403108
lca,2012,total_15,44.311410
lca,2013,15_19,1.810841
lca,2013,20_24,6.912059
lca,2013,25_29,6.919147
lca,2013,30_34,6.113269
lca,2013,35_39,5.439559
lca,2013,40_44,5.074811
lca,2013,45_49,4.353463
lca,2013,50_54,3.555331
lca,2013,55_59,2.404624
lca,2013,60_64,1.023962
lca,2013,65,1.439489
lca,2013,total_15,45.046550
lca,2014,15_19,1.776378
lca,2014,20_24,6.830355
lca,2014,25_29,6.982291
lca,2014,30_34,6.313161
lca,2014,35_39,5.513994
lca,2014,40_44,5.154015
lca,2014,45_49,4.366307
lca,2014,50_54,3.691384
lca,2014,55_59,2.559315
lca,2014,60_64,1.064891
lca,2014,65,1.477083
lca,2014,total_15,45.729170
lca,2015,15_19,1.738335
lca,2015,20_24,6.732629
lca,2015,25_29,7.009006
lca,2015,30_34,6.481490
lca,2015,35_39,5.627301
lca,2015,40_44,5.216717
lca,2015,45_49,4.395018
lca,2015,50_54,3.790144
lca,2015,55_59,2.712119
lca,2015,60_64,1.119342
lca,2015,65,1.515284
lca,2015,total_15,46.337380
lca,2016,15_19,1.698279
lca,2016,20_24,6.635705
lca,2016,25_29,7.012243
lca,2016,30_34,6.634443
lca,2016,35_39,5.784441
lca,2016,40_44,5.273645
lca,2016,45_49,4.442617
lca,2016,50_54,3.859897
lca,2016,55_59,2.861151
lca,2016,60_64,1.183294
lca,2016,65,1.557729
lca,2016,total_15,46.943440
lca,2017,15_19,1.653746
lca,2017,20_24,6.528367
lca,2017,25_29,6.975814
lca,2017,30_34,6.755834
lca,2017,35_39,5.974665
lca,2017,40_44,5.315722
lca,2017,45_49,4.505327
lca,2017,50_54,3.891666
lca,2017,55_59,3.012069
lca,2017,60_64,1.257843
lca,2017,65,1.600578
lca,2017,total_15,47.471630
lca,2018,15_19,1.611451
lca,2018,20_24,6.409015
lca,2018,25_29,6.906194
lca,2018,30_34,6.844855
lca,2018,35_39,6.181429
lca,2018,40_44,5.358624
lca,2018,45_49,4.576349
lca,2018,50_54,3.901334
lca,2018,55_59,3.153554
lca,2018,60_64,1.340067
lca,2018,65,1.646863
lca,2018,total_15,47.929730
lca,2019,15_19,1.580570
lca,2019,20_24,6.278447
lca,2019,25_29,6.817954
lca,2019,30_34,6.903122
lca,2019,35_39,6.379923
lca,2019,40_44,5.429577
lca,2019,45_49,4.642837
lca,2019,50_54,3.911694
lca,2019,55_59,3.273031
lca,2019,60_64,1.426311
lca,2019,65,1.701233
lca,2019,total_15,48.344700
lca,2020,15_19,1.566024
lca,2020,20_24,6.139870
lca,2020,25_29,6.719999
lca,2020,30_34,6.929020
lca,2020,35_39,6.551124
lca,2020,40_44,5.543432
lca,2020,45_49,4.700259
lca,2020,50_54,3.937247
lca,2020,55_59,3.364839
lca,2020,60_64,1.512920
lca,2020,65,1.764900
lca,2020,total_15,48.729630
vct,2010,15_19,1.076047
vct,2010,20_24,3.291245
vct,2010,25_29,3.372456
vct,2010,30_34,3.003597
vct,2010,35_39,2.776882
vct,2010,40_44,2.429695
vct,2010,45_49,2.364098
vct,2010,50_54,1.767304
vct,2010,55_59,1.083536
vct,2010,60_64,0.484384
vct,2010,65,0.433324
vct,2010,total_15,22.082570
vct,2011,15_19,1.063667
vct,2011,20_24,3.265663
vct,2011,25_29,3.358481
vct,2011,30_34,3.030210
vct,2011,35_39,2.801552
vct,2011,40_44,2.399825
vct,2011,45_49,2.348316
vct,2011,50_54,1.860518
vct,2011,55_59,1.138418
vct,2011,60_64,0.507584
vct,2011,65,0.432687
vct,2011,total_15,22.206920
vct,2012,15_19,1.052525
vct,2012,20_24,3.252872
vct,2012,25_29,3.328324
vct,2012,30_34,3.056824
vct,2012,35_39,2.826993
vct,2012,40_44,2.399825
vct,2012,45_49,2.291104
vct,2012,50_54,1.963115
vct,2012,55_59,1.198527
vct,2012,60_64,0.529844
vct,2012,65,0.434280
vct,2012,total_15,22.334230
vct,2013,15_19,1.042415
vct,2013,20_24,3.246141
vct,2013,25_29,3.291547
vct,2013,30_34,3.076783
vct,2013,35_39,2.851662
vct,2013,40_44,2.420953
vct,2013,45_49,2.210218
vct,2013,50_54,2.061334
vct,2013,55_59,1.262818
vct,2013,60_64,0.553044
vct,2013,65,0.437679
vct,2013,total_15,22.454590
vct,2014,15_19,1.032098
vct,2014,20_24,3.240755
vct,2014,25_29,3.254770
vct,2014,30_34,3.084915
vct,2014,35_39,2.875561
vct,2014,40_44,2.447180
vct,2014,45_49,2.135908
vct,2014,50_54,2.130774
vct,2014,55_59,1.332859
vct,2014,60_64,0.579693
vct,2014,65,0.442139
vct,2014,total_15,22.556650
vct,2015,15_19,1.019305
vct,2015,20_24,3.234023
vct,2015,25_29,3.226819
vct,2015,30_34,3.077523
vct,2015,35_39,2.896376
vct,2015,40_44,2.467580
vct,2015,45_49,2.087245
vct,2015,50_54,2.158926
vct,2015,55_59,1.408649
vct,2015,60_64,0.610731
vct,2015,65,0.447450
vct,2015,total_15,22.634630
vct,2016,15_19,0.996608
vct,2016,20_24,3.220559
vct,2016,25_29,3.226084
vct,2016,30_34,3.075305
vct,2016,35_39,2.931839
vct,2016,40_44,2.494536
vct,2016,45_49,2.064887
vct,2016,50_54,2.147040
vct,2016,55_59,1.486007
vct,2016,60_64,0.643024
vct,2016,65,0.456371
vct,2016,total_15,22.742260
vct,2017,15_19,0.970816
vct,2017,20_24,3.201710
vct,2017,25_29,3.230497
vct,2017,30_34,3.058302
vct,2017,35_39,2.965760
vct,2017,40_44,2.522220
vct,2017,45_49,2.067517
vct,2017,50_54,2.094490
vct,2017,55_59,1.570683
vct,2017,60_64,0.677824
vct,2017,65,0.466461
vct,2017,total_15,22.826280
vct,2018,15_19,0.945436
vct,2018,20_24,3.177475
vct,2018,25_29,3.237117
vct,2018,30_34,3.032428
vct,2018,35_39,2.994284
vct,2018,40_44,2.549905
vct,2018,45_49,2.087903
vct,2018,50_54,2.020045
vct,2018,55_59,1.651699
vct,2018,60_64,0.715446
vct,2018,65,0.477931
vct,2018,total_15,22.889670
vct,2019,15_19,0.924802
vct,2019,20_24,3.145161
vct,2019,25_29,3.240059
vct,2019,30_34,3.008032
vct,2019,35_39,3.013557
vct,2019,40_44,2.577590
vct,2019,45_49,2.115523
vct,2019,50_54,1.953106
vct,2019,55_59,1.710241
vct,2019,60_64,0.756517
vct,2019,65,0.491738
vct,2019,total_15,22.936330
vct,2020,15_19,0.911803
vct,2020,20_24,3.103424
vct,2020,25_29,3.237117
vct,2020,30_34,2.991769
vct,2020,35_39,3.018183
vct,2020,40_44,2.608189
vct,2020,45_49,2.139196
vct,2020,50_54,1.913068
vct,2020,55_59,1.735330
vct,2020,60_64,0.801663
vct,2020,65,0.507988
vct,2020,total_15,22.967730
wsm,2010,15_19,1.259930
wsm,2010,20_24,3.850920
wsm,2010,25_29,3.332515
wsm,2010,30_34,3.357981
wsm,2010,35_39,3.148273
wsm,2010,40_44,2.772711
wsm,2010,45_49,2.366124
wsm,2010,50_54,1.934684
wsm,2010,55_59,1.457762
wsm,2010,60_64,0.207212
wsm,2010,65,0.082200
wsm,2010,total_15,23.770310
wsm,2011,15_19,1.292174
wsm,2011,20_24,3.980880
wsm,2011,25_29,3.265817
wsm,2011,30_34,3.251549
wsm,2011,35_39,3.127943
wsm,2011,40_44,2.802593
wsm,2011,45_49,2.409669
wsm,2011,50_54,1.982399
wsm,2011,55_59,1.506015
wsm,2011,60_64,0.216544
wsm,2011,65,0.083851
wsm,2011,total_15,23.919430
wsm,2012,15_19,1.319066
wsm,2012,20_24,4.162710
wsm,2012,25_29,3.216984
wsm,2012,30_34,3.118808
wsm,2012,35_39,3.087282
wsm,2012,40_44,2.827304
wsm,2012,45_49,2.445297
wsm,2012,50_54,2.031779
wsm,2012,55_59,1.545126
wsm,2012,60_64,0.228284
wsm,2012,65,0.085439
wsm,2012,total_15,24.068080
wsm,2013,15_19,1.343149
wsm,2013,20_24,4.379880
wsm,2013,25_29,3.196141
wsm,2013,30_34,2.973511
wsm,2013,35_39,3.025130
wsm,2013,40_44,2.842245
wsm,2013,45_49,2.473572
wsm,2013,50_54,2.082268
wsm,2013,55_59,1.578650
wsm,2013,60_64,0.241329
wsm,2013,65,0.087058
wsm,2013,total_15,24.222930
wsm,2014,15_19,1.368837
wsm,2014,20_24,4.600470
wsm,2014,25_29,3.222939
wsm,2014,30_34,2.834791
wsm,2014,35_39,2.940324
wsm,2014,40_44,2.841670
wsm,2014,45_49,2.497890
wsm,2014,50_54,2.130538
wsm,2014,55_59,1.614205
wsm,2014,60_64,0.253872
wsm,2014,65,0.088913
wsm,2014,total_15,24.394450
wsm,2015,15_19,1.396934
wsm,2015,20_24,4.806240
wsm,2015,25_29,3.306907
wsm,2015,30_34,2.718194
wsm,2015,35_39,2.829379
wsm,2015,40_44,2.822131
wsm,2015,45_49,2.519945
wsm,2015,50_54,2.173260
wsm,2015,55_59,1.654331
wsm,2015,60_64,0.265011
wsm,2015,65,0.091115
wsm,2015,total_15,24.583450
wsm,2016,15_19,1.408440
wsm,2016,20_24,4.956720
wsm,2016,25_29,3.456382
wsm,2016,30_34,2.654216
wsm,2016,35_39,2.719016
wsm,2016,40_44,2.794548
wsm,2016,45_49,2.545959
wsm,2016,50_54,2.210433
wsm,2016,55_59,1.693950
wsm,2016,60_64,0.273941
wsm,2016,65,0.093725
wsm,2016,total_15,24.807330
wsm,2017,15_19,1.421953
wsm,2017,20_24,5.082120
wsm,2017,25_29,3.657071
wsm,2017,30_34,2.610567
wsm,2017,35_39,2.589483
wsm,2017,40_44,2.754323
wsm,2017,45_49,2.570841
wsm,2017,50_54,2.243168
wsm,2017,55_59,1.739156
wsm,2017,60_64,0.281467
wsm,2017,65,0.096633
wsm,2017,total_15,25.046780
wsm,2018,15_19,1.435466
wsm,2018,20_24,5.187000
wsm,2018,25_29,3.886941
wsm,2018,30_34,2.595021
wsm,2018,35_39,2.452400
wsm,2018,40_44,2.696282
wsm,2018,45_49,2.588372
wsm,2018,50_54,2.273129
wsm,2018,55_59,1.786393
wsm,2018,60_64,0.288291
wsm,2018,65,0.099872
wsm,2018,total_15,25.289170
wsm,2019,15_19,1.444564
wsm,2019,20_24,5.286750
wsm,2019,25_29,4.109069
wsm,2019,30_34,2.619536
wsm,2019,35_39,2.322868
wsm,2019,40_44,2.616405
wsm,2019,45_49,2.590069
wsm,2019,50_54,2.300315
wsm,2019,55_59,1.831091
wsm,2019,60_64,0.295415
wsm,2019,65,0.103300
wsm,2019,total_15,25.519380
wsm,2020,15_19,1.445367
wsm,2020,20_24,5.389920
wsm,2020,25_29,4.303207
wsm,2020,30_34,2.693679
wsm,2020,35_39,2.211923
wsm,2020,40_44,2.511243
wsm,2020,45_49,2.570841
wsm,2020,50_54,2.325837
wsm,2020,55_59,1.871218
wsm,2020,60_64,0.303342
wsm,2020,65,0.106743
wsm,2020,total_15,25.733320
stp,2010,15_19,1.280128
stp,2010,20_24,3.344428
stp,2010,25_29,4.653155
stp,2010,30_34,3.786600
stp,2010,35_39,2.402597
stp,2010,40_44,1.832274
stp,2010,45_49,1.695235
stp,2010,50_54,1.330483
stp,2010,55_59,0.783117
stp,2010,60_64,0.364690
stp,2010,65,0.342028
stp,2010,total_15,21.814730
stp,2011,15_19,1.304969
stp,2011,20_24,3.381360
stp,2011,25_29,4.675680
stp,2011,30_34,4.035841
stp,2011,35_39,2.607087
stp,2011,40_44,1.841592
stp,2011,45_49,1.699748
stp,2011,50_54,1.372956
stp,2011,55_59,0.831854
stp,2011,60_64,0.381241
stp,2011,65,0.342405
stp,2011,total_15,22.474730
stp,2012,15_19,1.328016
stp,2012,20_24,3.459840
stp,2012,25_29,4.635965
stp,2012,30_34,4.267636
stp,2012,35_39,2.871835
stp,2012,40_44,1.853823
stp,2012,45_49,1.699748
stp,2012,50_54,1.409800
stp,2012,55_59,0.883506
stp,2012,60_64,0.402207
stp,2012,65,0.342972
stp,2012,total_15,23.155350
stp,2013,15_19,1.350097
stp,2013,20_24,3.566439
stp,2013,25_29,4.566613
stp,2013,30_34,4.467652
stp,2013,35_39,3.173120
stp,2013,40_44,1.885273
stp,2013,45_49,1.698055
stp,2013,50_54,1.439480
stp,2013,55_59,0.936825
stp,2013,60_64,0.426483
stp,2013,65,0.344201
stp,2013,total_15,23.854240
stp,2014,15_19,1.373419
stp,2014,20_24,3.677654
stp,2014,25_29,4.520970
stp,2014,30_34,4.617197
stp,2014,35_39,3.474407
stp,2014,40_44,1.960987
stp,2014,45_49,1.699183
stp,2014,50_54,1.460972
stp,2014,55_59,0.986811
stp,2014,60_64,0.454069
stp,2014,65,0.346374
stp,2014,total_15,24.572040
stp,2015,15_19,1.398398
stp,2015,20_24,3.777957
stp,2015,25_29,4.531640
stp,2015,30_34,4.706301
stp,2015,35_39,3.751334
stp,2015,40_44,2.093195
stp,2015,45_49,1.704825
stp,2015,50_54,1.474789
stp,2015,55_59,1.030132
stp,2015,60_64,0.484690
stp,2015,65,0.349964
stp,2015,total_15,25.303220
stp,2016,15_19,1.418547
stp,2016,20_24,3.858955
stp,2016,25_29,4.590916
stp,2016,30_34,4.734340
stp,2016,35_39,4.005825
stp,2016,40_44,2.277238
stp,2016,45_49,1.713851
stp,2016,50_54,1.478883
stp,2016,55_59,1.064290
stp,2016,60_64,0.514759
stp,2016,65,0.355350
stp,2016,total_15,26.012950
stp,2017,15_19,1.440489
stp,2017,20_24,3.931980
stp,2017,25_29,4.707096
stp,2017,30_34,4.695708
stp,2017,35_39,4.243648
stp,2017,40_44,2.514863
stp,2017,45_49,1.725698
stp,2017,50_54,1.480418
stp,2017,55_59,1.093032
stp,2017,60_64,0.547586
stp,2017,65,0.362058
stp,2017,total_15,26.742580
stp,2018,15_19,1.462570
stp,2018,20_24,3.999129
stp,2018,25_29,4.858250
stp,2018,30_34,4.626544
stp,2018,35_39,4.448138
stp,2018,40_44,2.784520
stp,2018,45_49,1.757290
stp,2018,50_54,1.479906
stp,2018,55_59,1.116775
stp,2018,60_64,0.581241
stp,2018,65,0.370183
stp,2018,total_15,27.484550
stp,2019,15_19,1.482443
stp,2019,20_24,4.067117
stp,2019,25_29,5.009996
stp,2019,30_34,4.578565
stp,2019,35_39,4.600704
stp,2019,40_44,3.053596
stp,2019,45_49,1.829499
stp,2019,50_54,1.480930
stp,2019,55_59,1.133854
stp,2019,60_64,0.612965
stp,2019,65,0.379821
stp,2019,total_15,28.229490
stp,2020,15_19,1.498589
stp,2020,20_24,4.138042
stp,2020,25_29,5.142181
stp,2020,30_34,4.586665
stp,2020,35_39,4.689808
stp,2020,40_44,3.300539
stp,2020,45_49,1.954738
stp,2020,50_54,1.486047
stp,2020,55_59,1.145517
stp,2020,60_64,0.640276
stp,2020,65,0.391348
stp,2020,total_15,28.973750
sau,2010,15_19,4.491345
sau,2010,20_24,160.894800
sau,2010,25_29,317.336400
sau,2010,30_34,374.767400
sau,2010,35_39,297.685000
sau,2010,40_44,144.892700
sau,2010,45_49,68.402900
sau,2010,50_54,30.594720
sau,2010,55_59,14.350470
sau,2010,60_64,2.490054
sau,2010,65,3.187647
sau,2010,total_15,1419.094000
sau,2011,15_19,4.440138
sau,2011,20_24,167.435700
sau,2011,25_29,339.381200
sau,2011,30_34,387.929700
sau,2011,35_39,309.772400
sau,2011,40_44,148.683200
sau,2011,45_49,67.705820
sau,2011,50_54,30.868850
sau,2011,55_59,15.506270
sau,2011,60_64,2.741877
sau,2011,65,3.313014
sau,2011,total_15,1477.778000
sau,2012,15_19,4.350505
sau,2012,20_24,170.775600
sau,2012,25_29,363.664600
sau,2012,30_34,402.564700
sau,2012,35_39,326.561500
sau,2012,40_44,154.556200
sau,2012,45_49,66.693790
sau,2012,50_54,30.683570
sau,2012,55_59,16.391310
sau,2012,60_64,3.104059
sau,2012,65,3.431427
sau,2012,total_15,1542.777000
sau,2013,15_19,4.257986
sau,2013,20_24,170.917300
sau,2013,25_29,386.475900
sau,2013,30_34,420.188600
sau,2013,35_39,348.192000
sau,2013,40_44,162.461200
sau,2013,45_49,65.791350
sau,2013,50_54,30.145940
sau,2013,55_59,16.946420
sau,2013,60_64,3.524100
sau,2013,65,3.567596
sau,2013,total_15,1612.468000
sau,2014,15_19,4.192963
sau,2014,20_24,168.374600
sau,2014,25_29,403.684100
sau,2014,30_34,441.965500
sau,2014,35_39,373.049500
sau,2014,40_44,172.368200
sau,2014,45_49,65.598660
sau,2014,50_54,29.342040
sau,2014,55_59,17.147590
sau,2014,60_64,3.915818
sau,2014,65,3.747325
sau,2014,total_15,1683.386000
sau,2015,15_19,4.170720
sau,2015,20_24,164.076500
sau,2015,25_29,413.000400
sau,2015,30_34,466.753900
sau,2015,35_39,399.484700
sau,2015,40_44,184.828700
sau,2015,45_49,66.615530
sau,2015,50_54,28.339460
sau,2015,55_59,17.011650
sau,2015,60_64,4.215381
sau,2015,65,3.983478
sau,2015,total_15,1752.481000
sau,2016,15_19,4.229484
sau,2016,20_24,163.370300
sau,2016,25_29,420.010500
sau,2016,30_34,480.562600
sau,2016,35_39,413.475700
sau,2016,40_44,199.067500
sau,2016,45_49,70.704060
sau,2016,50_54,28.337760
sau,2016,55_59,17.236700
sau,2016,60_64,4.465227
sau,2016,65,4.231902
sau,2016,total_15,1805.692000
sau,2017,15_19,4.313727
sau,2017,20_24,161.087100
sau,2017,25_29,422.126200
sau,2017,30_34,497.590700
sau,2017,35_39,425.694200
sau,2017,40_44,214.338200
sau,2017,45_49,75.646950
sau,2017,50_54,28.183320
sau,2017,55_59,17.236520
sau,2017,60_64,4.662272
sau,2017,65,4.517023
sau,2017,total_15,1855.396000
sau,2018,15_19,4.426818
sau,2018,20_24,157.767900
sau,2018,25_29,419.273300
sau,2018,30_34,516.434100
sau,2018,35_39,438.514300
sau,2018,40_44,229.952700
sau,2018,45_49,81.432700
sau,2018,50_54,28.128860
sau,2018,55_59,17.025330
sau,2018,60_64,4.807158
sau,2018,65,4.833486
sau,2018,total_15,1902.597000
sau,2019,15_19,4.557829
sau,2019,20_24,154.533000
sau,2019,25_29,412.943400
sau,2019,30_34,534.104100
sau,2019,35_39,454.645100
sau,2019,40_44,245.191400
sau,2019,45_49,88.064850
sau,2019,50_54,28.500780
sau,2019,55_59,16.667450
sau,2019,60_64,4.902777
sau,2019,65,5.178655
sau,2019,total_15,1949.289000
sau,2020,15_19,4.694079
sau,2020,20_24,152.404600
sau,2020,25_29,404.383700
sau,2020,30_34,547.482800
sau,2020,35_39,475.122300
sau,2020,40_44,260.077500
sau,2020,45_49,95.570820
sau,2020,50_54,29.483720
sau,2020,55_59,16.237150
sau,2020,60_64,4.943045
sau,2020,65,5.543120
sau,2020,total_15,1995.943000
sen,2010,15_19,336.121800
sen,2010,20_24,347.539800
sen,2010,25_29,355.784500
sen,2010,30_34,315.367300
sen,2010,35_39,264.939800
sen,2010,40_44,221.146100
sen,2010,45_49,170.937400
sen,2010,50_54,127.403300
sen,2010,55_59,90.298770
sen,2010,60_64,62.413340
sen,2010,65,70.750800
sen,2010,total_15,2362.703000
sen,2011,15_19,342.841600
sen,2011,20_24,356.061900
sen,2011,25_29,366.010700
sen,2011,30_34,325.245800
sen,2011,35_39,274.782000
sen,2011,40_44,230.270800
sen,2011,45_49,178.398000
sen,2011,50_54,132.781900
sen,2011,55_59,92.968510
sen,2011,60_64,63.043110
sen,2011,65,72.837730
sen,2011,total_15,2435.242000
sen,2012,15_19,349.861600
sen,2012,20_24,364.829200
sen,2012,25_29,376.805500
sen,2012,30_34,335.249100
sen,2012,35_39,285.022500
sen,2012,40_44,239.820800
sen,2012,45_49,186.356300
sen,2012,50_54,138.689100
sen,2012,55_59,96.408670
sen,2012,60_64,63.873610
sen,2012,65,74.783950
sen,2012,total_15,2511.700000
sen,2013,15_19,357.320100
sen,2013,20_24,373.733600
sen,2013,25_29,387.919300
sen,2013,30_34,345.398200
sen,2013,35_39,295.507500
sen,2013,40_44,249.706800
sen,2013,45_49,194.741900
sen,2013,50_54,145.067500
sen,2013,55_59,100.484600
sen,2013,60_64,65.013790
sen,2013,65,76.596180
sen,2013,total_15,2591.489000
sen,2014,15_19,365.428400
sen,2014,20_24,382.636700
sen,2014,25_29,399.010400
sen,2014,30_34,355.782700
sen,2014,35_39,306.014200
sen,2014,40_44,259.826500
sen,2014,45_49,203.462000
sen,2014,50_54,151.853300
sen,2014,55_59,105.016700
sen,2014,60_64,66.631360
sen,2014,65,78.247530
sen,2014,total_15,2673.910000
sen,2015,15_19,374.318900
sen,2015,20_24,391.518900
sen,2015,25_29,409.915400
sen,2015,30_34,366.455600
sen,2015,35_39,316.408100
sen,2015,40_44,270.116600
sen,2015,45_49,212.448700
sen,2015,50_54,159.000200
sen,2015,55_59,109.898500
sen,2015,60_64,68.822360
sen,2015,65,79.750100
sen,2015,total_15,2758.653000
sen,2016,15_19,383.411000
sen,2016,20_24,400.093400
sen,2016,25_29,420.816100
sen,2016,30_34,377.627900
sen,2016,35_39,326.802900
sen,2016,40_44,280.587000
sen,2016,45_49,221.496700
sen,2016,50_54,166.154200
